"Date","Pl","Tag","Q","Stms","Str","Crl","Dne","Straight","Curled","Done","Note","Old_note"
2020-07-28,45,1630,,,"0","0",2,,,,,""
2020-07-28,45,1760,"","1","1","0",0,,,,,""
2020-07-28,46,1562,,,"0","0",3,,,,,""
2020-07-28,46,1586,,,"1","2",5,,,,,""
2020-07-28,46,1636,,"1","0","0",0,,,,,"grazed"
2020-07-28,47,1514,,,"0","0",1,,,,,""
2020-07-28,47,1587,,,"","",,,,,,"no pla in tag"
2020-07-28,47,1645,,,"0","0",1,,,,,""
2020-07-28,47,1711,"","1","1","0",0,,,,,""
2020-07-28,47,1720,"","1","1","0",0,,,,,""
2020-07-28,47,1728,"","1","1","0",0,,,,,""
2020-07-28,47,1741,"","1","0","1",0,,,,,""
2020-07-28,47,1749,"","1","0","1",0,,,,,"in position of pla 1587 but no done flowers"
2020-07-28,47,1756,"","1","0","1",0,,,,,""
2020-07-28,47,1763,"","1","0","1",0,,,,,""
2020-07-28,47,1765,"","1","0","1",0,,,,,"uncounted aborted (?) stem"
2020-07-28,47,1766,"","1","0","1",0,,,,,""
2020-07-28,48,1535,,,"0","0",12,,,,,""
2020-07-28,49,1551,,"4","0","0",12,,,,,""
2020-07-28,49,1621,,"1","0","1",1,,,,,""
2020-07-28,50,1501,,"2","0","0",2,,,,,""
2020-07-28,50,1505,,,"0","0",4,,,,,""
2020-07-28,50,1517,,,"","",,,,,,"no pla; tag collected"
2020-07-28,50,1534,,,"","",,,,,,"no pla"
2020-07-28,50,1538,,"1","0","0",1,,,,,""
2020-07-28,50,1581,,"2","0","0",2,,,,,""
2020-07-28,50,1585,,"5","0","1",1,,,,,"many buds"
2020-07-28,50,1615,,,"0","1",1,,,,,"no sign of 2nd done"
2020-07-28,50,1628,,,"2","0",1,,,,,""
2020-07-28,50,1647,,"1","0","0",1,,,,,""
2020-07-28,50,1714,"","1","0","0",1,,,,,""
2020-07-28,50,1757,"","2","0","1",1,,,,,""
2020-07-28,50,1771,"","1","1","0",0,,,,,""
2020-07-28,53,1519,,,"","",,,,,,""
2020-07-28,53,1522,"","1","0","0",1,-9,-9,-9,,"outside? Ig possibly"
2020-07-28,53,1523,,,"0","0",1,,,,,""
2020-07-28,53,1524,,,"0","2",1,,,,,"1 flw pv tomorrow"
2020-07-28,53,1542,,,"0","1",1,,,,,"1pv"
2020-07-28,53,1556,,,"0","0",1,,,,,""
2020-07-28,53,1559,"","2","0","0",0,,,,,"grazed"
2020-07-28,53,1584,,,"0","0",1,,,,,"mc"
2020-07-28,53,1612,,,"0","0",1,,,,,""
2020-07-28,53,1626,,,"0","0",1,,,,,""
2020-07-28,53,1648,,"2","1","0",1,,,,,""
2020-07-28,53,1650,,,"0","0",1,,,,,""
2020-07-28,53,1664,,"2","1","0",1,,,,,""
2020-07-28,53,1706,"","1","0","1",0,,,,,""
2020-07-28,53,1708,"","1","0","1",0,,,,,""
2020-07-28,53,1733,"","1","1","0",0,,,,,""
2020-07-28,53,1737,"","1","0","0",1,,,,,""
2020-07-28,53,1740,"","1","1","0",0,,,,,""
2020-07-28,53,1747,"","1","1","0",0,,,,,""
2020-07-28,61,1662,,,"0","1",0,,,,,"OUTSIDE NW"
2020-07-28,64,1674,,,"0","1",1,,,,,""
2020-07-28,68,1539,,,"0","0",1,,,,,"stem brown"
2020-07-28,68,1545,,,"0","0",1,,,,,"seed gone"
2020-07-28,68,1622,,"2","0","0",2,,,,,""
2020-07-28,68,1670,,,"0","3",0,,,,,""
2020-07-28,71,1512,,,"0","0",6,,,,,"1pv"
2020-07-28,71,1520,,,"0","2",10,,,,,""
2020-07-28,71,1557,,,"0","0",6,,,,,""
2020-07-28,71,1567,,"2","0","1",4,,,,,""
2020-07-28,71,1579,,,"0","0",1,,,,,""
2020-07-28,71,1580,,,"0","0",2,,,,,""
2020-07-28,74,1599,,,"","",,,,,,"can't find"
2020-07-28,74,1619,"","2","1","0",1,,,,,""
2020-07-28,74,1633,,"2","0","0",2,,,,,""
2020-07-28,74,1638,,,"0","0",2,,,,,""
2020-07-28,75,1632,,,"1","0",0,,,,,"grazed; 2pv"
2020-07-28,76,1609,"","1","0","1",0,,,,,"OUTSDE SE"
2020-07-28,77,1666,"","2","0","1",1,,,,,""
2020-07-28,77,1775,"","1","1","0",0,,,,,""
2020-07-28,78,1603,,,"0","1",1,,,,,""
2020-07-28,78,1671,"","1","1","0",0,,,,,""
2020-07-28,78,1710,"","2","1","0",0,,,,,""
2020-07-28,81,1767,"","1","0","1",0,,,,,""
2020-07-28,81,1781,"","3","1","0",0,,,,,"2pv"
2020-07-28,82,1668,,,"","",,-9,-9,-9,,"iggy"
2020-07-28,82,1780,"","1","0","1",0,,,,,""
2020-07-28,82,1782,"","1","0","1",0,,,,,""
2020-07-28,83,1729,"","1","0","1",0,,,,,""
2020-07-28,83,1742,"","1","0","1",0,,,,,""
2020-07-28,83,1746,"","1","0","1",0,,,,,""
2020-07-28,83,1755,"","3","2","0",0,,,,,"wide diameter; 7cm"
2020-07-28,85,1675,,"7","1","3",1,,,,,""
2020-07-28,85,1779,"","2","1","0",0,,,,,"1pv tomorrow"
2020-07-28,86,1623,,,"0","0",1,,,,,""
2020-07-28,86,1625,,"3","0","0",2,,,,,""
2020-07-28,86,1683,,"3","-","-",2,,,,,"bud"
2020-07-28,88,1715,"","1","0","0",0,,,,,"1pv tomorrpw; OUTSIDE NE"
