Sensor_ID, Unixtime_UTC, Year_UTC, Month_UTC, Day_UTC, Hour_UTC, Minute, Second, Reading_type, Reading_raw
pyran, 1624234330, 2021, 6, 21, 0, 12, 10, volt, 0.33
pyran, 1624234340, 2021, 6, 21, 0, 12, 20, bits, 41
pyran, 1624234340, 2021, 6, 21, 0, 12, 20, volt, 0.32
pyran, 1624234350, 2021, 6, 21, 0, 12, 30, bits, 39
pyran, 1624234350, 2021, 6, 21, 0, 12, 30, volt, 0.30
pyran, 1624234360, 2021, 6, 21, 0, 12, 40, bits, 38
pyran, 1624234360, 2021, 6, 21, 0, 12, 40, volt, 0.30
pyran, 1624234370, 2021, 6, 21, 0, 12, 50, bits, 38
pyran, 1624234370, 2021, 6, 21, 0, 12, 50, volt, 0.30
pyran, 1624234380, 2021, 6, 21, 0, 13, 0, bits, 37
pyran, 1624234380, 2021, 6, 21, 0, 13, 0, volt, 0.29
pyran, 1624234390, 2021, 6, 21, 0, 13, 10, bits, 37
pyran, 1624234390, 2021, 6, 21, 0, 13, 10, volt, 0.29
pyran, 1624234400, 2021, 6, 21, 0, 13, 20, bits, 37
pyran, 1624234400, 2021, 6, 21, 0, 13, 20, volt, 0.29
pyran, 1624234410, 2021, 6, 21, 0, 13, 30, bits, 37
pyran, 1624234410, 2021, 6, 21, 0, 13, 30, volt, 0.29
pyran, 1624234420, 2021, 6, 21, 0, 13, 40, bits, 37
pyran, 1624234420, 2021, 6, 21, 0, 13, 40, volt, 0.29
pyran, 1624234430, 2021, 6, 21, 0, 13, 50, bits, 37
pyran, 1624234430, 2021, 6, 21, 0, 13, 50, volt, 0.29
pyran, 1624234440, 2021, 6, 21, 0, 14, 0, bits, 37
pyran, 1624234440, 2021, 6, 21, 0, 14, 0, volt, 0.29
pyran, 1624234450, 2021, 6, 21, 0, 14, 10, bits, 37
pyran, 1624234450, 2021, 6, 21, 0, 14, 10, volt, 0.29
pyran, 1624234460, 2021, 6, 21, 0, 14, 20, bits, 38
pyran, 1624234460, 2021, 6, 21, 0, 14, 20, volt, 0.30
pyran, 1624234470, 2021, 6, 21, 0, 14, 30, bits, 38
pyran, 1624234470, 2021, 6, 21, 0, 14, 30, volt, 0.30
pyran, 1624234480, 2021, 6, 21, 0, 14, 40, bits, 38
pyran, 1624234480, 2021, 6, 21, 0, 14, 40, volt, 0.30
pyran, 1624234490, 2021, 6, 21, 0, 14, 50, bits, 39
pyran, 1624234490, 2021, 6, 21, 0, 14, 50, volt, 0.30
pyran, 1624234500, 2021, 6, 21, 0, 15, 0, bits, 39
pyran, 1624234500, 2021, 6, 21, 0, 15, 0, volt, 0.30
pyran, 1624234510, 2021, 6, 21, 0, 15, 10, bits, 39
pyran, 1624234510, 2021, 6, 21, 0, 15, 10, volt, 0.30
pyran, 1624234520, 2021, 6, 21, 0, 15, 20, bits, 40
pyran, 1624234520, 2021, 6, 21, 0, 15, 20, volt, 0.31
pyran, 1624234530, 2021, 6, 21, 0, 15, 30, bits, 40
