Date,Plot,Tag,N_infl,Fl_open,Fl_done,Q,Page,Notes
6/13/22,118,2007,1,4,0,,3,kinked stem
6/13/22,118,2016,2,10,1,,3,
6/13/22,118,2024,5,26,5,,3,yv; stem kinked
6/13/22,118,2025,1,1,2,,3,
6/13/22,169,2004,1,0,5,,3,seems prematurely done (stem dried)
6/13/22,169,2006,2,4,0,,3,yv
6/13/22,169,2014,1,5,0,,3,2yv
6/13/22,169,2021,2,7,0,,3,
6/13/22,169,2023,1,4,0,,3,2yv
