"svf","easting","northing"
0.839481765115634,453600.5,4431380.5
0.850559734000869,453600.5,4431379.5
0.848971293028034,453600.5,4431378.5
0.850984168422451,453600.5,4431377.5
0.856625241813984,453600.5,4431376.5
0.855155642881876,453600.5,4431375.5
0.881294099115784,453600.5,4431374.5
0.889376432210584,453600.5,4431373.5
0.896336939217551,453600.5,4431372.5
0.906006854457997,453600.5,4431371.5
0.915309294895612,453600.5,4431370.5
0.917414444264455,453600.5,4431369.5
0.909665489568406,453600.5,4431368.5
0.896534360918333,453600.5,4431367.5
0.894206850609146,453600.5,4431366.5
0.87573294450432,453600.5,4431365.5
0.86339690686531,453600.5,4431364.5
0.854003652385126,453600.5,4431363.5
0.845725811192341,453600.5,4431362.5
0.840478544702744,453600.5,4431361.5
0.838091846642714,453600.5,4431360.5
0.836894728964635,453600.5,4431359.5
0.838305000856094,453600.5,4431358.5
0.840510417447326,453600.5,4431357.5
0.838826552062909,453600.5,4431356.5
0.835991399156959,453600.5,4431355.5
0.825790331847345,453600.5,4431354.5
0.826930979794988,453600.5,4431353.5
0.834322288741297,453600.5,4431352.5
0.827925356831897,453600.5,4431351.5
0.82846206970444,453600.5,4431350.5
0.82917508783434,453600.5,4431349.5
0.832763781524544,453600.5,4431348.5
0.833115654248275,453600.5,4431347.5
0.828325328508965,453600.5,4431346.5
0.824610702839576,453600.5,4431345.5
0.816850203721854,453600.5,4431344.5
0.813317919550264,453600.5,4431343.5
0.809354364083843,453600.5,4431342.5
0.807690627385191,453600.5,4431341.5
0.806083123272704,453600.5,4431340.5
0.811447228833725,453600.5,4431339.5
0.811177072272954,453600.5,4431338.5
0.818471751552754,453600.5,4431337.5
0.817387200014192,453600.5,4431336.5
0.832114963139112,453600.5,4431335.5
0.853299279040815,453600.5,4431334.5
0.874476651089437,453600.5,4431333.5
0.884900923575927,453600.5,4431332.5
0.890287241371246,453600.5,4431331.5
0.876336041906844,453600.5,4431330.5
0.873834988661394,453600.5,4431329.5
0.860191918634792,453600.5,4431328.5
0.856968811848739,453600.5,4431327.5
0.844763788877982,453600.5,4431326.5
0.824778189998161,453600.5,4431325.5
0.821541797171802,453600.5,4431324.5
0.822226404679131,453600.5,4431323.5
0.827942712125605,453600.5,4431322.5
0.832965588880248,453600.5,4431321.5
0.840233359967772,453600.5,4431320.5
0.846725648583786,453600.5,4431319.5
0.849017362849611,453600.5,4431318.5
0.853805577345767,453600.5,4431317.5
0.857727674170053,453600.5,4431316.5
0.857264912668057,453600.5,4431315.5
0.854831691535498,453600.5,4431314.5
0.849112584494286,453600.5,4431313.5
0.825262312367288,453600.5,4431312.5
0.813877312324589,453600.5,4431311.5
0.804279165059961,453600.5,4431310.5
0.800990637103851,453600.5,4431309.5
0.799570596483764,453600.5,4431308.5
0.798579452983479,453600.5,4431307.5
0.797981233937048,453600.5,4431306.5
0.794918022115731,453600.5,4431305.5
0.794078282030316,453600.5,4431304.5
0.794347575914148,453600.5,4431303.5
0.792088882410704,453600.5,4431302.5
0.79037880236631,453600.5,4431301.5
0.786070411837215,453600.5,4431300.5
0.784383046639717,453600.5,4431299.5
0.784947840244592,453600.5,4431298.5
0.788130122364083,453600.5,4431297.5
0.787199324770894,453600.5,4431296.5
0.78923030229828,453600.5,4431295.5
0.787385962918774,453600.5,4431294.5
0.792688653494185,453600.5,4431293.5
0.793162416411372,453600.5,4431292.5
0.792398600537036,453600.5,4431291.5
0.789610759355884,453600.5,4431290.5
0.791536190542325,453600.5,4431289.5
0.796394160426493,453600.5,4431288.5
0.799711312035999,453600.5,4431287.5
0.80731364926237,453600.5,4431286.5
0.798706153089102,453600.5,4431285.5
0.799429901209124,453600.5,4431284.5
0.802789679049491,453600.5,4431283.5
0.808484412346749,453600.5,4431282.5
0.816585944374116,453600.5,4431281.5
0.823799194591223,453600.5,4431280.5
0.832923247325917,453600.5,4431279.5
0.83912922530046,453600.5,4431278.5
0.846274622406497,453600.5,4431277.5
0.858534429030292,453600.5,4431276.5
0.866013609875197,453600.5,4431275.5
0.866268004071223,453600.5,4431274.5
0.871217181079977,453600.5,4431273.5
0.867483356083961,453600.5,4431272.5
0.846664631912932,453600.5,4431271.5
0.842835313765141,453600.5,4431270.5
0.845910955221306,453600.5,4431269.5
0.848969107468568,453600.5,4431268.5
0.856033821521561,453600.5,4431267.5
0.862018388145236,453600.5,4431266.5
0.853546452639843,453600.5,4431265.5
0.846284896021966,453600.5,4431264.5
0.838431558419263,453600.5,4431263.5
0.830476969335522,453600.5,4431262.5
0.827569774758005,453600.5,4431261.5
0.831775998061251,453600.5,4431260.5
0.835251145114952,453600.5,4431259.5
0.846880637060552,453600.5,4431258.5
0.856571965553823,453600.5,4431257.5
0.872079907205235,453600.5,4431256.5
0.890626047662177,453600.5,4431255.5
0.898792333053785,453600.5,4431254.5
0.909929950593883,453600.5,4431253.5
0.919031874925068,453600.5,4431252.5
0.930066472427041,453600.5,4431251.5
0.93936954189298,453600.5,4431250.5
0.730787299300576,453601.5,4431474.5
0.726009561674112,453601.5,4431473.5
0.722909848020514,453601.5,4431472.5
0.714341173878143,453601.5,4431471.5
0.708743405032195,453601.5,4431470.5
0.708568905211742,453601.5,4431469.5
0.707675588988734,453601.5,4431468.5
0.696256239576427,453601.5,4431467.5
0.677660181426671,453601.5,4431466.5
0.671303623852201,453601.5,4431465.5
0.673201406001568,453601.5,4431464.5
0.681639522704366,453601.5,4431463.5
0.693467197088428,453601.5,4431462.5
0.714674201048115,453601.5,4431461.5
0.721716882636696,453601.5,4431460.5
0.722714227261499,453601.5,4431459.5
0.705909645753793,453601.5,4431458.5
0.697987778803735,453601.5,4431457.5
0.693487272927801,453601.5,4431456.5
0.683183188108571,453601.5,4431455.5
0.676581903343949,453601.5,4431454.5
0.675555271014216,453601.5,4431453.5
0.675537394552035,453601.5,4431452.5
0.675170388348105,453601.5,4431451.5
0.681939533713064,453601.5,4431450.5
0.680756435913794,453601.5,4431449.5
0.681881243194708,453601.5,4431448.5
0.689636601398432,453601.5,4431447.5
0.695967421557217,453601.5,4431446.5
0.698328901564826,453601.5,4431445.5
0.692869488995653,453601.5,4431444.5
0.694160267100744,453601.5,4431443.5
0.700121494351996,453601.5,4431442.5
0.69236667976052,453601.5,4431441.5
0.687168740569959,453601.5,4431440.5
0.692966659694469,453601.5,4431439.5
0.711601659679281,453601.5,4431438.5
0.754277475509206,453601.5,4431437.5
0.771333452267377,453601.5,4431436.5
0.759902082445822,453601.5,4431435.5
0.725024350885291,453601.5,4431434.5
0.703312622219882,453601.5,4431433.5
0.698369386908929,453601.5,4431432.5
0.691981686060137,453601.5,4431431.5
0.68412306376593,453601.5,4431430.5
0.677435022257653,453601.5,4431429.5
0.67609490516285,453601.5,4431428.5
0.680479261287881,453601.5,4431427.5
0.687193994474289,453601.5,4431426.5
0.701522360356493,453601.5,4431425.5
0.736319639991523,453601.5,4431424.5
0.762517551332498,453601.5,4431423.5
0.771058894861222,453601.5,4431422.5
0.759690162235563,453601.5,4431421.5
0.733908530478412,453601.5,4431420.5
0.720031020822261,453601.5,4431419.5
0.731206214335074,453601.5,4431418.5
0.751173526985232,453601.5,4431417.5
0.758042651700186,453601.5,4431416.5
0.750173116181774,453601.5,4431415.5
0.754476937783844,453601.5,4431414.5
0.77734762357885,453601.5,4431413.5
0.793779823378534,453601.5,4431412.5
0.799096036812145,453601.5,4431411.5
0.799026608057469,453601.5,4431410.5
0.791889751430656,453601.5,4431409.5
0.787360012966482,453601.5,4431408.5
0.778631488475352,453601.5,4431407.5
0.767696721633,453601.5,4431406.5
0.749526949154012,453601.5,4431405.5
0.738011921975729,453601.5,4431404.5
0.731406982590543,453601.5,4431403.5
0.726942008651539,453601.5,4431402.5
0.723317516539525,453601.5,4431401.5
0.73061839898371,453601.5,4431400.5
0.742730548212211,453601.5,4431399.5
0.749344990776221,453601.5,4431398.5
0.745260473927599,453601.5,4431397.5
0.761289747182619,453601.5,4431396.5
0.794717195121967,453601.5,4431395.5
0.851012844381504,453601.5,4431394.5
0.882295010855551,453601.5,4431393.5
0.900951683421498,453601.5,4431392.5
0.905458167733551,453601.5,4431391.5
0.892736658335128,453601.5,4431390.5
0.85656887812861,453601.5,4431389.5
0.830888263050309,453601.5,4431388.5
0.836359087265526,453601.5,4431387.5
0.829443504097053,453601.5,4431386.5
0.806435563530636,453601.5,4431385.5
0.774505494456507,453601.5,4431384.5
0.746280438748209,453601.5,4431383.5
0.739469269979192,453601.5,4431382.5
0.741976033882124,453601.5,4431381.5
0.749278036909806,453601.5,4431380.5
0.766235315699079,453601.5,4431379.5
0.763053206411987,453601.5,4431378.5
0.75532020000309,453601.5,4431377.5
0.762265497800314,453601.5,4431376.5
0.772222203207058,453601.5,4431375.5
0.797731033330822,453601.5,4431374.5
0.814447844209862,453601.5,4431373.5
0.837982436294744,453601.5,4431372.5
0.856270041963852,453601.5,4431371.5
0.892116731715015,453601.5,4431370.5
0.90001339559083,453601.5,4431369.5
0.889010550285089,453601.5,4431368.5
0.868451561029075,453601.5,4431367.5
0.856286980330729,453601.5,4431366.5
0.834696495834177,453601.5,4431365.5
0.803977016596827,453601.5,4431364.5
0.776589215295563,453601.5,4431363.5
0.761603981173691,453601.5,4431362.5
0.757708104083742,453601.5,4431361.5
0.756326535703466,453601.5,4431360.5
0.758545631894044,453601.5,4431359.5
0.761605577398311,453601.5,4431358.5
0.767161680107852,453601.5,4431357.5
0.763390441123743,453601.5,4431356.5
0.753169592844153,453601.5,4431355.5
0.746941252082605,453601.5,4431354.5
0.743227528059332,453601.5,4431353.5
0.746094751020292,453601.5,4431352.5
0.756677843526942,453601.5,4431351.5
0.759401951240975,453601.5,4431350.5
0.762056473901697,453601.5,4431349.5
0.77395067687989,453601.5,4431348.5
0.782126050746263,453601.5,4431347.5
0.783772943917995,453601.5,4431346.5
0.768389083793345,453601.5,4431345.5
0.748639147140147,453601.5,4431344.5
0.742562062235536,453601.5,4431343.5
0.737005048909184,453601.5,4431342.5
0.726624646371951,453601.5,4431341.5
0.723939672023961,453601.5,4431340.5
0.726972916926538,453601.5,4431339.5
0.734234634676248,453601.5,4431338.5
0.737889526994833,453601.5,4431337.5
0.737735274703361,453601.5,4431336.5
0.753566757767714,453601.5,4431335.5
0.782344061276203,453601.5,4431334.5
0.839036001368853,453601.5,4431333.5
0.867650153911081,453601.5,4431332.5
0.868874467798456,453601.5,4431331.5
0.835486173811159,453601.5,4431330.5
0.809389253739016,453601.5,4431329.5
0.790837098360133,453601.5,4431328.5
0.782300166098058,453601.5,4431327.5
0.776214054139714,453601.5,4431326.5
0.744568642603501,453601.5,4431325.5
0.732070382886883,453601.5,4431324.5
0.737141981243845,453601.5,4431323.5
0.741125246890782,453601.5,4431322.5
0.752955915312644,453601.5,4431321.5
0.775437654238803,453601.5,4431320.5
0.801416616774837,453601.5,4431319.5
0.8023055344348,453601.5,4431318.5
0.816198046283314,453601.5,4431317.5
0.831217932416504,453601.5,4431316.5
0.827741559631907,453601.5,4431315.5
0.81754876256218,453601.5,4431314.5
0.78739972939338,453601.5,4431313.5
0.756966798603967,453601.5,4431312.5
0.73647977645974,453601.5,4431311.5
0.725027510589903,453601.5,4431310.5
0.723671312331354,453601.5,4431309.5
0.726248179745784,453601.5,4431308.5
0.724750068565627,453601.5,4431307.5
0.730683915661166,453601.5,4431306.5
0.730068791130549,453601.5,4431305.5
0.726874324523441,453601.5,4431304.5
0.725077221039655,453601.5,4431303.5
0.722633890278621,453601.5,4431302.5
0.71741821579709,453601.5,4431301.5
0.715188941153684,453601.5,4431300.5
0.712012287328905,453601.5,4431299.5
0.71557613031022,453601.5,4431298.5
0.724584354664992,453601.5,4431297.5
0.723841915794383,453601.5,4431296.5
0.721194249233336,453601.5,4431295.5
0.721636110336299,453601.5,4431294.5
0.72274406741298,453601.5,4431293.5
0.722475272813301,453601.5,4431292.5
0.711610182742062,453601.5,4431291.5
0.701068270923018,453601.5,4431290.5
0.711197787692462,453601.5,4431289.5
0.723307646337724,453601.5,4431288.5
0.72686361229001,453601.5,4431287.5
0.730446432071872,453601.5,4431286.5
0.72579316798711,453601.5,4431285.5
0.724498266918105,453601.5,4431284.5
0.713768609112028,453601.5,4431283.5
0.718166962097549,453601.5,4431282.5
0.739719421317112,453601.5,4431281.5
0.773333039896293,453601.5,4431280.5
0.783304983985675,453601.5,4431279.5
0.781212051256396,453601.5,4431278.5
0.792591217761862,453601.5,4431277.5
0.819226898821278,453601.5,4431276.5
0.839807785558634,453601.5,4431275.5
0.840515217496272,453601.5,4431274.5
0.829341953516822,453601.5,4431273.5
0.809991924338301,453601.5,4431272.5
0.769310579894001,453601.5,4431271.5
0.762832755973327,453601.5,4431270.5
0.777074290614335,453601.5,4431269.5
0.802098804923791,453601.5,4431268.5
0.814970124666645,453601.5,4431267.5
0.82213680066975,453601.5,4431266.5
0.809450868848237,453601.5,4431265.5
0.792492787903895,453601.5,4431264.5
0.766432521730849,453601.5,4431263.5
0.741886117429413,453601.5,4431262.5
0.744834318627596,453601.5,4431261.5
0.751739516881132,453601.5,4431260.5
0.743466962834554,453601.5,4431259.5
0.755215935538358,453601.5,4431258.5
0.770891683431081,453601.5,4431257.5
0.804371154476838,453601.5,4431256.5
0.835402567456605,453601.5,4431255.5
0.863689939550655,453601.5,4431254.5
0.875207419917603,453601.5,4431253.5
0.873391096694335,453601.5,4431252.5
0.890649465510904,453601.5,4431251.5
0.912883696010986,453601.5,4431250.5
0.642069286589749,453602.5,4431474.5
0.627485998097738,453602.5,4431473.5
0.615166732848522,453602.5,4431472.5
0.590178766413425,453602.5,4431471.5
0.583975733781732,453602.5,4431470.5
0.601969999960251,453602.5,4431469.5
0.598664451016511,453602.5,4431468.5
0.574602631749627,453602.5,4431467.5
0.422421484094261,453602.5,4431466.5
0.382528276916471,453602.5,4431465.5
0.39314517556673,453602.5,4431464.5
0.43257547585903,453602.5,4431463.5
0.515284699200405,453602.5,4431462.5
0.627304405850899,453602.5,4431461.5
0.647329772886712,453602.5,4431460.5
0.611355417590326,453602.5,4431459.5
0.484282208911327,453602.5,4431458.5
0.497327903833791,453602.5,4431457.5
0.523914563259098,453602.5,4431456.5
0.408402288113271,453602.5,4431455.5
0.37180531356998,453602.5,4431454.5
0.386574913176512,453602.5,4431453.5
0.457141591074717,453602.5,4431452.5
0.392635232056097,453602.5,4431451.5
0.458553519435756,453602.5,4431450.5
0.440946016096312,453602.5,4431449.5
0.459041003793933,453602.5,4431448.5
0.442655428543458,453602.5,4431447.5
0.448241142944185,453602.5,4431446.5
0.475992895231686,453602.5,4431445.5
0.436481222812394,453602.5,4431444.5
0.436322767735859,453602.5,4431443.5
0.49157155680786,453602.5,4431442.5
0.43571706288821,453602.5,4431441.5
0.426264843942016,453602.5,4431440.5
0.456216948704948,453602.5,4431439.5
0.466322851740471,453602.5,4431438.5
0.640010772150663,453602.5,4431437.5
0.689898560641082,453602.5,4431436.5
0.662864248571621,453602.5,4431435.5
0.507797869909886,453602.5,4431434.5
0.46194871952048,453602.5,4431433.5
0.508802516402412,453602.5,4431432.5
0.506548473704951,453602.5,4431431.5
0.450277788168196,453602.5,4431430.5
0.410345167193682,453602.5,4431429.5
0.372617882686717,453602.5,4431428.5
0.401931221942975,453602.5,4431427.5
0.391658660994101,453602.5,4431426.5
0.407181780256294,453602.5,4431425.5
0.559431478050587,453602.5,4431424.5
0.662615711651352,453602.5,4431423.5
0.690839936466246,453602.5,4431422.5
0.623572298786175,453602.5,4431421.5
0.456594663305505,453602.5,4431420.5
0.416372063357255,453602.5,4431419.5
0.507082081289112,453602.5,4431418.5
0.594995127368051,453602.5,4431417.5
0.589618770419714,453602.5,4431416.5
0.481163655082443,453602.5,4431415.5
0.476995245297265,453602.5,4431414.5
0.63811883154976,453602.5,4431413.5
0.687903192752278,453602.5,4431412.5
0.716921795233363,453602.5,4431411.5
0.704507661170289,453602.5,4431410.5
0.578017292718068,453602.5,4431409.5
0.653151261475294,453602.5,4431408.5
0.590437087025027,453602.5,4431407.5
0.520827729328012,453602.5,4431406.5
0.491457694531354,453602.5,4431405.5
0.504017742024217,453602.5,4431404.5
0.485545783718265,453602.5,4431403.5
0.461315330143133,453602.5,4431402.5
0.467749840029839,453602.5,4431401.5
0.510798615878159,453602.5,4431400.5
0.547081865212649,453602.5,4431399.5
0.563850656559464,453602.5,4431398.5
0.502881184652126,453602.5,4431397.5
0.470284924473987,453602.5,4431396.5
0.563525313089303,453602.5,4431395.5
0.763060775469789,453602.5,4431394.5
0.842458354964349,453602.5,4431393.5
0.873873175623462,453602.5,4431392.5
0.878035614824418,453602.5,4431391.5
0.854558134120401,453602.5,4431390.5
0.615743247016439,453602.5,4431389.5
0.615040322525157,453602.5,4431388.5
0.713873103254933,453602.5,4431387.5
0.737133991476842,453602.5,4431386.5
0.685952115317208,453602.5,4431385.5
0.469997851273438,453602.5,4431384.5
0.435284781098609,453602.5,4431383.5
0.493516789520907,453602.5,4431382.5
0.515675289251198,453602.5,4431381.5
0.47017967211248,453602.5,4431380.5
0.602049202716426,453602.5,4431379.5
0.512357663801533,453602.5,4431378.5
0.453181167408397,453602.5,4431377.5
0.465153402694791,453602.5,4431376.5
0.474831531443272,453602.5,4431375.5
0.577302495843542,453602.5,4431374.5
0.57963411372263,453602.5,4431373.5
0.56744857117276,453602.5,4431372.5
0.605919305784038,453602.5,4431371.5
0.792405702647592,453602.5,4431370.5
0.863341349856016,453602.5,4431369.5
0.813405148481596,453602.5,4431368.5
0.751497251820946,453602.5,4431367.5
0.795328732850165,453602.5,4431366.5
0.719178687619446,453602.5,4431365.5
0.651126710721644,453602.5,4431364.5
0.545677120666358,453602.5,4431363.5
0.473867363124156,453602.5,4431362.5
0.452028675320259,453602.5,4431361.5
0.450881287675844,453602.5,4431360.5
0.5286322022927,453602.5,4431359.5
0.551870253110193,453602.5,4431358.5
0.54107860398012,453602.5,4431357.5
0.514060950644054,453602.5,4431356.5
0.490163710630733,453602.5,4431355.5
0.460249596847481,453602.5,4431354.5
0.452123686133439,453602.5,4431353.5
0.467596336075101,453602.5,4431352.5
0.550033542002567,453602.5,4431351.5
0.511533947473599,453602.5,4431350.5
0.492686284524992,453602.5,4431349.5
0.56833434319537,453602.5,4431348.5
0.666076010744711,453602.5,4431347.5
0.69555721729705,453602.5,4431346.5
0.610901641876589,453602.5,4431345.5
0.504936820799569,453602.5,4431344.5
0.51794801815329,453602.5,4431343.5
0.544689229243872,453602.5,4431342.5
0.514122333224322,453602.5,4431341.5
0.511295863067283,453602.5,4431340.5
0.549966485566289,453602.5,4431339.5
0.593590832803667,453602.5,4431338.5
0.581748855527709,453602.5,4431337.5
0.537334138749668,453602.5,4431336.5
0.526044900198339,453602.5,4431335.5
0.507336481997971,453602.5,4431334.5
0.720444824861781,453602.5,4431333.5
0.812294532578794,453602.5,4431332.5
0.810196954520466,453602.5,4431331.5
0.604525024719678,453602.5,4431330.5
0.50951144787232,453602.5,4431329.5
0.512782248019238,453602.5,4431328.5
0.621026557491691,453602.5,4431327.5
0.594811627830861,453602.5,4431326.5
0.487605804297018,453602.5,4431325.5
0.480716773836546,453602.5,4431324.5
0.530343687813997,453602.5,4431323.5
0.50717341100414,453602.5,4431322.5
0.52810394322477,453602.5,4431321.5
0.625484982374479,453602.5,4431320.5
0.688370657377307,453602.5,4431319.5
0.682344882323498,453602.5,4431318.5
0.74134465818335,453602.5,4431317.5
0.770804880769033,453602.5,4431316.5
0.767003892626201,453602.5,4431315.5
0.740093068274339,453602.5,4431314.5
0.665839679320221,453602.5,4431313.5
0.563833195665106,453602.5,4431312.5
0.517118114340948,453602.5,4431311.5
0.495252361646943,453602.5,4431310.5
0.515153237028595,453602.5,4431309.5
0.567442485674838,453602.5,4431308.5
0.558135688813499,453602.5,4431307.5
0.574709511119291,453602.5,4431306.5
0.584368866083423,453602.5,4431305.5
0.591192664912201,453602.5,4431304.5
0.566109501672725,453602.5,4431303.5
0.564517395630956,453602.5,4431302.5
0.545536441580177,453602.5,4431301.5
0.548439891984849,453602.5,4431300.5
0.523954829183839,453602.5,4431299.5
0.5313680047857,453602.5,4431298.5
0.574561311680837,453602.5,4431297.5
0.578164764345476,453602.5,4431296.5
0.555963245407823,453602.5,4431295.5
0.552020173371552,453602.5,4431294.5
0.571761850844713,453602.5,4431293.5
0.576507091135453,453602.5,4431292.5
0.504904469087375,453602.5,4431291.5
0.418929156881383,453602.5,4431290.5
0.470305102156509,453602.5,4431289.5
0.556502634119847,453602.5,4431288.5
0.578746701462412,453602.5,4431287.5
0.591648946001889,453602.5,4431286.5
0.577446513993587,453602.5,4431285.5
0.531628390919967,453602.5,4431284.5
0.451997771497727,453602.5,4431283.5
0.39495411687008,453602.5,4431282.5
0.457836165075546,453602.5,4431281.5
0.64972283398604,453602.5,4431280.5
0.681892757951082,453602.5,4431279.5
0.603970743666979,453602.5,4431278.5
0.51267908009281,453602.5,4431277.5
0.663400134870019,453602.5,4431276.5
0.77995245154984,453602.5,4431275.5
0.789496890843333,453602.5,4431274.5
0.771844789390227,453602.5,4431273.5
0.686097859943587,453602.5,4431272.5
0.4725133598396,453602.5,4431271.5
0.514171632660752,453602.5,4431270.5
0.571428249106596,453602.5,4431269.5
0.679980705784377,453602.5,4431268.5
0.733203866751797,453602.5,4431267.5
0.744320843063363,453602.5,4431266.5
0.750609302935485,453602.5,4431265.5
0.68262090218717,453602.5,4431264.5
0.581252470389515,453602.5,4431263.5
0.480047667268133,453602.5,4431262.5
0.448099616249687,453602.5,4431261.5
0.582564463692122,453602.5,4431260.5
0.48163549076644,453602.5,4431259.5
0.473967643360491,453602.5,4431258.5
0.471413762796382,453602.5,4431257.5
0.520082025549595,453602.5,4431256.5
0.638285926981919,453602.5,4431255.5
0.778455188448006,453602.5,4431254.5
0.782150984300687,453602.5,4431253.5
0.728598333868237,453602.5,4431252.5
0.728774204625629,453602.5,4431251.5
0.865278704439856,453602.5,4431250.5
0.51353489498419,453603.5,4431474.5
0.500554768389777,453603.5,4431473.5
0.523094087590651,453603.5,4431472.5
0.539512889897112,453603.5,4431471.5
0.52517775098082,453603.5,4431470.5
0.503200204608901,453603.5,4431469.5
0.49260198167703,453603.5,4431468.5
0.471449984204579,453603.5,4431467.5
0.413261626064763,453603.5,4431466.5
0.362781531271813,453603.5,4431465.5
0.353439425524733,453603.5,4431464.5
0.297731706785676,453603.5,4431463.5
0.3358612602935,453603.5,4431462.5
0.532220827363883,453603.5,4431461.5
0.569032316094508,453603.5,4431460.5
0.49968457220469,453603.5,4431459.5
0.375865823498154,453603.5,4431458.5
0.330774669693017,453603.5,4431457.5
0.328137069102153,453603.5,4431456.5
0.302967786698741,453603.5,4431455.5
0.347375034765051,453603.5,4431454.5
0.362680578560359,453603.5,4431453.5
0.368568371329682,453603.5,4431452.5
0.296277440853925,453603.5,4431451.5
0.311073856968624,453603.5,4431450.5
0.384691955473118,453603.5,4431449.5
0.30068864159048,453603.5,4431448.5
0.338658349970313,453603.5,4431447.5
0.407476255262252,453603.5,4431446.5
0.384087412505085,453603.5,4431445.5
0.350553849501249,453603.5,4431444.5
0.34434853794678,453603.5,4431443.5
0.431228356082366,453603.5,4431442.5
0.389301591823924,453603.5,4431441.5
0.371564710263779,453603.5,4431440.5
0.340204790900978,453603.5,4431439.5
0.371878208139391,453603.5,4431438.5
0.563914492657738,453603.5,4431437.5
0.624952105064779,453603.5,4431436.5
0.617608218159713,453603.5,4431435.5
0.509051089104507,453603.5,4431434.5
0.385049563841847,453603.5,4431433.5
0.350476511660192,453603.5,4431432.5
0.344555143848779,453603.5,4431431.5
0.330872028422301,453603.5,4431430.5
0.317169988087618,453603.5,4431429.5
0.340460048793895,453603.5,4431428.5
0.325808546803702,453603.5,4431427.5
0.337630097543187,453603.5,4431426.5
0.336668428001216,453603.5,4431425.5
0.434536974030549,453603.5,4431424.5
0.517773815226795,453603.5,4431423.5
0.598665737994247,453603.5,4431422.5
0.526591404883163,453603.5,4431421.5
0.386836882768395,453603.5,4431420.5
0.334434092685238,453603.5,4431419.5
0.325066853214457,453603.5,4431418.5
0.439798171727935,453603.5,4431417.5
0.544635163519241,453603.5,4431416.5
0.416386039623818,453603.5,4431415.5
