"Month","Day","Hour","Half_hour","Minute","plot","volt"
10,3,10,0,44,"plot6",29.0216666666667
10,3,10,0,33,"plot6",27.7166666666667
10,3,10,0,53,"plot6",29.8716666666667
10,3,10,0,30,"plot6",27.2883333333333
10,3,10,0,40,"plot6",28.4916666666667
10,3,10,0,52,"plot6",29.6666666666667
10,3,10,0,48,"plot6",29.15
10,3,10,0,46,"plot6",29.0766666666667
10,3,10,0,51,"plot6",29.6183333333333
10,3,10,0,49,"plot6",29.3116666666667
10,3,10,0,45,"plot6",28.965
10,3,10,0,43,"plot6",28.8516666666667
10,3,10,0,59,"plot6",30.4616666666667
10,3,10,0,34,"plot6",27.88
10,3,10,0,50,"plot6",29.4233333333333
10,3,10,0,37,"plot6",28.1883333333333
10,3,10,0,42,"plot6",28.715
10,3,10,0,58,"plot6",30.2966666666667
10,3,10,0,55,"plot6",30.1516666666667
10,3,10,0,56,"plot6",30.17
10,3,10,0,36,"plot6",28.06
10,3,10,0,54,"plot6",29.895
10,3,10,0,57,"plot6",30.1266666666667
10,3,10,0,41,"plot6",28.5483333333333
10,3,10,0,39,"plot6",28.3216666666667
10,3,10,0,32,"plot6",27.5183333333333
10,3,10,0,38,"plot6",28.2733333333333
10,3,10,0,31,"plot6",27.4033333333333
10,3,10,0,47,"plot6",29.2083333333333
10,3,10,0,35,"plot6",27.9333333333333
10,3,10,30,8,"plot6",24.9133333333333
10,3,10,30,4,"plot6",24.395
10,3,10,30,24,"plot6",26.6583333333333
10,3,10,30,2,"plot6",24.0433333333333
10,3,10,30,9,"plot6",25.01
10,3,10,30,7,"plot6",24.7233333333333
10,3,10,30,28,"plot6",27.145
10,3,10,30,1,"plot6",24.0583333333333
10,3,10,30,29,"plot6",27.2833333333333
10,3,10,30,3,"plot6",24.2533333333333
10,3,10,30,23,"plot6",26.5083333333333
10,3,10,30,27,"plot6",26.8566666666667
10,3,10,30,15,"plot6",25.57
10,3,10,30,21,"plot6",26.2783333333333
10,3,10,30,0,"plot6",23.8483333333333
10,3,10,30,20,"plot6",26.1266666666667
10,3,10,30,16,"plot6",25.7483333333333
10,3,10,30,22,"plot6",26.2616666666667
10,3,10,30,26,"plot6",26.7166666666667
10,3,10,30,10,"plot6",25.02
10,3,10,30,13,"plot6",25.355
10,3,10,30,19,"plot6",25.9916666666667
10,3,10,30,18,"plot6",25.88
10,3,10,30,17,"plot6",25.9233333333333
10,3,10,30,6,"plot6",24.6583333333333
10,3,10,30,14,"plot6",25.4233333333333
10,3,10,30,25,"plot6",26.835
10,3,10,30,12,"plot6",25.3166666666667
10,3,10,30,11,"plot6",25.1733333333333
10,3,10,30,5,"plot6",24.415
10,3,11,30,28,"plot6",33.2583333333333
10,3,11,30,23,"plot6",32.4216666666667
10,3,11,30,17,"plot6",31.795
10,3,11,30,1,"plot6",30.4983333333333
10,3,11,30,24,"plot6",32.3516666666667
10,3,11,30,20,"plot6",32.3816666666667
10,3,11,30,22,"plot6",32.2933333333333
10,3,11,30,10,"plot6",31.1833333333333
10,3,11,30,15,"plot6",31.4866666666667
10,3,11,30,6,"plot6",30.76
10,3,11,30,27,"plot6",33.4
10,3,11,30,3,"plot6",30.7016666666667
10,3,11,30,5,"plot6",30.6266666666667
10,3,11,30,18,"plot6",32.0666666666667
10,3,11,30,8,"plot6",30.9416666666667
10,3,11,30,9,"plot6",31.1816666666667
10,3,11,30,21,"plot6",32.3583333333333
10,3,11,30,7,"plot6",30.92
10,3,11,30,2,"plot6",30.5483333333333
10,3,11,30,19,"plot6",32.1116666666667
10,3,11,30,12,"plot6",31.3466666666667
10,3,11,30,16,"plot6",31.6866666666667
10,3,11,30,4,"plot6",30.6533333333333
10,3,11,30,25,"plot6",32.425
10,3,11,30,0,"plot6",30.315
10,3,11,30,14,"plot6",31.3783333333333
10,3,11,30,11,"plot6",31.3183333333333
10,3,11,30,26,"plot6",32.7266666666667
10,3,11,30,13,"plot6",31.4416666666667
10,3,11,30,29,"plot6",33.0283333333333
10,3,12,0,42,"plot6",35.655
10,3,12,0,32,"plot6",35.4666666666667
10,3,12,0,45,"plot6",35.565
10,3,12,0,41,"plot6",35.4333333333333
10,3,12,0,34,"plot6",35.4316666666667
10,3,12,0,48,"plot6",35.505
10,3,12,0,49,"plot6",35.5116666666667
10,3,12,0,39,"plot6",35.5316666666667
10,3,12,0,58,"plot6",35.4333333333333
10,3,12,0,47,"plot6",35.5566666666667
10,3,12,0,50,"plot6",35.405
10,3,12,0,31,"plot6",35.3666666666667
10,3,12,0,40,"plot6",35.4566666666667
10,3,12,0,59,"plot6",35.375
10,3,12,0,33,"plot6",35.5133333333333
10,3,12,0,30,"plot6",35.28
10,3,12,0,44,"plot6",35.7916666666667
10,3,12,0,37,"plot6",35.5216666666667
10,3,12,0,57,"plot6",35.3433333333333
10,3,12,0,54,"plot6",35.54
10,3,12,0,36,"plot6",35.63
10,3,12,0,46,"plot6",35.5366666666667
10,3,12,0,56,"plot6",35.36
10,3,12,0,53,"plot6",35.335
10,3,12,0,43,"plot6",35.5716666666667
10,3,12,0,38,"plot6",35.6133333333333
10,3,12,0,52,"plot6",35.4116666666667
10,3,12,0,51,"plot6",35.345
10,3,12,0,35,"plot6",35.4183333333333
10,3,12,0,55,"plot6",35.5116666666667
10,3,12,30,5,"plot6",34.71
10,3,12,30,29,"plot6",35.3766666666667
10,3,12,30,8,"plot6",34.7866666666667
10,3,12,30,19,"plot6",35.0616666666667
10,3,12,30,0,"plot6",34.32
10,3,12,30,24,"plot6",35.33
10,3,12,30,11,"plot6",34.7566666666667
10,3,12,30,20,"plot6",35.0033333333333
10,3,12,30,3,"plot6",34.5233333333333
10,3,12,30,28,"plot6",35.3316666666667
10,3,12,30,4,"plot6",34.49
10,3,12,30,15,"plot6",34.9916666666667
10,3,12,30,16,"plot6",35.13
10,3,12,30,14,"plot6",35.025
10,3,12,30,7,"plot6",34.7233333333333
10,3,12,30,22,"plot6",35.26
10,3,12,30,18,"plot6",34.825
10,3,12,30,23,"plot6",35.1833333333333
10,3,12,30,27,"plot6",35.365
10,3,12,30,21,"plot6",35.2966666666667
10,3,12,30,1,"plot6",34.2516666666667
10,3,12,30,10,"plot6",34.8633333333333
10,3,12,30,6,"plot6",34.68
10,3,12,30,17,"plot6",35.0283333333333
10,3,12,30,9,"plot6",34.7266666666667
10,3,12,30,25,"plot6",35.3316666666667
10,3,12,30,12,"plot6",35.005
10,3,12,30,13,"plot6",35.07
10,3,12,30,26,"plot6",35.4116666666667
10,3,12,30,2,"plot6",34.335
10,3,13,0,43,"plot6",34.5133333333333
10,3,13,0,47,"plot6",34.1616666666667
10,3,13,0,52,"plot6",33.89
10,3,13,0,30,"plot6",34.965
10,3,13,0,50,"plot6",33.875
10,3,13,0,48,"plot6",33.9316666666667
10,3,13,0,45,"plot6",34.38
10,3,13,0,49,"plot6",33.8716666666667
10,3,13,0,51,"plot6",33.9633333333333
10,3,13,0,46,"plot6",34.1783333333333
10,3,13,0,59,"plot6",33.4733333333333
10,3,13,0,58,"plot6",33.3266666666667
10,3,13,0,42,"plot6",34.3783333333333
10,3,13,0,37,"plot6",34.6166666666667
10,3,13,0,41,"plot6",34.5083333333333
10,3,13,0,32,"plot6",34.99
10,3,13,0,36,"plot6",34.7416666666667
10,3,13,0,54,"plot6",33.8133333333333
10,3,13,0,40,"plot6",34.515
10,3,13,0,55,"plot6",33.5483333333333
10,3,13,0,39,"plot6",34.5066666666667
10,3,13,0,57,"plot6",33.4833333333333
10,3,13,0,38,"plot6",34.5183333333333
10,3,13,0,53,"plot6",33.9433333333333
10,3,13,0,44,"plot6",34.4333333333333
10,3,13,0,33,"plot6",34.7733333333333
10,3,13,0,31,"plot6",34.9883333333333
10,3,13,0,35,"plot6",34.8616666666667
10,3,13,0,34,"plot6",34.7566666666667
10,3,13,0,56,"plot6",33.4916666666667
10,3,13,30,10,"plot6",35.375
10,3,13,30,18,"plot6",35.3633333333333
10,3,13,30,6,"plot6",35.3466666666667
10,3,13,30,17,"plot6",35.35
10,3,13,30,16,"plot6",35.33
10,3,13,30,7,"plot6",35.3683333333333
10,3,13,30,5,"plot6",35.555
10,3,13,30,4,"plot6",35.4316666666667
10,3,13,30,15,"plot6",35.375
10,3,13,30,12,"plot6",35.3483333333333
10,3,13,30,22,"plot6",35.0583333333333
10,3,13,30,23,"plot6",35.1833333333333
10,3,13,30,29,"plot6",35.075
10,3,13,30,8,"plot6",35.315
10,3,13,30,0,"plot6",35.6283333333333
10,3,13,30,19,"plot6",35.355
10,3,13,30,20,"plot6",35.245
10,3,13,30,24,"plot6",35.165
10,3,13,30,21,"plot6",35.1816666666667
10,3,13,30,2,"plot6",35.3416666666667
10,3,13,30,3,"plot6",35.375
10,3,13,30,14,"plot6",35.3666666666667
10,3,13,30,11,"plot6",35.3583333333333
10,3,13,30,9,"plot6",35.2633333333333
10,3,13,30,13,"plot6",35.375
10,3,13,30,28,"plot6",34.9566666666667
10,3,13,30,1,"plot6",35.4483333333333
10,3,13,30,25,"plot6",35.0516666666667
10,3,13,30,27,"plot6",34.9633333333333
10,3,13,30,26,"plot6",34.9383333333333
10,3,8,0,47,"plot6",13.665
10,3,8,0,41,"plot6",12.73
10,3,8,0,59,"plot6",15.385
10,3,8,0,37,"plot6",12.0983333333333
10,3,8,0,40,"plot6",12.57
10,3,8,0,42,"plot6",12.91
10,3,8,0,55,"plot6",14.8616666666667
10,3,8,0,35,"plot6",11.8766666666667
10,3,8,0,44,"plot6",13.2233333333333
10,3,8,0,33,"plot6",11.5133333333333
10,3,8,0,48,"plot6",13.7866666666667
10,3,8,0,53,"plot6",14.545
10,3,8,0,49,"plot6",13.9183333333333
10,3,8,0,50,"plot6",14.105
10,3,8,0,54,"plot6",14.6983333333333
10,3,8,0,58,"plot6",15.205
10,3,8,0,46,"plot6",13.51
10,3,8,0,36,"plot6",11.9233333333333
10,3,8,0,43,"plot6",13.085
10,3,8,0,34,"plot6",11.765
10,3,8,0,39,"plot6",12.4383333333333
10,3,8,0,30,"plot6",11.1166666666667
10,3,8,0,32,"plot6",11.3833333333333
10,3,8,0,45,"plot6",13.3866666666667
10,3,8,0,38,"plot6",12.26
10,3,8,0,52,"plot6",14.4433333333333
10,3,8,0,57,"plot6",15.0983333333333
10,3,8,0,56,"plot6",14.91
10,3,8,0,51,"plot6",14.2666666666667
10,3,8,0,31,"plot6",11.2783333333333
10,3,8,30,19,"plot6",9.445
10,3,8,30,20,"plot6",9.55833333333333
10,3,8,30,23,"plot6",9.995
10,3,8,30,8,"plot6",7.84
10,3,8,30,28,"plot6",10.7566666666667
10,3,8,30,3,"plot6",7.05666666666667
10,3,8,30,25,"plot6",10.3283333333333
10,3,8,30,27,"plot6",10.66
10,3,8,30,5,"plot6",7.39
10,3,8,30,10,"plot6",8.07833333333333
10,3,8,30,22,"plot6",9.90166666666667
10,3,8,30,26,"plot6",10.5216666666667
10,3,8,30,6,"plot6",7.51666666666667
10,3,8,30,2,"plot6",6.935
10,3,8,30,18,"plot6",9.31666666666667
10,3,8,30,17,"plot6",9.15
10,3,8,30,16,"plot6",8.97
10,3,8,30,1,"plot6",6.79166666666667
10,3,8,30,21,"plot6",9.72166666666667
10,3,8,30,24,"plot6",10.1316666666667
10,3,8,30,11,"plot6",8.22166666666667
10,3,8,30,9,"plot6",7.98833333333333
10,3,8,30,14,"plot6",8.69166666666667
10,3,8,30,29,"plot6",10.89
10,3,8,30,15,"plot6",8.835
10,3,8,30,7,"plot6",7.63
10,3,8,30,4,"plot6",7.21333333333333
10,3,8,30,0,"plot6",6.67
10,3,8,30,13,"plot6",8.57333333333333
10,3,8,30,12,"plot6",8.37666666666667
10,3,9,0,55,"plot6",23.365
10,3,9,0,52,"plot6",22.915
10,3,9,0,58,"plot6",23.7533333333333
10,3,9,0,56,"plot6",23.4883333333333
10,3,9,0,40,"plot6",21.4366666666667
10,3,9,0,48,"plot6",22.4016666666667
10,3,9,0,53,"plot6",23.045
10,3,9,0,45,"plot6",22.07
10,3,9,0,50,"plot6",22.6666666666667
10,3,9,0,47,"plot6",22.265
10,3,9,0,43,"plot6",21.7733333333333
10,3,9,0,54,"plot6",23.1066666666667
10,3,9,0,57,"plot6",23.5716666666667
10,3,9,0,49,"plot6",22.6266666666667
10,3,9,0,59,"plot6",23.7816666666667
10,3,9,0,34,"plot6",20.5283333333333
10,3,9,0,35,"plot6",20.5983333333333
10,3,9,0,32,"plot6",20.21
10,3,9,0,39,"plot6",21.22
10,3,9,0,41,"plot6",21.5533333333333
10,3,9,0,42,"plot6",21.6966666666667
10,3,9,0,30,"plot6",19.865
10,3,9,0,38,"plot6",21.0466666666667
10,3,9,0,37,"plot6",20.9433333333333
10,3,9,0,51,"plot6",22.8933333333333
10,3,9,0,36,"plot6",20.8483333333333
10,3,9,0,44,"plot6",21.99
10,3,9,0,31,"plot6",20.0516666666667
10,3,9,0,46,"plot6",22.1683333333333
10,3,9,0,33,"plot6",20.415
10,3,9,30,2,"plot6",15.83
10,3,9,30,8,"plot6",16.7233333333333
10,3,9,30,12,"plot6",17.3033333333333
10,3,9,30,7,"plot6",16.6066666666667
10,3,9,30,21,"plot6",18.65
10,3,9,30,20,"plot6",18.5233333333333
10,3,9,30,15,"plot6",17.72
10,3,9,30,19,"plot6",18.4683333333333
10,3,9,30,14,"plot6",17.5683333333333
10,3,9,30,26,"plot6",19.3933333333333
10,3,9,30,3,"plot6",16.0783333333333
10,3,9,30,4,"plot6",16.18
10,3,9,30,13,"plot6",17.4616666666667
10,3,9,30,18,"plot6",18.2883333333333
10,3,9,30,23,"plot6",18.92
10,3,9,30,24,"plot6",19.1466666666667
10,3,9,30,0,"plot6",15.5266666666667
10,3,9,30,22,"plot6",18.755
10,3,9,30,11,"plot6",17.1716666666667
10,3,9,30,9,"plot6",16.9933333333333
10,3,9,30,16,"plot6",17.9366666666667
10,3,9,30,1,"plot6",15.7483333333333
10,3,9,30,6,"plot6",16.415
10,3,9,30,28,"plot6",19.6883333333333
10,3,9,30,17,"plot6",18.0783333333333
10,3,9,30,5,"plot6",16.4033333333333
10,3,9,30,29,"plot6",19.775
10,3,9,30,27,"plot6",19.5866666666667
10,3,9,30,25,"plot6",19.2783333333333
10,3,9,30,10,"plot6",17.0383333333333
10,4,10,0,35,"plot6",27.7483333333333
10,4,10,0,46,"plot6",28.7383333333333
10,4,10,0,45,"plot6",28.72
10,4,10,0,33,"plot6",27.3933333333333
10,4,10,0,42,"plot6",28.39
10,4,10,0,34,"plot6",27.6133333333333
10,4,10,0,47,"plot6",28.85
10,4,10,0,43,"plot6",28.5583333333333
10,4,10,0,44,"plot6",28.5183333333333
10,4,10,0,30,"plot6",27.0433333333333
10,4,10,0,36,"plot6",27.8133333333333
10,4,10,0,54,"plot6",29.3533333333333
10,4,10,0,51,"plot6",29.3483333333333
10,4,10,0,55,"plot6",29.6016666666667
10,4,10,0,41,"plot6",28.3016666666667
10,4,10,0,50,"plot6",29.225
10,4,10,0,48,"plot6",29.0133333333333
10,4,10,0,49,"plot6",29.0983333333333
10,4,10,0,32,"plot6",27.38
10,4,10,0,31,"plot6",27.2816666666667
10,4,10,0,59,"plot6",29.9783333333333
10,4,10,0,37,"plot6",27.8966666666667
10,4,10,0,40,"plot6",28.1866666666667
10,4,10,0,38,"plot6",28.055
10,4,10,0,58,"plot6",29.985
10,4,10,0,57,"plot6",29.7833333333333
10,4,10,0,52,"plot6",29.345
10,4,10,0,53,"plot6",29.42
10,4,10,0,56,"plot6",29.755
10,4,10,0,39,"plot6",28.125
10,4,10,30,7,"plot6",24.5616666666667
10,4,10,30,13,"plot6",25.2183333333333
10,4,10,30,14,"plot6",25.4116666666667
10,4,10,30,4,"plot6",24.0283333333333
10,4,10,30,11,"plot6",24.9666666666667
10,4,10,30,12,"plot6",25.1316666666667
10,4,10,30,17,"plot6",25.775
10,4,10,30,26,"plot6",26.8083333333333
10,4,10,30,15,"plot6",25.4883333333333
10,4,10,30,8,"plot6",24.59
10,4,10,30,20,"plot6",26.095
10,4,10,30,6,"plot6",24.4866666666667
10,4,10,30,18,"plot6",25.855
10,4,10,30,24,"plot6",26.505
10,4,10,30,19,"plot6",26.0566666666667
10,4,10,30,28,"plot6",26.965
10,4,10,30,10,"plot6",24.8216666666667
10,4,10,30,25,"plot6",26.635
10,4,10,30,23,"plot6",26.2633333333333
10,4,10,30,9,"plot6",24.7716666666667
10,4,10,30,29,"plot6",27.1166666666667
10,4,10,30,21,"plot6",26.1566666666667
10,4,10,30,22,"plot6",26.3416666666667
10,4,10,30,5,"plot6",24.23
10,4,10,30,1,"plot6",23.8183333333333
10,4,10,30,2,"plot6",23.8266666666667
10,4,10,30,0,"plot6",23.7916666666667
10,4,10,30,27,"plot6",26.8883333333333
10,4,10,30,16,"plot6",25.595
10,4,10,30,3,"plot6",24.0233333333333
10,4,11,0,47,"plot6",33.3183333333333
10,4,11,0,39,"plot6",32.8233333333333
10,4,11,0,40,"plot6",32.85
10,4,11,0,41,"plot6",32.8916666666667
10,4,11,0,59,"plot6",33.8066666666667
10,4,11,0,54,"plot6",33.575
10,4,11,0,36,"plot6",32.7033333333333
10,4,11,0,30,"plot6",32.2116666666667
10,4,11,0,57,"plot6",33.57
10,4,11,0,56,"plot6",33.63
10,4,11,0,31,"plot6",32.285
10,4,11,0,32,"plot6",32.3533333333333
10,4,11,0,33,"plot6",32.5
10,4,11,0,58,"plot6",33.7883333333333
10,4,11,0,34,"plot6",32.55
10,4,11,0,51,"plot6",33.4416666666667
10,4,11,0,35,"plot6",32.675
10,4,11,0,45,"plot6",33.0866666666667
10,4,11,0,48,"plot6",33.33
10,4,11,0,46,"plot6",33.3316666666667
10,4,11,0,37,"plot6",32.7883333333333
10,4,11,0,44,"plot6",32.9133333333333
10,4,11,0,55,"plot6",33.5583333333333
10,4,11,0,49,"plot6",33.2933333333333
10,4,11,0,42,"plot6",32.9833333333333
10,4,11,0,50,"plot6",33.3633333333333
10,4,11,0,52,"plot6",33.4983333333333
10,4,11,0,53,"plot6",33.455
10,4,11,0,38,"plot6",32.7966666666667
10,4,11,0,43,"plot6",33.045
10,4,11,30,23,"plot6",31.9233333333333
10,4,11,30,3,"plot6",30.415
10,4,11,30,24,"plot6",31.9716666666667
10,4,11,30,11,"plot6",30.92
10,4,11,30,26,"plot6",32.055
10,4,11,30,27,"plot6",32.095
10,4,11,30,8,"plot6",30.6983333333333
10,4,11,30,10,"plot6",30.9333333333333
10,4,11,30,29,"plot6",32.1433333333333
10,4,11,30,9,"plot6",30.8466666666667
10,4,11,30,28,"plot6",32.0916666666667
10,4,11,30,7,"plot6",30.7433333333333
10,4,11,30,16,"plot6",31.275
10,4,11,30,5,"plot6",30.5166666666667
10,4,11,30,6,"plot6",30.5183333333333
10,4,11,30,2,"plot6",30.24
10,4,11,30,25,"plot6",31.8133333333333
10,4,11,30,19,"plot6",31.5983333333333
10,4,11,30,15,"plot6",31.1866666666667
10,4,11,30,12,"plot6",31.1033333333333
10,4,11,30,21,"plot6",31.715
10,4,11,30,14,"plot6",31.19
10,4,11,30,22,"plot6",31.6366666666667
10,4,11,30,20,"plot6",31.63
10,4,11,30,17,"plot6",31.3783333333333
10,4,11,30,13,"plot6",31.1716666666667
10,4,11,30,0,"plot6",30.03
10,4,11,30,1,"plot6",30.21
10,4,11,30,4,"plot6",30.4366666666667
10,4,11,30,18,"plot6",31.5666666666667
10,4,12,0,51,"plot6",34.765
10,4,12,0,53,"plot6",34.0333333333333
10,4,12,0,47,"plot6",34.7383333333333
10,4,12,0,48,"plot6",34.715
10,4,12,0,50,"plot6",34.2983333333333
10,4,12,0,52,"plot6",34.7666666666667
10,4,12,0,33,"plot6",34.5116666666667
10,4,12,0,54,"plot6",33.8283333333333
10,4,12,0,49,"plot6",34.685
10,4,12,0,31,"plot6",34.4866666666667
10,4,12,0,35,"plot6",34.6016666666667
10,4,12,0,38,"plot6",34.71
10,4,12,0,37,"plot6",34.49
10,4,12,0,59,"plot6",34.2983333333333
10,4,12,0,44,"plot6",34.67
10,4,12,0,41,"plot6",34.715
10,4,12,0,39,"plot6",34.7783333333333
10,4,12,0,40,"plot6",34.7416666666667
10,4,12,0,55,"plot6",33.4816666666667
10,4,12,0,32,"plot6",34.5683333333333
10,4,12,0,46,"plot6",34.6183333333333
10,4,12,0,30,"plot6",34.5716666666667
10,4,12,0,36,"plot6",34.6966666666667
10,4,12,0,58,"plot6",34.7366666666667
10,4,12,0,56,"plot6",34.7483333333333
10,4,12,0,42,"plot6",34.5816666666667
10,4,12,0,34,"plot6",34.4333333333333
10,4,12,0,45,"plot6",34.6916666666667
10,4,12,0,57,"plot6",34.7
10,4,12,0,43,"plot6",34.62
10,4,13,0,33,"plot6",33.7466666666667
10,4,13,0,37,"plot6",33.5766666666667
10,4,13,0,38,"plot6",33.4783333333333
10,4,13,0,30,"plot6",33.885
10,4,13,0,57,"plot6",32.595
10,4,13,0,56,"plot6",32.5416666666667
10,4,13,0,40,"plot6",33.3933333333333
10,4,13,0,44,"plot6",33.315
10,4,13,0,45,"plot6",33.1933333333333
10,4,13,0,36,"plot6",33.5266666666667
10,4,13,0,43,"plot6",33.3466666666667
10,4,13,0,34,"plot6",33.7983333333333
10,4,13,0,59,"plot6",32.425
10,4,13,0,51,"plot6",32.8233333333333
10,4,13,0,42,"plot6",33.2866666666667
10,4,13,0,55,"plot6",32.5383333333333
10,4,13,0,52,"plot6",32.745
10,4,13,0,53,"plot6",32.6566666666667
10,4,13,0,46,"plot6",33.1633333333333
10,4,13,0,47,"plot6",33.2133333333333
10,4,13,0,49,"plot6",33.06
10,4,13,0,50,"plot6",32.97
10,4,13,0,54,"plot6",32.6183333333333
10,4,13,0,48,"plot6",33.115
10,4,13,0,58,"plot6",32.4166666666667
10,4,13,0,39,"plot6",33.4066666666667
10,4,13,0,31,"plot6",33.9
10,4,13,0,32,"plot6",33.8183333333333
10,4,13,0,35,"plot6",33.7533333333333
10,4,13,0,41,"plot6",33.3783333333333
10,4,13,30,24,"plot6",33.9916666666667
10,4,13,30,7,"plot6",34.6133333333333
10,4,13,30,26,"plot6",33.955
10,4,13,30,25,"plot6",33.9066666666667
10,4,13,30,2,"plot6",34.6183333333333
10,4,13,30,0,"plot6",34.6666666666667
10,4,13,30,12,"plot6",34.335
10,4,13,30,16,"plot6",34.3066666666667
10,4,13,30,27,"plot6",33.9533333333333
10,4,13,30,15,"plot6",34.285
10,4,13,30,17,"plot6",34.335
10,4,13,30,18,"plot6",34.1816666666667
10,4,13,30,1,"plot6",34.7066666666667
10,4,13,30,29,"plot6",33.8966666666667
10,4,13,30,3,"plot6",34.5666666666667
10,4,13,30,9,"plot6",34.49
10,4,13,30,10,"plot6",34.375
10,4,13,30,5,"plot6",34.53
10,4,13,30,6,"plot6",34.6366666666667
10,4,13,30,21,"plot6",34.0966666666667
10,4,13,30,22,"plot6",33.925
10,4,13,30,23,"plot6",34.0383333333333
10,4,13,30,14,"plot6",34.2333333333333
10,4,13,30,20,"plot6",34.1583333333333
10,4,13,30,8,"plot6",34.5666666666667
10,4,13,30,4,"plot6",34.6333333333333
10,4,13,30,19,"plot6",34.2233333333333
10,4,13,30,28,"plot6",33.8966666666667
10,4,13,30,11,"plot6",34.4083333333333
10,4,13,30,13,"plot6",34.3283333333333
10,4,8,0,34,"plot6",11.5683333333333
10,4,8,0,49,"plot6",13.815
10,4,8,0,42,"plot6",12.67
10,4,8,0,50,"plot6",13.9066666666667
10,4,8,0,48,"plot6",13.65
10,4,8,0,32,"plot6",11.2816666666667
10,4,8,0,45,"plot6",13.17
10,4,8,0,41,"plot6",12.615
10,4,8,0,39,"plot6",12.3516666666667
10,4,8,0,56,"plot6",14.75
10,4,8,0,54,"plot6",14.5083333333333
10,4,8,0,53,"plot6",14.385
10,4,8,0,31,"plot6",11.0683333333333
10,4,8,0,43,"plot6",12.865
10,4,8,0,44,"plot6",13.1083333333333
10,4,8,0,35,"plot6",11.7416666666667
10,4,8,0,33,"plot6",11.4216666666667
10,4,8,0,47,"plot6",13.38
10,4,8,0,51,"plot6",13.99
10,4,8,0,30,"plot6",10.88
10,4,8,0,46,"plot6",13.275
10,4,8,0,36,"plot6",11.885
10,4,8,0,55,"plot6",14.6933333333333
10,4,8,0,38,"plot6",12.1316666666667
10,4,8,0,37,"plot6",12.0083333333333
10,4,8,0,59,"plot6",15.3033333333333
10,4,8,0,52,"plot6",14.2183333333333
10,4,8,0,58,"plot6",15.0833333333333
10,4,8,0,57,"plot6",14.9966666666667
10,4,8,0,40,"plot6",12.46
10,4,8,30,1,"plot6",6.72833333333333
10,4,8,30,4,"plot6",7.09
10,4,8,30,0,"plot6",6.57
10,4,8,30,2,"plot6",6.85
10,4,8,30,27,"plot6",10.5066666666667
10,4,8,30,14,"plot6",8.55333333333333
10,4,8,30,15,"plot6",8.71833333333333
10,4,8,30,5,"plot6",7.31166666666667
10,4,8,30,6,"plot6",7.45666666666667
10,4,8,30,26,"plot6",10.3083333333333
10,4,8,30,9,"plot6",7.88666666666667
10,4,8,30,23,"plot6",9.87666666666667
10,4,8,30,18,"plot6",9.12666666666667
10,4,8,30,13,"plot6",8.38833333333333
10,4,8,30,10,"plot6",7.99666666666667
10,4,8,30,17,"plot6",8.91833333333333
10,4,8,30,7,"plot6",7.575
10,4,8,30,12,"plot6",8.245
10,4,8,30,20,"plot6",9.39666666666667
10,4,8,30,29,"plot6",10.7066666666667
10,4,8,30,24,"plot6",10.01
10,4,8,30,11,"plot6",8.13
10,4,8,30,16,"plot6",8.81
10,4,8,30,3,"plot6",6.97833333333333
10,4,8,30,8,"plot6",7.72333333333333
10,4,8,30,21,"plot6",9.52166666666667
10,4,8,30,19,"plot6",9.21
10,4,8,30,28,"plot6",10.6566666666667
10,4,8,30,25,"plot6",10.2016666666667
10,4,8,30,22,"plot6",9.81
10,4,9,0,48,"plot6",22.09
10,4,9,0,44,"plot6",21.5466666666667
10,4,9,0,47,"plot6",21.9166666666667
10,4,9,0,54,"plot6",22.865
10,4,9,0,45,"plot6",21.7316666666667
10,4,9,0,37,"plot6",20.5966666666667
10,4,9,0,53,"plot6",22.6683333333333
10,4,9,0,30,"plot6",19.7233333333333
10,4,9,0,52,"plot6",22.6016666666667
10,4,9,0,50,"plot6",22.3566666666667
10,4,9,0,46,"plot6",21.855
10,4,9,0,34,"plot6",20.18
10,4,9,0,38,"plot6",20.74
10,4,9,0,31,"plot6",19.7666666666667
10,4,9,0,36,"plot6",20.4716666666667
10,4,9,0,42,"plot6",21.325
10,4,9,0,41,"plot6",21.1166666666667
10,4,9,0,32,"plot6",19.8683333333333
10,4,9,0,57,"plot6",23.17
10,4,9,0,39,"plot6",20.8366666666667
10,4,9,0,59,"plot6",23.55
10,4,9,0,55,"plot6",22.9283333333333
10,4,9,0,43,"plot6",21.3766666666667
10,4,9,0,56,"plot6",23.165
10,4,9,0,40,"plot6",21.0333333333333
10,4,9,0,35,"plot6",20.2016666666667
10,4,9,0,49,"plot6",22.1466666666667
10,4,9,0,51,"plot6",22.525
10,4,9,0,58,"plot6",23.32
10,4,9,0,33,"plot6",20.045
10,4,9,30,28,"plot6",19.3683333333333
10,4,9,30,12,"plot6",17.08
10,4,9,30,14,"plot6",17.3783333333333
10,4,9,30,0,"plot6",15.4433333333333
10,4,9,30,24,"plot6",18.8083333333333
10,4,9,30,13,"plot6",17.32
10,4,9,30,9,"plot6",16.74
10,4,9,30,19,"plot6",18.1016666666667
10,4,9,30,10,"plot6",16.915
10,4,9,30,8,"plot6",16.505
10,4,9,30,2,"plot6",15.705
10,4,9,30,27,"plot6",19.3
10,4,9,30,15,"plot6",17.45
10,4,9,30,21,"plot6",18.3883333333333
10,4,9,30,22,"plot6",18.5816666666667
