"plot","Month","Day","Hour","Minute","Half_min","volt","east","north"
22,10,3,10,37,0,30.87,453901.975549965,4431385.20929979
22,10,3,10,37,1,30.5533333333333,453901.975549965,4431385.20929979
22,10,3,10,36,1,30.8,453901.975549965,4431385.20929979
22,10,3,10,43,0,5.12,453901.975549965,4431385.20929979
22,10,3,10,43,1,9.10666666666667,453901.975549965,4431385.20929979
22,10,3,10,44,0,14.0733333333333,453901.975549965,4431385.20929979
22,10,3,10,44,1,19.4866666666667,453901.975549965,4431385.20929979
22,10,3,10,42,1,3.42333333333333,453901.975549965,4431385.20929979
22,10,3,10,48,1,27.49,453901.975549965,4431385.20929979
22,10,3,10,30,0,29.19,453901.975549965,4431385.20929979
22,10,3,10,35,1,30.7433333333333,453901.975549965,4431385.20929979
22,10,3,10,31,0,30.2333333333333,453901.975549965,4431385.20929979
22,10,3,10,45,0,22.9,453901.975549965,4431385.20929979
22,10,3,10,32,0,30.29,453901.975549965,4431385.20929979
22,10,3,10,30,1,30.16,453901.975549965,4431385.20929979
22,10,3,10,54,0,20.7966666666667,453901.975549965,4431385.20929979
22,10,3,10,54,1,20.1366666666667,453901.975549965,4431385.20929979
22,10,3,10,55,0,15.54,453901.975549965,4431385.20929979
22,10,3,10,36,0,30.7233333333333,453901.975549965,4431385.20929979
22,10,3,10,56,0,6.79,453901.975549965,4431385.20929979
22,10,3,10,56,1,5.34666666666667,453901.975549965,4431385.20929979
22,10,3,10,31,1,30.2733333333333,453901.975549965,4431385.20929979
22,10,3,10,38,1,29.31,453901.975549965,4431385.20929979
22,10,3,10,32,1,30.2933333333333,453901.975549965,4431385.20929979
22,10,3,10,33,0,30.3966666666667,453901.975549965,4431385.20929979
22,10,3,10,34,0,30.3966666666667,453901.975549965,4431385.20929979
22,10,3,10,34,1,30.4233333333333,453901.975549965,4431385.20929979
22,10,3,10,35,0,30.66,453901.975549965,4431385.20929979
22,10,3,10,41,1,3.24666666666667,453901.975549965,4431385.20929979
22,10,3,10,42,0,3.36,453901.975549965,4431385.20929979
22,10,3,10,48,0,26.93,453901.975549965,4431385.20929979
22,10,3,10,50,1,15.5233333333333,453901.975549965,4431385.20929979
22,10,3,10,49,0,28.3,453901.975549965,4431385.20929979
22,10,3,10,49,1,28,453901.975549965,4431385.20929979
22,10,3,10,50,0,22.5166666666667,453901.975549965,4431385.20929979
22,10,3,10,53,0,18.6533333333333,453901.975549965,4431385.20929979
22,10,3,10,51,0,10.3866666666667,453901.975549965,4431385.20929979
22,10,3,10,45,1,24.1833333333333,453901.975549965,4431385.20929979
22,10,3,10,33,1,30.47,453901.975549965,4431385.20929979
22,10,3,10,52,0,13.07,453901.975549965,4431385.20929979
22,10,3,10,53,1,20.36,453901.975549965,4431385.20929979
22,10,3,10,47,0,27.4733333333333,453901.975549965,4431385.20929979
22,10,3,10,47,1,26.8666666666667,453901.975549965,4431385.20929979
22,10,3,10,41,0,3.61333333333333,453901.975549965,4431385.20929979
22,10,3,10,38,0,30.52,453901.975549965,4431385.20929979
22,10,3,10,55,1,9.82,453901.975549965,4431385.20929979
22,10,3,10,51,1,8.82666666666667,453901.975549965,4431385.20929979
22,10,3,10,57,1,5.92666666666667,453901.975549965,4431385.20929979
22,10,3,10,52,1,16.09,453901.975549965,4431385.20929979
22,10,3,10,57,0,5.67666666666667,453901.975549965,4431385.20929979
22,10,3,10,40,1,6.88333333333333,453901.975549965,4431385.20929979
22,10,3,10,46,1,27.43,453901.975549965,4431385.20929979
22,10,3,10,39,0,25.5466666666667,453901.975549965,4431385.20929979
22,10,3,10,40,0,11.9866666666667,453901.975549965,4431385.20929979
22,10,3,10,46,0,25.75,453901.975549965,4431385.20929979
22,10,3,10,58,1,5.18,453901.975549965,4431385.20929979
22,10,3,10,59,1,3.38333333333333,453901.975549965,4431385.20929979
22,10,3,10,39,1,19.26,453901.975549965,4431385.20929979
22,10,3,10,58,0,5.93666666666667,453901.975549965,4431385.20929979
22,10,3,10,59,0,3.51666666666667,453901.975549965,4431385.20929979
22,10,3,10,23,1,5.24333333333333,453901.975549965,4431385.20929979
22,10,3,10,24,0,8.67666666666667,453901.975549965,4431385.20929979
22,10,3,10,29,1,25.2,453901.975549965,4431385.20929979
22,10,3,10,16,1,3.18333333333333,453901.975549965,4431385.20929979
22,10,3,10,25,0,12.2166666666667,453901.975549965,4431385.20929979
22,10,3,10,25,1,9.80333333333333,453901.975549965,4431385.20929979
22,10,3,10,24,1,11.5466666666667,453901.975549965,4431385.20929979
22,10,3,10,23,0,3.04,453901.975549965,4431385.20929979
22,10,3,10,29,0,20.4666666666667,453901.975549965,4431385.20929979
22,10,3,10,16,0,3.32666666666667,453901.975549965,4431385.20929979
22,10,3,10,17,0,3.01333333333333,453901.975549965,4431385.20929979
22,10,3,10,22,1,2.96666666666667,453901.975549965,4431385.20929979
22,10,3,10,1,1,2.88333333333333,453901.975549965,4431385.20929979
22,10,3,10,2,0,2.90333333333333,453901.975549965,4431385.20929979
22,10,3,10,0,1,2.88,453901.975549965,4431385.20929979
22,10,3,10,17,1,3,453901.975549965,4431385.20929979
22,10,3,10,26,0,7.02,453901.975549965,4431385.20929979
22,10,3,10,13,1,2.94666666666667,453901.975549965,4431385.20929979
22,10,3,10,2,1,3,453901.975549965,4431385.20929979
22,10,3,10,1,0,2.88666666666667,453901.975549965,4431385.20929979
22,10,3,10,15,0,8.51,453901.975549965,4431385.20929979
22,10,3,10,15,1,3.5,453901.975549965,4431385.20929979
22,10,3,10,22,0,2.94333333333333,453901.975549965,4431385.20929979
22,10,3,10,8,1,3.83,453901.975549965,4431385.20929979
22,10,3,10,9,0,4.73,453901.975549965,4431385.20929979
22,10,3,10,9,1,5.33666666666667,453901.975549965,4431385.20929979
22,10,3,10,10,0,5.25333333333333,453901.975549965,4431385.20929979
22,10,3,10,10,1,4.09333333333333,453901.975549965,4431385.20929979
22,10,3,10,3,0,2.99,453901.975549965,4431385.20929979
22,10,3,10,11,1,2.99666666666667,453901.975549965,4431385.20929979
22,10,3,10,26,1,5.02666666666667,453901.975549965,4431385.20929979
22,10,3,10,14,0,3.31333333333333,453901.975549965,4431385.20929979
22,10,3,10,14,1,3.39,453901.975549965,4431385.20929979
22,10,3,10,28,0,8.81333333333333,453901.975549965,4431385.20929979
22,10,3,10,28,1,14.4666666666667,453901.975549965,4431385.20929979
22,10,3,10,8,0,3.20666666666667,453901.975549965,4431385.20929979
22,10,3,10,0,0,2.86,453901.975549965,4431385.20929979
22,10,3,10,7,1,2.91333333333333,453901.975549965,4431385.20929979
22,10,3,10,19,0,3.00333333333333,453901.975549965,4431385.20929979
22,10,3,10,12,0,3.01333333333333,453901.975549965,4431385.20929979
22,10,3,10,18,0,3.04,453901.975549965,4431385.20929979
22,10,3,10,11,0,3.51,453901.975549965,4431385.20929979
22,10,3,10,27,1,5.52,453901.975549965,4431385.20929979
22,10,3,10,6,0,2.86666666666667,453901.975549965,4431385.20929979
22,10,3,10,12,1,2.91333333333333,453901.975549965,4431385.20929979
22,10,3,10,13,0,2.87333333333333,453901.975549965,4431385.20929979
22,10,3,10,27,0,4.44,453901.975549965,4431385.20929979
22,10,3,10,18,1,3.00333333333333,453901.975549965,4431385.20929979
22,10,3,10,21,1,2.90666666666667,453901.975549965,4431385.20929979
22,10,3,10,7,0,2.88,453901.975549965,4431385.20929979
22,10,3,10,19,1,2.96,453901.975549965,4431385.20929979
22,10,3,10,20,1,2.92333333333333,453901.975549965,4431385.20929979
22,10,3,10,3,1,3.04666666666667,453901.975549965,4431385.20929979
22,10,3,10,4,0,2.98666666666667,453901.975549965,4431385.20929979
22,10,3,10,5,1,2.86,453901.975549965,4431385.20929979
22,10,3,10,20,0,2.97,453901.975549965,4431385.20929979
22,10,3,10,21,0,2.89666666666667,453901.975549965,4431385.20929979
22,10,3,10,6,1,2.83666666666667,453901.975549965,4431385.20929979
22,10,3,10,4,1,3.17666666666667,453901.975549965,4431385.20929979
22,10,3,10,5,0,2.92,453901.975549965,4431385.20929979
22,10,3,11,23,0,19.9266666666667,453901.975549965,4431385.20929979
22,10,3,11,16,1,29.9533333333333,453901.975549965,4431385.20929979
22,10,3,11,24,0,15.07,453901.975549965,4431385.20929979
22,10,3,11,22,1,25.9833333333333,453901.975549965,4431385.20929979
22,10,3,11,29,1,15.8533333333333,453901.975549965,4431385.20929979
22,10,3,11,25,0,20.9533333333333,453901.975549965,4431385.20929979
22,10,3,11,23,1,18.9033333333333,453901.975549965,4431385.20929979
22,10,3,11,24,1,17.3066666666667,453901.975549965,4431385.20929979
22,10,3,11,16,0,28.2666666666667,453901.975549965,4431385.20929979
22,10,3,11,1,0,3.37,453901.975549965,4431385.20929979
22,10,3,11,25,1,22.2333333333333,453901.975549965,4431385.20929979
22,10,3,11,17,1,32.6466666666667,453901.975549965,4431385.20929979
22,10,3,11,18,0,34.8066666666667,453901.975549965,4431385.20929979
22,10,3,11,3,0,3.3,453901.975549965,4431385.20929979
22,10,3,11,22,0,23.9366666666667,453901.975549965,4431385.20929979
22,10,3,11,2,0,3.43666666666667,453901.975549965,4431385.20929979
22,10,3,11,2,1,3.33333333333333,453901.975549965,4431385.20929979
22,10,3,11,26,0,17.5933333333333,453901.975549965,4431385.20929979
22,10,3,11,3,1,4.56333333333333,453901.975549965,4431385.20929979
22,10,3,11,4,0,5.51333333333333,453901.975549965,4431385.20929979
22,10,3,11,4,1,5.98,453901.975549965,4431385.20929979
22,10,3,11,15,1,27.7966666666667,453901.975549965,4431385.20929979
22,10,3,11,28,1,6.53,453901.975549965,4431385.20929979
22,10,3,11,29,0,10.2033333333333,453901.975549965,4431385.20929979
22,10,3,11,9,1,16.2,453901.975549965,4431385.20929979
22,10,3,11,10,0,25.17,453901.975549965,4431385.20929979
22,10,3,11,10,1,29.35,453901.975549965,4431385.20929979
22,10,3,11,11,0,30.5366666666667,453901.975549965,4431385.20929979
22,10,3,11,11,1,30.13,453901.975549965,4431385.20929979
22,10,3,11,12,0,29.5566666666667,453901.975549965,4431385.20929979
22,10,3,11,12,1,29.2766666666667,453901.975549965,4431385.20929979
22,10,3,11,26,1,14.8366666666667,453901.975549965,4431385.20929979
22,10,3,11,14,1,26.9366666666667,453901.975549965,4431385.20929979
22,10,3,11,15,0,25.59,453901.975549965,4431385.20929979
22,10,3,11,28,0,5.48666666666667,453901.975549965,4431385.20929979
22,10,3,11,0,1,3.35666666666667,453901.975549965,4431385.20929979
22,10,3,11,8,0,10.7533333333333,453901.975549965,4431385.20929979
22,10,3,11,1,1,3.39333333333333,453901.975549965,4431385.20929979
22,10,3,11,17,0,29.9166666666667,453901.975549965,4431385.20929979
22,10,3,11,19,1,21.4166666666667,453901.975549965,4431385.20929979
22,10,3,11,13,0,28.7466666666667,453901.975549965,4431385.20929979
22,10,3,11,18,1,33.29,453901.975549965,4431385.20929979
22,10,3,11,19,0,32.36,453901.975549965,4431385.20929979
22,10,3,11,27,1,9.27333333333333,453901.975549965,4431385.20929979
22,10,3,11,7,1,10.9566666666667,453901.975549965,4431385.20929979
22,10,3,11,13,1,28.2033333333333,453901.975549965,4431385.20929979
22,10,3,11,14,0,29.2866666666667,453901.975549965,4431385.20929979
22,10,3,11,9,0,15.5033333333333,453901.975549965,4431385.20929979
22,10,3,11,21,0,16.0366666666667,453901.975549965,4431385.20929979
22,10,3,11,0,0,3.35666666666667,453901.975549965,4431385.20929979
22,10,3,11,8,1,11.7833333333333,453901.975549965,4431385.20929979
22,10,3,11,27,0,12.26,453901.975549965,4431385.20929979
22,10,3,11,20,1,18.9766666666667,453901.975549965,4431385.20929979
22,10,3,11,5,0,7.27666666666667,453901.975549965,4431385.20929979
22,10,3,11,5,1,7.06,453901.975549965,4431385.20929979
22,10,3,11,20,0,26.0566666666667,453901.975549965,4431385.20929979
22,10,3,11,21,1,20.14,453901.975549965,4431385.20929979
22,10,3,11,7,0,9.53,453901.975549965,4431385.20929979
22,10,3,11,6,0,6.78666666666667,453901.975549965,4431385.20929979
22,10,3,11,6,1,7.81,453901.975549965,4431385.20929979
22,10,3,12,31,1,16.5433333333333,453901.975549965,4431385.20929979
22,10,3,12,32,1,8.46,453901.975549965,4431385.20929979
22,10,3,12,37,1,10.8066666666667,453901.975549965,4431385.20929979
22,10,3,12,31,0,18.86,453901.975549965,4431385.20929979
22,10,3,12,32,0,9.46,453901.975549965,4431385.20929979
22,10,3,12,55,0,24.3066666666667,453901.975549965,4431385.20929979
22,10,3,12,33,0,7.23666666666667,453901.975549965,4431385.20929979
22,10,3,12,38,1,18.9,453901.975549965,4431385.20929979
22,10,3,12,54,1,23.6166666666667,453901.975549965,4431385.20929979
22,10,3,12,36,1,14.03,453901.975549965,4431385.20929979
22,10,3,12,38,0,9.57333333333333,453901.975549965,4431385.20929979
22,10,3,12,37,0,11.4033333333333,453901.975549965,4431385.20929979
22,10,3,12,54,0,14.2,453901.975549965,4431385.20929979
22,10,3,12,43,0,19.1966666666667,453901.975549965,4431385.20929979
22,10,3,12,43,1,22.7733333333333,453901.975549965,4431385.20929979
22,10,3,12,44,0,17.3433333333333,453901.975549965,4431385.20929979
22,10,3,12,44,1,17.6533333333333,453901.975549965,4431385.20929979
22,10,3,12,33,1,6.77,453901.975549965,4431385.20929979
22,10,3,12,34,0,8.92333333333333,453901.975549965,4431385.20929979
22,10,3,12,34,1,9.28666666666667,453901.975549965,4431385.20929979
22,10,3,12,35,1,13.03,453901.975549965,4431385.20929979
22,10,3,12,36,0,13.61,453901.975549965,4431385.20929979
22,10,3,12,52,1,9.98666666666667,453901.975549965,4431385.20929979
22,10,3,12,53,0,10.25,453901.975549965,4431385.20929979
22,10,3,12,53,1,12.0066666666667,453901.975549965,4431385.20929979
22,10,3,12,30,1,22.8566666666667,453901.975549965,4431385.20929979
22,10,3,12,47,1,11.7233333333333,453901.975549965,4431385.20929979
22,10,3,12,48,0,13.4166666666667,453901.975549965,4431385.20929979
22,10,3,12,48,1,12.92,453901.975549965,4431385.20929979
22,10,3,12,49,0,11.2,453901.975549965,4431385.20929979
22,10,3,12,49,1,8.90666666666667,453901.975549965,4431385.20929979
22,10,3,12,50,0,8.25666666666667,453901.975549965,4431385.20929979
22,10,3,12,50,1,8.61,453901.975549965,4431385.20929979
22,10,3,12,35,0,17.9233333333333,453901.975549965,4431385.20929979
22,10,3,12,52,0,15.6166666666667,453901.975549965,4431385.20929979
22,10,3,12,41,0,29.8666666666667,453901.975549965,4431385.20929979
22,10,3,12,41,1,28.6233333333333,453901.975549965,4431385.20929979
22,10,3,12,30,0,35.0933333333333,453901.975549965,4431385.20929979
22,10,3,12,42,0,23.9333333333333,453901.975549965,4431385.20929979
22,10,3,12,42,1,20.6766666666667,453901.975549965,4431385.20929979
22,10,3,12,56,1,17.77,453901.975549965,4431385.20929979
22,10,3,12,57,0,13.59,453901.975549965,4431385.20929979
22,10,3,12,55,1,15.6133333333333,453901.975549965,4431385.20929979
22,10,3,12,56,0,20.9733333333333,453901.975549965,4431385.20929979
22,10,3,12,39,1,22.2433333333333,453901.975549965,4431385.20929979
22,10,3,12,40,0,22.68,453901.975549965,4431385.20929979
22,10,3,12,51,0,9.6,453901.975549965,4431385.20929979
22,10,3,12,51,1,9.19333333333333,453901.975549965,4431385.20929979
22,10,3,12,47,0,12.4833333333333,453901.975549965,4431385.20929979
22,10,3,12,58,0,20.19,453901.975549965,4431385.20929979
22,10,3,12,40,1,26.2433333333333,453901.975549965,4431385.20929979
22,10,3,12,46,1,12.2566666666667,453901.975549965,4431385.20929979
22,10,3,12,39,0,24.41,453901.975549965,4431385.20929979
22,10,3,12,46,0,15.0533333333333,453901.975549965,4431385.20929979
22,10,3,12,45,0,18.94,453901.975549965,4431385.20929979
22,10,3,12,57,1,16.05,453901.975549965,4431385.20929979
22,10,3,12,59,1,15.3066666666667,453901.975549965,4431385.20929979
22,10,3,12,58,1,19.7,453901.975549965,4431385.20929979
22,10,3,12,59,0,17.9666666666667,453901.975549965,4431385.20929979
22,10,3,12,45,1,18.12,453901.975549965,4431385.20929979
22,10,3,12,17,1,37.47,453901.975549965,4431385.20929979
22,10,3,12,17,0,37.55,453901.975549965,4431385.20929979
22,10,3,12,24,0,37.8633333333333,453901.975549965,4431385.20929979
