"plot","Month","Day","Hour","Minute","Half_min","volt","east","north"
33,7,15,11,30,0,9.81666666666667,453804.985408436,4431328.88068731
33,7,15,11,46,1,18.63,453804.985408436,4431328.88068731
33,7,15,11,46,0,14.41,453804.985408436,4431328.88068731
33,7,15,11,31,0,9.9,453804.985408436,4431328.88068731
33,7,15,11,45,1,15.08,453804.985408436,4431328.88068731
33,7,15,11,52,1,8.31,453804.985408436,4431328.88068731
33,7,15,11,48,1,25.3833333333333,453804.985408436,4431328.88068731
33,7,15,11,51,0,27.41,453804.985408436,4431328.88068731
33,7,15,11,51,1,23.695,453804.985408436,4431328.88068731
33,7,15,11,48,0,23.48,453804.985408436,4431328.88068731
33,7,15,11,58,0,42.8866666666667,453804.985408436,4431328.88068731
33,7,15,11,32,0,11.745,453804.985408436,4431328.88068731
33,7,15,11,47,1,33.75,453804.985408436,4431328.88068731
33,7,15,11,36,0,12.45,453804.985408436,4431328.88068731
33,7,15,11,37,0,9.81,453804.985408436,4431328.88068731
33,7,15,11,37,1,11.58,453804.985408436,4431328.88068731
33,7,15,11,35,1,10.2566666666667,453804.985408436,4431328.88068731
33,7,15,11,32,1,10.9666666666667,453804.985408436,4431328.88068731
33,7,15,11,33,0,12.0633333333333,453804.985408436,4431328.88068731
33,7,15,11,33,1,13.2533333333333,453804.985408436,4431328.88068731
33,7,15,11,38,0,9.27333333333333,453804.985408436,4431328.88068731
33,7,15,11,49,1,28.8033333333333,453804.985408436,4431328.88068731
33,7,15,11,50,0,29.4433333333333,453804.985408436,4431328.88068731
33,7,15,11,42,1,9.42666666666667,453804.985408436,4431328.88068731
33,7,15,11,35,0,14.01,453804.985408436,4431328.88068731
33,7,15,11,43,1,9.69,453804.985408436,4431328.88068731
33,7,15,11,44,0,10.8966666666667,453804.985408436,4431328.88068731
33,7,15,11,44,1,24.8233333333333,453804.985408436,4431328.88068731
33,7,15,11,45,0,20.9266666666667,453804.985408436,4431328.88068731
33,7,15,11,30,1,5.21333333333333,453804.985408436,4431328.88068731
33,7,15,11,53,1,5.09333333333333,453804.985408436,4431328.88068731
33,7,15,11,54,0,5.73,453804.985408436,4431328.88068731
33,7,15,11,54,1,10.3566666666667,453804.985408436,4431328.88068731
33,7,15,11,49,0,27.81,453804.985408436,4431328.88068731
33,7,15,11,34,1,13.82,453804.985408436,4431328.88068731
33,7,15,11,56,1,27.08,453804.985408436,4431328.88068731
33,7,15,11,41,0,6.88,453804.985408436,4431328.88068731
33,7,15,11,43,0,20.3366666666667,453804.985408436,4431328.88068731
33,7,15,11,50,1,28.61,453804.985408436,4431328.88068731
33,7,15,11,59,0,29.8566666666667,453804.985408436,4431328.88068731
33,7,15,11,59,1,21.5066666666667,453804.985408436,4431328.88068731
33,7,15,11,39,0,16.4466666666667,453804.985408436,4431328.88068731
33,7,15,11,55,0,16.2733333333333,453804.985408436,4431328.88068731
33,7,15,11,53,0,6.82333333333333,453804.985408436,4431328.88068731
33,7,15,11,38,1,11.5733333333333,453804.985408436,4431328.88068731
33,7,15,11,55,1,21.41,453804.985408436,4431328.88068731
33,7,15,11,40,1,6.71333333333333,453804.985408436,4431328.88068731
33,7,15,11,34,0,12.2133333333333,453804.985408436,4431328.88068731
33,7,15,11,56,0,22.5633333333333,453804.985408436,4431328.88068731
33,7,15,11,40,0,7.81333333333333,453804.985408436,4431328.88068731
33,7,15,11,58,1,35.9166666666667,453804.985408436,4431328.88068731
33,7,15,11,39,1,9.69333333333333,453804.985408436,4431328.88068731
33,7,15,11,29,1,8.02,453804.985408436,4431328.88068731
33,7,15,11,23,1,40.4366666666667,453804.985408436,4431328.88068731
33,7,15,11,6,0,40.67,453804.985408436,4431328.88068731
33,7,15,11,28,1,8.72666666666667,453804.985408436,4431328.88068731
33,7,15,11,29,0,8.79,453804.985408436,4431328.88068731
33,7,15,11,27,0,10.2266666666667,453804.985408436,4431328.88068731
33,7,15,11,24,0,41.64,453804.985408436,4431328.88068731
33,7,15,11,25,0,34.5433333333333,453804.985408436,4431328.88068731
33,7,15,11,25,1,34.6133333333333,453804.985408436,4431328.88068731
33,7,15,11,4,0,25.39,453804.985408436,4431328.88068731
33,7,15,11,4,1,35.3166666666667,453804.985408436,4431328.88068731
33,7,15,11,5,0,39.29,453804.985408436,4431328.88068731
33,7,15,11,28,0,7.74666666666667,453804.985408436,4431328.88068731
33,7,15,11,23,0,41.3933333333333,453804.985408436,4431328.88068731
33,7,15,11,6,1,40.73,453804.985408436,4431328.88068731
33,7,15,11,7,0,40.8966666666667,453804.985408436,4431328.88068731
33,7,15,11,13,1,41.2633333333333,453804.985408436,4431328.88068731
33,7,15,11,0,0,29.2,453804.985408436,4431328.88068731
33,7,15,11,1,0,22.91,453804.985408436,4431328.88068731
33,7,15,11,27,1,12.5233333333333,453804.985408436,4431328.88068731
33,7,15,11,24,1,33.1233333333333,453804.985408436,4431328.88068731
33,7,15,11,11,1,41.1633333333333,453804.985408436,4431328.88068731
33,7,15,11,12,0,41.2466666666667,453804.985408436,4431328.88068731
33,7,15,11,12,1,41.3233333333333,453804.985408436,4431328.88068731
33,7,15,11,13,0,41.2366666666667,453804.985408436,4431328.88068731
33,7,15,11,22,0,41.7066666666667,453804.985408436,4431328.88068731
33,7,15,11,14,0,41.2733333333333,453804.985408436,4431328.88068731
33,7,15,11,14,1,41.07,453804.985408436,4431328.88068731
33,7,15,11,15,0,41.1133333333333,453804.985408436,4431328.88068731
33,7,15,11,7,1,40.8766666666667,453804.985408436,4431328.88068731
33,7,15,11,8,0,40.9266666666667,453804.985408436,4431328.88068731
33,7,15,11,8,1,39.52,453804.985408436,4431328.88068731
33,7,15,11,10,0,40.8533333333333,453804.985408436,4431328.88068731
33,7,15,11,2,0,14.4,453804.985408436,4431328.88068731
33,7,15,11,19,1,41.5266666666667,453804.985408436,4431328.88068731
33,7,15,11,20,0,41.67,453804.985408436,4431328.88068731
33,7,15,11,20,1,41.64,453804.985408436,4431328.88068731
33,7,15,11,21,1,41.7,453804.985408436,4431328.88068731
33,7,15,11,9,1,40.7833333333333,453804.985408436,4431328.88068731
33,7,15,11,22,1,41.6466666666667,453804.985408436,4431328.88068731
33,7,15,11,16,1,41.595,453804.985408436,4431328.88068731
33,7,15,11,1,1,12.18,453804.985408436,4431328.88068731
33,7,15,11,3,1,23.9233333333333,453804.985408436,4431328.88068731
33,7,15,11,15,1,41.38,453804.985408436,4431328.88068731
33,7,15,11,19,0,41.5433333333333,453804.985408436,4431328.88068731
33,7,15,11,3,0,21.0466666666667,453804.985408436,4431328.88068731
33,7,15,11,18,1,41.5233333333333,453804.985408436,4431328.88068731
33,7,15,11,17,1,41.3366666666667,453804.985408436,4431328.88068731
33,7,15,11,18,0,41.4866666666667,453804.985408436,4431328.88068731
33,7,15,11,9,0,39.7933333333333,453804.985408436,4431328.88068731
33,7,15,11,17,0,41.4333333333333,453804.985408436,4431328.88068731
33,7,15,11,2,1,19.9366666666667,453804.985408436,4431328.88068731
33,9,10,14,53,0,35.2233333333333,453804.985408436,4431328.88068731
33,9,10,14,54,0,35.29,453804.985408436,4431328.88068731
33,9,10,14,59,0,13.71,453804.985408436,4431328.88068731
33,9,10,14,59,1,10.1366666666667,453804.985408436,4431328.88068731
33,9,10,14,53,1,35.4,453804.985408436,4431328.88068731
33,9,10,14,40,0,15.7433333333333,453804.985408436,4431328.88068731
33,9,10,14,54,1,34.6266666666667,453804.985408436,4431328.88068731
33,9,10,14,55,0,28.85,453804.985408436,4431328.88068731
33,9,10,14,55,1,25.22,453804.985408436,4431328.88068731
33,9,10,14,56,0,20.3366666666667,453804.985408436,4431328.88068731
33,9,10,14,56,1,20.24,453804.985408436,4431328.88068731
33,9,10,14,57,0,23.31,453804.985408436,4431328.88068731
33,9,10,14,57,1,26.48,453804.985408436,4431328.88068731
33,9,10,14,58,0,27.5266666666667,453804.985408436,4431328.88068731
33,9,10,14,58,1,21.61,453804.985408436,4431328.88068731
33,9,10,14,30,0,10.63,453804.985408436,4431328.88068731
33,9,10,14,30,1,4.58333333333333,453804.985408436,4431328.88068731
33,9,10,14,31,0,2.23,453804.985408436,4431328.88068731
33,9,10,14,31,1,1.31,453804.985408436,4431328.88068731
33,9,10,14,32,0,1.57,453804.985408436,4431328.88068731
33,9,10,14,32,1,1.48,453804.985408436,4431328.88068731
33,9,10,14,33,0,0.94,453804.985408436,4431328.88068731
33,9,10,14,33,1,1.56333333333333,453804.985408436,4431328.88068731
33,9,10,14,34,0,2.33666666666667,453804.985408436,4431328.88068731
33,9,10,14,34,1,12.49,453804.985408436,4431328.88068731
33,9,10,14,35,0,17.0966666666667,453804.985408436,4431328.88068731
33,9,10,14,35,1,24.8866666666667,453804.985408436,4431328.88068731
33,9,10,14,36,0,31.9933333333333,453804.985408436,4431328.88068731
33,9,10,14,36,1,36.4633333333333,453804.985408436,4431328.88068731
