"plot","Month","Day","Hour","Minute","Half_min","volt","east","north"
70,10,3,11,15,0,32.29,453753.697674169,4431276.62277253
70,10,3,11,13,1,32.21,453753.697674169,4431276.62277253
70,10,3,11,15,1,32.27,453753.697674169,4431276.62277253
70,10,3,11,14,0,32.2866666666667,453753.697674169,4431276.62277253
70,10,3,11,13,0,32.27,453753.697674169,4431276.62277253
70,10,3,11,14,1,32.22,453753.697674169,4431276.62277253
70,10,3,12,40,0,36.46,453753.697674169,4431276.62277253
70,10,3,12,46,0,36.4166666666667,453753.697674169,4431276.62277253
70,10,3,12,46,1,36.4166666666667,453753.697674169,4431276.62277253
70,10,3,12,32,1,36.48,453753.697674169,4431276.62277253
70,10,3,12,33,0,36.55,453753.697674169,4431276.62277253
70,10,3,12,33,1,36.5933333333333,453753.697674169,4431276.62277253
70,10,3,12,32,0,36.5866666666667,453753.697674169,4431276.62277253
70,10,3,12,39,1,36.45,453753.697674169,4431276.62277253
70,10,3,12,39,0,36.3266666666667,453753.697674169,4431276.62277253
70,10,3,12,40,1,36.63,453753.697674169,4431276.62277253
70,10,3,12,41,0,36.69,453753.697674169,4431276.62277253
70,10,3,12,31,1,36.5466666666667,453753.697674169,4431276.62277253
70,10,3,12,45,0,36.4933333333333,453753.697674169,4431276.62277253
70,10,3,12,45,1,36.27,453753.697674169,4431276.62277253
70,10,3,12,52,0,36.29,453753.697674169,4431276.62277253
70,10,3,12,52,1,36.4766666666667,453753.697674169,4431276.62277253
70,10,3,12,41,1,36.7166666666667,453753.697674169,4431276.62277253
70,10,3,12,42,0,36.7933333333333,453753.697674169,4431276.62277253
70,10,3,12,42,1,36.7666666666667,453753.697674169,4431276.62277253
70,10,3,12,44,0,36.52,453753.697674169,4431276.62277253
70,10,3,12,44,1,36.5266666666667,453753.697674169,4431276.62277253
70,10,3,12,51,0,36.22,453753.697674169,4431276.62277253
70,10,3,12,51,1,36.2366666666667,453753.697674169,4431276.62277253
70,10,3,12,57,0,36.2733333333333,453753.697674169,4431276.62277253
70,10,3,12,56,1,36.1733333333333,453753.697674169,4431276.62277253
70,10,3,12,53,0,36.5266666666667,453753.697674169,4431276.62277253
70,10,3,12,34,0,36.68,453753.697674169,4431276.62277253
70,10,3,12,34,1,36.71,453753.697674169,4431276.62277253
70,10,3,12,43,0,36.6666666666667,453753.697674169,4431276.62277253
70,10,3,12,43,1,36.5666666666667,453753.697674169,4431276.62277253
70,10,3,12,49,0,36.2,453753.697674169,4431276.62277253
70,10,3,12,49,1,36.2533333333333,453753.697674169,4431276.62277253
70,10,3,12,50,0,36.45,453753.697674169,4431276.62277253
70,10,3,12,50,1,36.3266666666667,453753.697674169,4431276.62277253
70,10,3,12,38,0,36.3733333333333,453753.697674169,4431276.62277253
70,10,3,12,38,1,36.32,453753.697674169,4431276.62277253
70,10,3,12,31,0,36.5266666666667,453753.697674169,4431276.62277253
70,10,3,12,59,0,36.3,453753.697674169,4431276.62277253
70,10,3,12,57,1,36.26,453753.697674169,4431276.62277253
70,10,3,12,58,0,36.28,453753.697674169,4431276.62277253
70,10,3,12,58,1,36.2,453753.697674169,4431276.62277253
70,10,3,12,48,1,36.1266666666667,453753.697674169,4431276.62277253
70,10,3,12,59,1,36.45,453753.697674169,4431276.62277253
70,10,3,12,47,1,36.1533333333333,453753.697674169,4431276.62277253
70,10,3,12,48,0,36.2266666666667,453753.697674169,4431276.62277253
70,10,3,12,56,0,36.1566666666667,453753.697674169,4431276.62277253
70,10,3,12,37,0,36.5133333333333,453753.697674169,4431276.62277253
70,10,3,12,30,0,36.42,453753.697674169,4431276.62277253
70,10,3,12,30,1,36.5566666666667,453753.697674169,4431276.62277253
70,10,3,12,36,0,36.6833333333333,453753.697674169,4431276.62277253
70,10,3,12,36,1,36.74,453753.697674169,4431276.62277253
70,10,3,12,47,0,36.4066666666667,453753.697674169,4431276.62277253
70,10,3,12,35,1,36.37,453753.697674169,4431276.62277253
70,10,3,12,55,1,36.3833333333333,453753.697674169,4431276.62277253
70,10,3,12,55,0,36.4266666666667,453753.697674169,4431276.62277253
70,10,3,12,54,0,36.5566666666667,453753.697674169,4431276.62277253
70,10,3,12,37,1,36.3766666666667,453753.697674169,4431276.62277253
70,10,3,12,54,1,36.5733333333333,453753.697674169,4431276.62277253
70,10,3,12,53,1,36.59,453753.697674169,4431276.62277253
70,10,3,12,35,0,36.6333333333333,453753.697674169,4431276.62277253
70,10,3,12,25,1,36.1466666666667,453753.697674169,4431276.62277253
70,10,3,12,18,0,36.1,453753.697674169,4431276.62277253
70,10,3,12,3,1,35.5733333333333,453753.697674169,4431276.62277253
70,10,3,12,26,0,36.3866666666667,453753.697674169,4431276.62277253
70,10,3,12,25,0,36.3866666666667,453753.697674169,4431276.62277253
70,10,3,12,24,1,36.3,453753.697674169,4431276.62277253
70,10,3,12,4,0,35.63,453753.697674169,4431276.62277253
70,10,3,12,10,1,35.63,453753.697674169,4431276.62277253
70,10,3,12,11,0,35.7733333333333,453753.697674169,4431276.62277253
70,10,3,12,11,1,35.8433333333333,453753.697674169,4431276.62277253
70,10,3,12,10,0,35.6233333333333,453753.697674169,4431276.62277253
70,10,3,12,23,0,35.9966666666667,453753.697674169,4431276.62277253
70,10,3,12,21,0,36.3266666666667,453753.697674169,4431276.62277253
70,10,3,12,24,0,36.3866666666667,453753.697674169,4431276.62277253
70,10,3,12,9,1,35.7266666666667,453753.697674169,4431276.62277253
70,10,3,12,17,1,35.93,453753.697674169,4431276.62277253
70,10,3,12,20,0,35.8866666666667,453753.697674169,4431276.62277253
70,10,3,12,18,1,36.1566666666667,453753.697674169,4431276.62277253
70,10,3,12,19,0,36.1333333333333,453753.697674169,4431276.62277253
70,10,3,12,19,1,35.91,453753.697674169,4431276.62277253
70,10,3,12,29,1,36.2366666666667,453753.697674169,4431276.62277253
70,10,3,12,20,1,36.0966666666667,453753.697674169,4431276.62277253
70,10,3,12,21,1,36.1633333333333,453753.697674169,4431276.62277253
70,10,3,12,29,0,36.09,453753.697674169,4431276.62277253
70,10,3,12,3,0,35.3466666666667,453753.697674169,4431276.62277253
70,10,3,12,23,1,36.0433333333333,453753.697674169,4431276.62277253
70,10,3,12,2,0,35.6233333333333,453753.697674169,4431276.62277253
70,10,3,12,2,1,35.3966666666667,453753.697674169,4431276.62277253
70,10,3,12,26,1,36.0466666666667,453753.697674169,4431276.62277253
70,10,3,12,27,0,36.2133333333333,453753.697674169,4431276.62277253
70,10,3,12,27,1,36.3633333333333,453753.697674169,4431276.62277253
70,10,3,12,4,1,35.6366666666667,453753.697674169,4431276.62277253
70,10,3,12,0,1,35.1033333333333,453753.697674169,4431276.62277253
70,10,3,12,22,0,36.0666666666667,453753.697674169,4431276.62277253
70,10,3,12,22,1,36.1333333333333,453753.697674169,4431276.62277253
70,10,3,12,0,0,35.2966666666667,453753.697674169,4431276.62277253
70,10,3,12,9,0,35.6166666666667,453753.697674169,4431276.62277253
70,10,3,12,17,0,35.64,453753.697674169,4431276.62277253
70,10,3,12,12,0,35.8366666666667,453753.697674169,4431276.62277253
70,10,3,12,8,1,35.7766666666667,453753.697674169,4431276.62277253
70,10,3,12,28,0,36.31,453753.697674169,4431276.62277253
70,10,3,12,28,1,35.9633333333333,453753.697674169,4431276.62277253
70,10,3,12,7,1,35.6466666666667,453753.697674169,4431276.62277253
70,10,3,12,12,1,35.7733333333333,453753.697674169,4431276.62277253
70,10,3,12,16,0,35.7066666666667,453753.697674169,4431276.62277253
70,10,3,12,16,1,35.63,453753.697674169,4431276.62277253
70,10,3,12,15,1,35.79,453753.697674169,4431276.62277253
70,10,3,12,8,0,35.7433333333333,453753.697674169,4431276.62277253
70,10,3,12,5,1,35.57,453753.697674169,4431276.62277253
70,10,3,12,6,0,35.6433333333333,453753.697674169,4431276.62277253
70,10,3,12,6,1,35.64,453753.697674169,4431276.62277253
70,10,3,12,5,0,35.6266666666667,453753.697674169,4431276.62277253
70,10,3,12,1,0,35.3566666666667,453753.697674169,4431276.62277253
70,10,3,12,1,1,35.6233333333333,453753.697674169,4431276.62277253
70,10,3,12,15,0,35.98,453753.697674169,4431276.62277253
70,10,3,12,7,0,35.6566666666667,453753.697674169,4431276.62277253
70,10,3,12,13,1,35.6433333333333,453753.697674169,4431276.62277253
70,10,3,12,14,0,35.64,453753.697674169,4431276.62277253
70,10,3,12,14,1,35.9133333333333,453753.697674169,4431276.62277253
70,10,3,12,13,0,35.6466666666667,453753.697674169,4431276.62277253
70,10,3,13,39,1,35.19,453753.697674169,4431276.62277253
70,10,3,13,47,1,34.8833333333333,453753.697674169,4431276.62277253
70,10,3,13,33,1,35.6466666666667,453753.697674169,4431276.62277253
70,10,3,13,47,0,35.01,453753.697674169,4431276.62277253
70,10,3,13,32,1,35.68,453753.697674169,4431276.62277253
70,10,3,13,33,0,35.7533333333333,453753.697674169,4431276.62277253
70,10,3,13,40,0,35.4733333333333,453753.697674169,4431276.62277253
70,10,3,13,34,0,35.63,453753.697674169,4431276.62277253
70,10,3,13,32,0,35.6233333333333,453753.697674169,4431276.62277253
70,10,3,13,39,0,35.1866666666667,453753.697674169,4431276.62277253
70,10,3,13,45,1,34.89,453753.697674169,4431276.62277253
70,10,3,13,40,1,35.2266666666667,453753.697674169,4431276.62277253
70,10,3,13,41,0,35.19,453753.697674169,4431276.62277253
70,10,3,13,41,1,35.1566666666667,453753.697674169,4431276.62277253
70,10,3,13,48,1,34.9633333333333,453753.697674169,4431276.62277253
70,10,3,13,46,0,34.78,453753.697674169,4431276.62277253
70,10,3,13,46,1,34.8,453753.697674169,4431276.62277253
70,10,3,13,45,0,34.82,453753.697674169,4431276.62277253
70,10,3,13,30,0,35.6466666666667,453753.697674169,4431276.62277253
70,10,3,13,42,0,35.3433333333333,453753.697674169,4431276.62277253
70,10,3,13,42,1,35.2433333333333,453753.697674169,4431276.62277253
70,10,3,13,48,0,34.8766666666667,453753.697674169,4431276.62277253
70,10,3,13,52,1,34.5166666666667,453753.697674169,4431276.62277253
70,10,3,13,53,0,34.36,453753.697674169,4431276.62277253
70,10,3,13,53,1,34.5166666666667,453753.697674169,4431276.62277253
70,10,3,13,54,0,34.6266666666667,453753.697674169,4431276.62277253
70,10,3,13,54,1,34.5766666666667,453753.697674169,4431276.62277253
70,10,3,13,55,0,34.4166666666667,453753.697674169,4431276.62277253
70,10,3,13,34,1,35.65,453753.697674169,4431276.62277253
70,10,3,13,35,0,35.71,453753.697674169,4431276.62277253
70,10,3,13,43,0,35.0833333333333,453753.697674169,4431276.62277253
70,10,3,13,43,1,35.1033333333333,453753.697674169,4431276.62277253
70,10,3,13,51,0,34.66,453753.697674169,4431276.62277253
70,10,3,13,51,1,34.5666666666667,453753.697674169,4431276.62277253
70,10,3,13,52,0,34.84,453753.697674169,4431276.62277253
70,10,3,13,38,0,35.1633333333333,453753.697674169,4431276.62277253
70,10,3,13,38,1,35.2833333333333,453753.697674169,4431276.62277253
70,10,3,13,59,1,34.0833333333333,453753.697674169,4431276.62277253
70,10,3,13,59,0,34.3366666666667,453753.697674169,4431276.62277253
70,10,3,13,49,0,34.8733333333333,453753.697674169,4431276.62277253
70,10,3,13,49,1,34.5033333333333,453753.697674169,4431276.62277253
70,10,3,13,50,0,34.54,453753.697674169,4431276.62277253
70,10,3,13,50,1,34.6966666666667,453753.697674169,4431276.62277253
70,10,3,13,44,0,35.0733333333333,453753.697674169,4431276.62277253
70,10,3,13,44,1,34.8366666666667,453753.697674169,4431276.62277253
70,10,3,13,31,0,35.7433333333333,453753.697674169,4431276.62277253
70,10,3,13,31,1,35.6766666666667,453753.697674169,4431276.62277253
70,10,3,13,36,1,35.43,453753.697674169,4431276.62277253
70,10,3,13,55,1,34.3566666666667,453753.697674169,4431276.62277253
70,10,3,13,35,1,35.5133333333333,453753.697674169,4431276.62277253
70,10,3,13,36,0,35.5766666666667,453753.697674169,4431276.62277253
70,10,3,13,58,1,34.26,453753.697674169,4431276.62277253
70,10,3,13,37,0,35.1966666666667,453753.697674169,4431276.62277253
70,10,3,13,30,1,35.6433333333333,453753.697674169,4431276.62277253
70,10,3,13,58,0,34.2833333333333,453753.697674169,4431276.62277253
70,10,3,13,57,1,34.32,453753.697674169,4431276.62277253
70,10,3,13,56,0,34.5233333333333,453753.697674169,4431276.62277253
70,10,3,13,56,1,34.5533333333333,453753.697674169,4431276.62277253
70,10,3,13,37,1,35.1766666666667,453753.697674169,4431276.62277253
70,10,3,13,57,0,34.3933333333333,453753.697674169,4431276.62277253
70,10,3,13,17,1,35.98,453753.697674169,4431276.62277253
70,10,3,13,26,0,35.6466666666667,453753.697674169,4431276.62277253
70,10,3,13,27,1,35.8833333333333,453753.697674169,4431276.62277253
70,10,3,13,4,0,36.41,453753.697674169,4431276.62277253
70,10,3,13,26,1,35.89,453753.697674169,4431276.62277253
70,10,3,13,27,0,35.73,453753.697674169,4431276.62277253
70,10,3,13,25,1,35.68,453753.697674169,4431276.62277253
70,10,3,13,3,1,36.2333333333333,453753.697674169,4431276.62277253
70,10,3,13,10,1,35.8866666666667,453753.697674169,4431276.62277253
70,10,3,13,11,0,36.1266666666667,453753.697674169,4431276.62277253
70,10,3,13,11,1,36.3133333333333,453753.697674169,4431276.62277253
70,10,3,13,12,0,36.41,453753.697674169,4431276.62277253
70,10,3,13,23,1,36.0666666666667,453753.697674169,4431276.62277253
70,10,3,13,20,1,35.97,453753.697674169,4431276.62277253
70,10,3,13,21,0,36.15,453753.697674169,4431276.62277253
70,10,3,13,25,0,35.79,453753.697674169,4431276.62277253
70,10,3,13,10,0,36.04,453753.697674169,4431276.62277253
70,10,3,13,17,0,35.9533333333333,453753.697674169,4431276.62277253
70,10,3,13,18,0,36.06,453753.697674169,4431276.62277253
70,10,3,13,18,1,35.9733333333333,453753.697674169,4431276.62277253
70,10,3,13,19,0,36.1366666666667,453753.697674169,4431276.62277253
70,10,3,13,19,1,36.14,453753.697674169,4431276.62277253
70,10,3,13,20,0,36.0566666666667,453753.697674169,4431276.62277253
70,10,3,13,0,0,36.2733333333333,453753.697674169,4431276.62277253
70,10,3,13,21,1,36.1166666666667,453753.697674169,4431276.62277253
70,10,3,13,8,0,36.2766666666667,453753.697674169,4431276.62277253
70,10,3,13,24,0,35.9533333333333,453753.697674169,4431276.62277253
70,10,3,13,24,1,35.9466666666667,453753.697674169,4431276.62277253
70,10,3,13,23,0,35.9833333333333,453753.697674169,4431276.62277253
70,10,3,13,3,0,36.1333333333333,453753.697674169,4431276.62277253
70,10,3,13,5,1,36.2533333333333,453753.697674169,4431276.62277253
70,10,3,13,28,0,35.8533333333333,453753.697674169,4431276.62277253
70,10,3,13,4,1,36.3533333333333,453753.697674169,4431276.62277253
70,10,3,13,5,0,36.0933333333333,453753.697674169,4431276.62277253
70,10,3,13,1,0,36.0566666666667,453753.697674169,4431276.62277253
70,10,3,13,22,0,36.1233333333333,453753.697674169,4431276.62277253
70,10,3,13,28,1,35.6366666666667,453753.697674169,4431276.62277253
70,10,3,13,0,1,36.05,453753.697674169,4431276.62277253
70,10,3,13,9,1,35.95,453753.697674169,4431276.62277253
70,10,3,13,29,1,35.8033333333333,453753.697674169,4431276.62277253
70,10,3,13,22,1,36.01,453753.697674169,4431276.62277253
70,10,3,13,9,0,36.12,453753.697674169,4431276.62277253
70,10,3,13,29,0,35.7166666666667,453753.697674169,4431276.62277253
70,10,3,13,16,1,35.78,453753.697674169,4431276.62277253
70,10,3,13,12,1,36.23,453753.697674169,4431276.62277253
70,10,3,13,13,0,36.1833333333333,453753.697674169,4431276.62277253
70,10,3,13,16,0,35.9166666666667,453753.697674169,4431276.62277253
70,10,3,13,6,1,36.3066666666667,453753.697674169,4431276.62277253
70,10,3,13,7,1,36.17,453753.697674169,4431276.62277253
70,10,3,13,8,1,36.11,453753.697674169,4431276.62277253
70,10,3,13,6,0,36.29,453753.697674169,4431276.62277253
70,10,3,13,2,0,36.1733333333333,453753.697674169,4431276.62277253
70,10,3,13,7,0,36.13,453753.697674169,4431276.62277253
70,10,3,13,14,0,36.0366666666667,453753.697674169,4431276.62277253
70,10,3,13,1,1,36.2633333333333,453753.697674169,4431276.62277253
