"plot","Month","Day","Hour","Minute","Half_min","volt","east","north"
2,10,3,10,39,0,28.94,453922.551194887,4431324.07681629
2,10,3,10,38,1,28.8133333333333,453922.551194887,4431324.07681629
2,10,3,10,37,1,28.66,453922.551194887,4431324.07681629
2,10,3,10,44,1,29.47,453922.551194887,4431324.07681629
2,10,3,10,45,0,29.47,453922.551194887,4431324.07681629
2,10,3,10,38,0,28.6833333333333,453922.551194887,4431324.07681629
2,10,3,10,44,0,29.3866666666667,453922.551194887,4431324.07681629
2,10,3,10,30,1,27.8366666666667,453922.551194887,4431324.07681629
2,10,3,10,31,0,28.0066666666667,453922.551194887,4431324.07681629
2,10,3,10,45,1,29.4833333333333,453922.551194887,4431324.07681629
2,10,3,10,46,0,29.69,453922.551194887,4431324.07681629
2,10,3,10,32,1,27.9566666666667,453922.551194887,4431324.07681629
2,10,3,10,46,1,29.8,453922.551194887,4431324.07681629
2,10,3,10,31,1,28.09,453922.551194887,4431324.07681629
2,10,3,10,32,0,28.0166666666667,453922.551194887,4431324.07681629
2,10,3,10,55,1,30.6766666666667,453922.551194887,4431324.07681629
2,10,3,10,36,1,28.5333333333333,453922.551194887,4431324.07681629
2,10,3,10,37,0,28.6566666666667,453922.551194887,4431324.07681629
2,10,3,10,57,1,30.59,453922.551194887,4431324.07681629
2,10,3,10,50,1,30.0333333333333,453922.551194887,4431324.07681629
2,10,3,10,51,0,30.0166666666667,453922.551194887,4431324.07681629
2,10,3,10,33,0,28.12,453922.551194887,4431324.07681629
2,10,3,10,33,1,28.2433333333333,453922.551194887,4431324.07681629
2,10,3,10,34,0,28.28,453922.551194887,4431324.07681629
2,10,3,10,34,1,28.2533333333333,453922.551194887,4431324.07681629
2,10,3,10,35,0,28.31,453922.551194887,4431324.07681629
2,10,3,10,35,1,28.2866666666667,453922.551194887,4431324.07681629
2,10,3,10,36,0,28.38,453922.551194887,4431324.07681629
2,10,3,10,43,0,29.31,453922.551194887,4431324.07681629
2,10,3,10,43,1,29.2633333333333,453922.551194887,4431324.07681629
2,10,3,10,30,0,27.7833333333333,453922.551194887,4431324.07681629
2,10,3,10,50,0,30.0033333333333,453922.551194887,4431324.07681629
2,10,3,10,57,0,30.77,453922.551194887,4431324.07681629
2,10,3,10,47,0,29.77,453922.551194887,4431324.07681629
2,10,3,10,51,1,29.9566666666667,453922.551194887,4431324.07681629
2,10,3,10,52,0,30.1766666666667,453922.551194887,4431324.07681629
2,10,3,10,52,1,30.3033333333333,453922.551194887,4431324.07681629
2,10,3,10,48,1,29.8266666666667,453922.551194887,4431324.07681629
2,10,3,10,41,0,29.1933333333333,453922.551194887,4431324.07681629
2,10,3,10,41,1,29.1633333333333,453922.551194887,4431324.07681629
2,10,3,10,42,1,29.2133333333333,453922.551194887,4431324.07681629
2,10,3,10,39,1,28.9333333333333,453922.551194887,4431324.07681629
2,10,3,10,49,0,29.9333333333333,453922.551194887,4431324.07681629
2,10,3,10,56,0,30.7833333333333,453922.551194887,4431324.07681629
2,10,3,10,56,1,30.8966666666667,453922.551194887,4431324.07681629
2,10,3,10,54,1,30.66,453922.551194887,4431324.07681629
2,10,3,10,53,0,30.31,453922.551194887,4431324.07681629
2,10,3,10,53,1,30.43,453922.551194887,4431324.07681629
2,10,3,10,58,0,30.7466666666667,453922.551194887,4431324.07681629
2,10,3,10,49,1,30.04,453922.551194887,4431324.07681629
2,10,3,10,55,0,30.6366666666667,453922.551194887,4431324.07681629
2,10,3,10,40,0,28.8466666666667,453922.551194887,4431324.07681629
2,10,3,10,54,0,30.56,453922.551194887,4431324.07681629
2,10,3,10,59,1,31.0733333333333,453922.551194887,4431324.07681629
2,10,3,10,47,1,29.7433333333333,453922.551194887,4431324.07681629
2,10,3,10,42,0,29.1966666666667,453922.551194887,4431324.07681629
2,10,3,10,40,1,28.91,453922.551194887,4431324.07681629
2,10,3,10,59,0,30.96,453922.551194887,4431324.07681629
2,10,3,10,58,1,30.96,453922.551194887,4431324.07681629
2,10,3,10,48,0,29.66,453922.551194887,4431324.07681629
2,10,3,10,18,0,26.3366666666667,453922.551194887,4431324.07681629
2,10,3,10,25,0,27.2766666666667,453922.551194887,4431324.07681629
2,10,3,10,25,1,27.4366666666667,453922.551194887,4431324.07681629
2,10,3,10,23,1,27.0566666666667,453922.551194887,4431324.07681629
2,10,3,10,24,1,27.21,453922.551194887,4431324.07681629
2,10,3,10,17,1,26.3133333333333,453922.551194887,4431324.07681629
2,10,3,10,16,0,26.2133333333333,453922.551194887,4431324.07681629
2,10,3,10,18,1,26.34,453922.551194887,4431324.07681629
2,10,3,10,26,0,27.45,453922.551194887,4431324.07681629
2,10,3,10,26,1,27.32,453922.551194887,4431324.07681629
2,10,3,10,3,0,16.1833333333333,453922.551194887,4431324.07681629
2,10,3,10,22,0,26.87,453922.551194887,4431324.07681629
2,10,3,10,22,1,26.9266666666667,453922.551194887,4431324.07681629
2,10,3,10,24,0,27.1433333333333,453922.551194887,4431324.07681629
2,10,3,10,2,1,11.3066666666667,453922.551194887,4431324.07681629
2,10,3,10,10,0,25.4833333333333,453922.551194887,4431324.07681629
2,10,3,10,3,1,20.5666666666667,453922.551194887,4431324.07681629
2,10,3,10,4,0,23.51,453922.551194887,4431324.07681629
2,10,3,10,4,1,24.81,453922.551194887,4431324.07681629
2,10,3,10,15,1,26.0033333333333,453922.551194887,4431324.07681629
2,10,3,10,29,0,27.76,453922.551194887,4431324.07681629
2,10,3,10,29,1,27.8266666666667,453922.551194887,4431324.07681629
2,10,3,10,23,0,26.9266666666667,453922.551194887,4431324.07681629
2,10,3,10,9,1,25.3966666666667,453922.551194887,4431324.07681629
2,10,3,10,5,0,25,453922.551194887,4431324.07681629
2,10,3,10,10,1,25.58,453922.551194887,4431324.07681629
2,10,3,10,11,0,25.5733333333333,453922.551194887,4431324.07681629
2,10,3,10,11,1,25.6566666666667,453922.551194887,4431324.07681629
2,10,3,10,14,0,25.86,453922.551194887,4431324.07681629
2,10,3,10,27,0,27.3,453922.551194887,4431324.07681629
2,10,3,10,27,1,27.4,453922.551194887,4431324.07681629
2,10,3,10,21,1,26.8533333333333,453922.551194887,4431324.07681629
2,10,3,10,17,0,26.3366666666667,453922.551194887,4431324.07681629
2,10,3,10,14,1,26.04,453922.551194887,4431324.07681629
2,10,3,10,15,0,26.06,453922.551194887,4431324.07681629
2,10,3,10,16,1,26.3066666666667,453922.551194887,4431324.07681629
2,10,3,10,19,0,26.4366666666667,453922.551194887,4431324.07681629
2,10,3,10,12,0,25.7566666666667,453922.551194887,4431324.07681629
2,10,3,10,12,1,25.78,453922.551194887,4431324.07681629
2,10,3,10,13,0,25.81,453922.551194887,4431324.07681629
2,10,3,10,13,1,25.8066666666667,453922.551194887,4431324.07681629
2,10,3,10,0,0,1.44666666666667,453922.551194887,4431324.07681629
2,10,3,10,0,1,3.88666666666667,453922.551194887,4431324.07681629
2,10,3,10,1,0,5.67,453922.551194887,4431324.07681629
2,10,3,10,1,1,7.30666666666667,453922.551194887,4431324.07681629
2,10,3,10,2,0,8.72333333333333,453922.551194887,4431324.07681629
2,10,3,10,28,0,27.5466666666667,453922.551194887,4431324.07681629
2,10,3,10,19,1,26.5533333333333,453922.551194887,4431324.07681629
2,10,3,10,5,1,25.08,453922.551194887,4431324.07681629
2,10,3,10,6,0,25.1166666666667,453922.551194887,4431324.07681629
2,10,3,10,9,0,25.34,453922.551194887,4431324.07681629
2,10,3,10,28,1,27.55,453922.551194887,4431324.07681629
2,10,3,10,8,0,25.24,453922.551194887,4431324.07681629
2,10,3,10,8,1,25.26,453922.551194887,4431324.07681629
2,10,3,10,20,1,26.6866666666667,453922.551194887,4431324.07681629
2,10,3,10,21,0,26.8066666666667,453922.551194887,4431324.07681629
2,10,3,10,6,1,25.11,453922.551194887,4431324.07681629
2,10,3,10,20,0,26.62,453922.551194887,4431324.07681629
2,10,3,10,7,1,25.2033333333333,453922.551194887,4431324.07681629
2,10,3,10,7,0,25.0933333333333,453922.551194887,4431324.07681629
2,10,3,11,25,0,32.9733333333333,453922.551194887,4431324.07681629
2,10,3,11,25,1,32.9266666666667,453922.551194887,4431324.07681629
2,10,3,11,19,0,32.7466666666667,453922.551194887,4431324.07681629
2,10,3,11,24,1,32.89,453922.551194887,4431324.07681629
2,10,3,11,16,1,32.2133333333333,453922.551194887,4431324.07681629
2,10,3,11,18,1,32.5466666666667,453922.551194887,4431324.07681629
2,10,3,11,26,1,33.5033333333333,453922.551194887,4431324.07681629
2,10,3,11,4,0,31.5066666666667,453922.551194887,4431324.07681629
2,10,3,11,23,1,32.8233333333333,453922.551194887,4431324.07681629
2,10,3,11,26,0,33.0133333333333,453922.551194887,4431324.07681629
2,10,3,11,24,0,32.8133333333333,453922.551194887,4431324.07681629
2,10,3,11,3,1,31.4766666666667,453922.551194887,4431324.07681629
2,10,3,11,4,1,31.4133333333333,453922.551194887,4431324.07681629
2,10,3,11,22,1,32.8,453922.551194887,4431324.07681629
2,10,3,11,5,0,31.23,453922.551194887,4431324.07681629
