"Month","Day","Hour","Half_hour","Minute","fn","volt"
8,11,11,30,4,"plot39",35.875
8,11,11,30,11,"plot39",9.535
8,11,11,30,14,"plot39",5.805
8,11,11,30,5,"plot39",29.6033333333333
8,11,11,30,6,"plot39",42.01
8,11,11,30,29,"plot39",8.13
8,11,11,30,10,"plot39",14.215
8,11,11,30,7,"plot39",33.52
8,11,11,30,21,"plot39",7.60833333333333
8,11,11,30,9,"plot39",14.0516666666667
8,11,12,0,50,"plot39",5.35166666666667
8,11,12,0,51,"plot39",7.53333333333333
8,11,12,0,35,"plot39",5.685
8,11,12,0,40,"plot39",6.97833333333333
8,11,12,0,49,"plot39",7.23666666666667
8,11,12,0,39,"plot39",5.81833333333333
8,11,12,0,44,"plot39",18.0366666666667
8,11,12,0,46,"plot39",18.8
8,11,12,0,48,"plot39",10.1216666666667
8,11,12,0,33,"plot39",5.32666666666667
8,11,12,0,45,"plot39",16.775
8,11,12,0,47,"plot39",8.215
8,11,12,0,52,"plot39",12.37
8,11,12,0,42,"plot39",7.39
8,11,12,0,34,"plot39",7.00666666666667
8,11,12,0,43,"plot39",10.0883333333333
8,11,12,0,53,"plot39",17.76
8,11,12,0,59,"plot39",4.23833333333333
8,11,12,0,37,"plot39",5.64666666666667
8,11,12,0,56,"plot39",5.39166666666667
8,11,12,0,32,"plot39",5.07666666666667
8,11,12,0,36,"plot39",5.015
8,11,12,0,58,"plot39",4.2
8,11,12,0,38,"plot39",6.46
8,11,12,0,31,"plot39",7.68833333333333
8,11,12,0,30,"plot39",7.04
8,11,12,0,55,"plot39",13.5983333333333
8,11,12,0,54,"plot39",15.3916666666667
8,11,12,0,57,"plot39",4.428
8,11,12,30,14,"plot39",31.685
8,11,12,30,13,"plot39",24.59
8,11,12,30,12,"plot39",29.32
8,11,12,30,6,"plot39",12.2183333333333
8,11,12,30,25,"plot39",6.31333333333333
8,11,12,30,11,"plot39",28.2016666666667
8,11,12,30,5,"plot39",7.56333333333333
8,11,12,30,2,"plot39",4.73
8,11,12,30,1,"plot39",4.646
8,11,12,30,7,"plot39",11.175
8,11,12,30,3,"plot39",5.17
8,11,12,30,10,"plot39",19.2316666666667
8,11,12,30,15,"plot39",23.905
8,11,12,30,8,"plot39",12.525
8,11,12,30,9,"plot39",15.5866666666667
8,11,12,30,26,"plot39",7.63833333333333
8,11,12,30,0,"plot39",4.8
8,11,12,30,16,"plot39",24.5933333333333
8,11,12,30,4,"plot39",4.74
8,11,12,30,17,"plot39",24.5016666666667
8,11,12,30,20,"plot39",14.6133333333333
8,11,12,30,27,"plot39",6.035
8,11,12,30,28,"plot39",5.005
8,11,12,30,23,"plot39",10.8316666666667
8,11,12,30,18,"plot39",28.98
8,11,12,30,29,"plot39",4.6925
8,11,12,30,22,"plot39",10
8,11,12,30,19,"plot39",15.71
8,11,12,30,21,"plot39",18.535
8,11,13,0,55,"plot39",3.78
8,11,13,0,40,"plot39",3.98833333333333
8,11,13,0,58,"plot39",8.095
8,11,13,0,30,"plot39",8.74
8,11,13,0,54,"plot39",3.84
8,11,13,0,52,"plot39",3.765
8,11,13,0,42,"plot39",4.2
8,11,13,0,56,"plot39",3.76666666666667
8,11,13,0,41,"plot39",4.79666666666667
8,11,13,0,35,"plot39",5.97666666666667
8,11,13,0,53,"plot39",4.26166666666667
8,11,13,0,38,"plot39",9.228
8,11,13,0,33,"plot39",9.22166666666667
8,11,13,0,50,"plot39",4.285
8,11,13,0,59,"plot39",8.072
8,11,13,0,57,"plot39",6.19833333333333
8,11,13,0,37,"plot39",7.02
8,11,13,0,46,"plot39",3.875
8,11,13,0,34,"plot39",7.94333333333333
8,11,13,0,39,"plot39",6.07833333333333
8,11,13,0,36,"plot39",5.95166666666667
8,11,13,0,51,"plot39",3.98
8,11,13,0,43,"plot39",4.38
8,11,13,0,44,"plot39",4.66833333333333
8,11,13,0,32,"plot39",4.84333333333333
8,11,13,0,49,"plot39",4.16333333333333
8,11,13,0,48,"plot39",3.88666666666667
8,11,13,0,45,"plot39",4.49166666666667
8,11,13,0,31,"plot39",8.08333333333333
8,11,13,0,47,"plot39",3.97833333333333
8,11,13,30,25,"plot39",5.538
8,11,13,30,28,"plot39",11.61
8,11,13,30,29,"plot39",9.90333333333333
8,11,13,30,20,"plot39",5.39
8,11,13,30,6,"plot39",4.75833333333333
8,11,13,30,18,"plot39",4.66333333333333
8,11,13,30,27,"plot39",11.145
8,11,13,30,7,"plot39",8.69666666666667
8,11,13,30,21,"plot39",14.506
8,11,13,30,26,"plot39",7.31
8,11,13,30,14,"plot39",7.27666666666667
8,11,13,30,13,"plot39",5.73
8,11,13,30,4,"plot39",4.2275
8,11,13,30,19,"plot39",4.32666666666667
8,11,13,30,22,"plot39",4.55666666666667
8,11,13,30,17,"plot39",4.365
8,11,13,30,12,"plot39",4.565
8,11,13,30,15,"plot39",4.16333333333333
8,11,13,30,5,"plot39",4.37666666666667
8,11,13,30,23,"plot39",4.84166666666667
8,11,13,30,16,"plot39",4.24166666666667
8,11,13,30,3,"plot39",4.32
8,11,13,30,10,"plot39",5.83166666666667
8,11,13,30,1,"plot39",4.90166666666667
8,11,13,30,24,"plot39",6.20833333333333
8,11,13,30,9,"plot39",4.98
8,11,13,30,8,"plot39",6.148
8,11,13,30,11,"plot39",4.36
8,11,13,30,2,"plot39",4.25166666666667
8,11,13,30,0,"plot39",4.325
8,11,14,0,57,"plot39",14.488
8,11,14,0,45,"plot39",3.83
8,11,14,0,34,"plot39",6.84666666666667
8,11,14,0,35,"plot39",3.82666666666667
8,11,14,0,55,"plot39",3.37666666666667
8,11,14,0,43,"plot39",3.94833333333333
8,11,14,0,33,"plot39",5.27333333333333
8,11,14,0,54,"plot39",4.72833333333333
8,11,14,0,52,"plot39",10.595
8,11,14,0,56,"plot39",3.16
8,11,14,0,40,"plot39",7.23
8,11,14,0,30,"plot39",7.835
8,11,14,0,53,"plot39",7.55
8,11,14,0,48,"plot39",11.0283333333333
8,11,14,0,32,"plot39",5.56833333333333
8,11,14,0,31,"plot39",6.32166666666667
8,11,14,0,47,"plot39",9.985
8,11,14,0,42,"plot39",5.125
8,11,14,0,46,"plot39",7.285
8,11,14,0,39,"plot39",9.34
8,11,14,0,36,"plot39",3.48166666666667
8,11,14,0,51,"plot39",4.99666666666667
8,11,14,0,41,"plot39",6.635
8,11,14,0,49,"plot39",11.9216666666667
8,11,14,0,38,"plot39",4.63
8,11,14,0,44,"plot39",3.534
8,11,14,0,50,"plot39",7.13
8,11,14,0,58,"plot39",30.3033333333333
8,11,14,0,59,"plot39",35.6766666666667
8,11,14,0,37,"plot39",3.41
8,11,14,30,10,"plot39",4.53833333333333
8,11,14,30,12,"plot39",3.80833333333333
8,11,14,30,14,"plot39",3.94666666666667
8,11,14,30,19,"plot39",3.78333333333333
8,11,14,30,17,"plot39",7.34
8,11,14,30,13,"plot39",3.74166666666667
8,11,14,30,24,"plot39",3.67666666666667
8,11,14,30,9,"plot39",4.40833333333333
8,11,14,30,8,"plot39",6.82333333333333
8,11,14,30,16,"plot39",8.385
8,11,14,30,3,"plot39",3.94
8,11,14,30,20,"plot39",3.685
8,11,14,30,23,"plot39",3.6475
8,11,14,30,6,"plot39",5.54666666666667
8,11,14,30,2,"plot39",4.52333333333333
8,11,14,30,0,"plot39",5.23
8,11,14,30,7,"plot39",9.51333333333333
8,11,14,30,21,"plot39",3.63666666666667
8,11,14,30,27,"plot39",4.656
8,11,14,30,18,"plot39",6.82333333333333
8,11,14,30,15,"plot39",7.125
8,11,14,30,22,"plot39",3.59
8,11,14,30,29,"plot39",3.595
8,11,14,30,1,"plot39",5.01166666666667
8,11,14,30,25,"plot39",4.44333333333333
8,11,14,30,5,"plot39",5.74666666666667
8,11,14,30,4,"plot39",5.04
8,11,14,30,26,"plot39",7.965
8,11,14,30,28,"plot39",3.7
8,11,15,0,43,"plot39",16.5116666666667
8,11,15,0,39,"plot39",4.84166666666667
8,11,15,0,45,"plot39",12.98
8,11,15,0,31,"plot39",4.285
8,11,15,0,56,"plot39",4.15833333333333
8,11,15,0,33,"plot39",6.77166666666667
8,11,15,0,41,"plot39",6.355
8,11,15,0,34,"plot39",5.97
8,11,15,0,44,"plot39",13.4783333333333
8,11,15,0,32,"plot39",8.68
8,11,15,0,42,"plot39",17.3375
8,11,15,0,40,"plot39",6.405
8,11,15,0,59,"plot39",3.1075
8,11,15,0,51,"plot39",18.11
8,11,15,0,36,"plot39",1.935
8,11,15,0,46,"plot39",12.4483333333333
8,11,15,0,57,"plot39",3.88833333333333
8,11,15,0,58,"plot39",3.73
8,11,15,0,55,"plot39",5.70833333333333
8,11,15,0,38,"plot39",2.15166666666667
8,11,15,0,54,"plot39",8.37833333333333
8,11,15,0,49,"plot39",19.845
8,11,15,0,53,"plot39",8.935
8,11,15,0,37,"plot39",1.93333333333333
8,11,15,0,35,"plot39",5.605
8,11,15,0,52,"plot39",14.7575
8,11,15,0,48,"plot39",19.4966666666667
8,11,15,0,50,"plot39",17.8316666666667
8,11,15,30,28,"plot39",1.98166666666667
8,11,15,30,15,"plot39",37.93
8,11,15,30,6,"plot39",39.3966666666667
8,11,15,30,21,"plot39",12.99
8,11,15,30,27,"plot39",1.985
8,11,15,30,23,"plot39",3.095
8,11,15,30,20,"plot39",30.1916666666667
8,11,15,30,18,"plot39",34.77
8,11,15,30,4,"plot39",37.47
8,11,15,30,14,"plot39",37.8833333333333
8,11,15,30,25,"plot39",2.155
8,11,15,30,5,"plot39",39.1966666666667
8,11,15,30,3,"plot39",25.3483333333333
8,11,15,30,26,"plot39",1.915
8,11,15,30,7,"plot39",39.345
8,11,15,30,16,"plot39",36.4716666666667
8,11,15,30,1,"plot39",34.1525
8,11,15,30,29,"plot39",1.95833333333333
8,11,15,30,19,"plot39",35.205
8,11,15,30,0,"plot39",39.955
8,11,15,30,22,"plot39",3.34166666666667
8,11,15,30,12,"plot39",38.445
8,11,15,30,8,"plot39",39.045
8,11,15,30,24,"plot39",2.955
8,11,15,30,11,"plot39",38.4866666666667
8,11,15,30,2,"plot39",20.81
8,11,15,30,9,"plot39",38.745
8,11,15,30,10,"plot39",38.7933333333333
8,11,15,30,17,"plot39",34.65
8,11,16,30,18,"plot39",0.918333333333333
8,11,16,30,17,"plot39",0.806666666666667
8,11,16,30,10,"plot39",0.346666666666667
8,11,16,30,15,"plot39",0.32
8,11,16,30,5,"plot39",0.355
8,11,16,30,16,"plot39",0.32
8,11,16,30,4,"plot39",0.35
8,11,16,30,24,"plot39",0.29
8,11,16,30,11,"plot39",0.338333333333333
8,11,16,30,14,"plot39",0.321666666666667
8,11,16,30,7,"plot39",0.363333333333333
8,11,16,30,26,"plot39",0.29
8,11,16,30,27,"plot39",0.29
8,11,16,30,8,"plot39",0.36
8,11,16,30,25,"plot39",0.29
8,11,16,30,3,"plot39",2.274
8,11,16,30,29,"plot39",0.286666666666667
8,11,16,30,2,"plot39",2.54666666666667
8,11,16,30,9,"plot39",0.34
8,11,16,30,0,"plot39",5.9
8,11,16,30,1,"plot39",4.52666666666667
8,11,16,30,22,"plot39",0.3
8,11,16,30,12,"plot39",0.33
8,11,16,30,13,"plot39",0.328333333333333
8,11,16,30,23,"plot39",0.293333333333333
8,11,16,30,21,"plot39",0.3
8,11,16,30,6,"plot39",0.37
8,11,16,30,19,"plot39",0.31
8,11,16,30,28,"plot39",0.29
8,11,16,30,20,"plot39",0.3125
8,11,8,0,34,"plot39",0.353333333333333
8,11,8,0,37,"plot39",4.76
8,11,8,0,32,"plot39",0.361666666666667
8,11,8,0,40,"plot39",1.75666666666667
8,11,8,0,59,"plot39",3.27833333333333
8,11,8,0,50,"plot39",2.62666666666667
8,11,8,0,39,"plot39",4.2
8,11,8,0,38,"plot39",4.15333333333333
8,11,8,0,35,"plot39",0.571666666666667
8,11,8,0,58,"plot39",1.77
8,11,8,0,30,"plot39",1.28166666666667
8,11,8,0,52,"plot39",1.99333333333333
8,11,8,0,31,"plot39",0.346666666666667
8,11,8,0,36,"plot39",3.66833333333333
8,11,8,0,47,"plot39",3.00666666666667
8,11,8,0,46,"plot39",1.865
8,11,8,0,51,"plot39",2.595
8,11,8,0,45,"plot39",0.586666666666667
8,11,8,0,49,"plot39",2.56333333333333
8,11,8,0,48,"plot39",2.675
8,11,8,0,56,"plot39",4.03666666666667
8,11,8,0,54,"plot39",14.36
8,11,8,0,41,"plot39",0.366666666666667
8,11,8,0,42,"plot39",0.366666666666667
8,11,8,0,57,"plot39",1.51333333333333
8,11,8,0,43,"plot39",0.37
8,11,8,0,53,"plot39",6.20333333333333
8,11,8,30,3,"plot39",1.76333333333333
8,11,8,30,14,"plot39",0.3
8,11,8,30,27,"plot39",15.1766666666667
8,11,8,30,2,"plot39",0.415
8,11,8,30,1,"plot39",1.02166666666667
8,11,8,30,4,"plot39",2.47166666666667
8,11,8,30,8,"plot39",4.10333333333333
8,11,8,30,13,"plot39",0.298333333333333
8,11,8,30,26,"plot39",11.355
8,11,8,30,28,"plot39",9.08666666666667
8,11,8,30,16,"plot39",0.32
8,11,8,30,18,"plot39",0.311666666666667
8,11,8,30,24,"plot39",7.96833333333333
8,11,8,30,15,"plot39",0.308333333333333
8,11,8,30,19,"plot39",0.333333333333333
8,11,8,30,9,"plot39",0.43
8,11,8,30,29,"plot39",4.51
8,11,8,30,12,"plot39",0.29
8,11,8,30,25,"plot39",6.92833333333333
8,11,8,30,17,"plot39",0.31
8,11,8,30,21,"plot39",1.05333333333333
8,11,8,30,23,"plot39",7.42333333333333
8,11,8,30,10,"plot39",0.3
8,11,8,30,5,"plot39",2.81
8,11,8,30,6,"plot39",6.3
8,11,8,30,7,"plot39",7.675
8,11,8,30,20,"plot39",0.34
8,11,9,0,47,"plot39",6.55166666666667
8,11,9,0,55,"plot39",9.04
8,11,9,0,52,"plot39",5.64
8,11,9,0,50,"plot39",7.33
8,11,9,0,53,"plot39",7.12666666666667
8,11,9,0,56,"plot39",10.97
8,11,9,0,48,"plot39",6.21666666666667
8,11,9,0,44,"plot39",10.07
8,11,9,0,31,"plot39",2.75333333333333
8,11,9,0,45,"plot39",10.29
8,11,9,0,54,"plot39",9.27833333333333
8,11,9,0,51,"plot39",7.23166666666667
8,11,9,0,40,"plot39",2.81666666666667
8,11,9,0,49,"plot39",6.006
8,11,9,0,57,"plot39",13.7166666666667
8,11,9,0,30,"plot39",2.785
8,11,9,0,58,"plot39",12.9316666666667
8,11,9,0,34,"plot39",5.41
8,11,9,0,41,"plot39",3.06666666666667
8,11,9,0,32,"plot39",2.69333333333333
8,11,9,0,43,"plot39",5.625
8,11,9,0,35,"plot39",3.92166666666667
8,11,9,0,36,"plot39",3.25166666666667
8,11,9,0,39,"plot39",2.77
8,11,9,0,46,"plot39",7.115
8,11,9,0,37,"plot39",4.74
8,11,9,0,59,"plot39",25.2883333333333
8,11,9,0,38,"plot39",4.524
8,11,9,0,33,"plot39",5.33
8,11,9,0,42,"plot39",3.53
8,11,9,30,11,"plot39",5.14
8,11,9,30,12,"plot39",5.88
8,11,9,30,19,"plot39",6.90833333333333
8,11,9,30,7,"plot39",2.60666666666667
8,11,9,30,10,"plot39",2.60666666666667
8,11,9,30,1,"plot39",2.57
8,11,9,30,25,"plot39",6.50666666666667
8,11,9,30,23,"plot39",13.75
8,11,9,30,4,"plot39",3.29166666666667
8,11,9,30,9,"plot39",2.20166666666667
8,11,9,30,0,"plot39",3.625
8,11,9,30,16,"plot39",8.97
8,11,9,30,8,"plot39",2.10666666666667
8,11,9,30,15,"plot39",9.22833333333333
8,11,9,30,17,"plot39",6.14
8,11,9,30,3,"plot39",5.87666666666667
8,11,9,30,14,"plot39",5.26166666666667
8,11,9,30,6,"plot39",3.16
8,11,9,30,2,"plot39",3.905
8,11,9,30,27,"plot39",10.46
8,11,9,30,5,"plot39",1.896
8,11,9,30,13,"plot39",4.66666666666667
8,11,9,30,29,"plot39",4.24
8,11,9,30,28,"plot39",4.59
8,11,9,30,22,"plot39",8.27
8,11,9,30,18,"plot39",7.32666666666667
8,11,9,30,24,"plot39",12.825
8,11,9,30,20,"plot39",6.40666666666667
8,11,9,30,21,"plot39",5.86166666666667
8,11,9,30,26,"plot39",7.23
8,12,10,0,48,"plot39",8.14833333333333
8,12,10,0,57,"plot39",23.465
8,12,10,0,41,"plot39",15.46
8,12,10,0,47,"plot39",5.62333333333333
8,12,10,0,54,"plot39",5.93
8,12,10,0,49,"plot39",13.4166666666667
8,12,10,0,45,"plot39",3.61
8,12,10,0,44,"plot39",12.155
8,12,10,0,56,"plot39",18.825
8,12,10,0,53,"plot39",6.27666666666667
8,12,10,0,35,"plot39",13.2716666666667
8,12,10,0,50,"plot39",11.36
8,12,10,0,55,"plot39",9.8225
8,12,10,0,46,"plot39",3.87
8,12,10,0,43,"plot39",13.4766666666667
8,12,10,0,40,"plot39",10.784
8,12,10,0,59,"plot39",32.8283333333333
8,12,10,0,30,"plot39",8.75666666666667
8,12,10,0,52,"plot39",8.365
8,12,10,0,58,"plot39",28.1283333333333
8,12,10,0,39,"plot39",15.42
8,12,10,0,33,"plot39",20.7275
8,12,10,0,37,"plot39",17.1266666666667
8,12,10,0,42,"plot39",13.8183333333333
8,12,10,0,38,"plot39",15.5316666666667
8,12,10,0,36,"plot39",14.1283333333333
8,12,10,0,34,"plot39",17.04
8,12,10,0,51,"plot39",12.282
8,12,10,0,32,"plot39",10.7866666666667
8,12,10,0,31,"plot39",8.30166666666667
8,12,10,30,1,"plot39",5.905
8,12,10,30,3,"plot39",3.29833333333333
8,12,10,30,2,"plot39",8.23833333333333
8,12,10,30,11,"plot39",19.095
8,12,10,30,10,"plot39",29.8466666666667
8,12,10,30,20,"plot39",4.66666666666667
8,12,10,30,19,"plot39",7.31333333333333
8,12,10,30,17,"plot39",3.83
8,12,10,30,27,"plot39",4.28833333333333
8,12,10,30,7,"plot39",30.142
8,12,10,30,21,"plot39",6.74166666666667
8,12,10,30,18,"plot39",8
8,12,10,30,4,"plot39",7.825
8,12,10,30,25,"plot39",4.47166666666667
8,12,10,30,29,"plot39",6.148
8,12,10,30,13,"plot39",9.71333333333333
8,12,10,30,14,"plot39",9.38833333333333
8,12,10,30,28,"plot39",5.39
8,12,10,30,22,"plot39",8.315
8,12,10,30,26,"plot39",3.95
8,12,10,30,16,"plot39",3.905
8,12,10,30,9,"plot39",31.91
8,12,10,30,0,"plot39",19.92
8,12,10,30,15,"plot39",7.27333333333333
8,12,10,30,8,"plot39",31.8283333333333
8,12,10,30,12,"plot39",3.42
8,12,10,30,6,"plot39",21.49
8,12,10,30,5,"plot39",16.8183333333333
8,12,10,30,24,"plot39",5.24833333333333
8,12,10,30,23,"plot39",9.52
8,12,11,0,32,"plot39",5.585
8,12,11,0,39,"plot39",4.51
8,12,11,0,34,"plot39",4.27
8,12,11,0,35,"plot39",5.822
8,12,11,0,43,"plot39",6.56666666666667
8,12,11,0,54,"plot39",4.54333333333333
8,12,11,0,58,"plot39",4.90333333333333
8,12,11,0,42,"plot39",5.015
8,12,11,0,31,"plot39",7.91333333333333
8,12,11,0,40,"plot39",4.32
8,12,11,0,53,"plot39",4.36833333333333
8,12,11,0,33,"plot39",4.81666666666667
8,12,11,0,56,"plot39",5.59
8,12,11,0,41,"plot39",4.50666666666667
8,12,11,0,38,"plot39",4.38166666666667
8,12,11,0,55,"plot39",5.02833333333333
8,12,11,0,44,"plot39",5.52
8,12,11,0,36,"plot39",5.51333333333333
8,12,11,0,30,"plot39",8.58666666666667
8,12,11,0,52,"plot39",4.29
8,12,11,0,50,"plot39",4.335
8,12,11,0,49,"plot39",4.34333333333333
8,12,11,0,59,"plot39",6.14333333333333
8,12,11,0,57,"plot39",4.642
8,12,11,0,46,"plot39",4.324
8,12,11,0,51,"plot39",4.305
8,12,11,0,45,"plot39",5.47
8,12,11,0,48,"plot39",4.295
8,12,11,0,37,"plot39",4.59833333333333
8,12,11,0,47,"plot39",4.32666666666667
8,12,11,30,26,"plot39",5.915
8,12,11,30,25,"plot39",4.41
8,12,11,30,24,"plot39",4.158
8,12,11,30,7,"plot39",28.81
8,12,11,30,23,"plot39",4.1
8,12,11,30,22,"plot39",3.965
8,12,11,30,18,"plot39",8.035
8,12,11,30,19,"plot39",6.15
8,12,11,30,21,"plot39",4.6
8,12,11,30,12,"plot39",5.84
8,12,11,30,20,"plot39",4.62833333333333
8,12,11,30,3,"plot39",37.8766666666667
8,12,11,30,13,"plot39",6.27
8,12,11,30,15,"plot39",7.25
8,12,11,30,6,"plot39",38.1825
8,12,11,30,8,"plot39",35.6783333333333
8,12,11,30,14,"plot39",7.18666666666667
8,12,11,30,1,"plot39",37.67
8,12,11,30,0,"plot39",37.4116666666667
8,12,11,30,29,"plot39",7.165
8,12,11,30,16,"plot39",6.32
8,12,11,30,5,"plot39",35.85
8,12,11,30,4,"plot39",37.9666666666667
8,12,11,30,2,"plot39",37.396
8,12,11,30,28,"plot39",5.9575
8,12,11,30,9,"plot39",26.0133333333333
8,12,11,30,11,"plot39",13.4783333333333
8,12,11,30,17,"plot39",6.24
8,12,11,30,27,"plot39",6.9
8,12,11,30,10,"plot39",23.8216666666667
8,12,12,0,55,"plot39",11.1933333333333
8,12,12,0,56,"plot39",9.95333333333333
8,12,12,0,31,"plot39",4.62
8,12,12,0,50,"plot39",10.835
8,12,12,0,58,"plot39",5
8,12,12,0,59,"plot39",4.27666666666667
8,12,12,0,54,"plot39",17.8733333333333
8,12,12,0,37,"plot39",14.4983333333333
8,12,12,0,33,"plot39",4.99
8,12,12,0,34,"plot39",5.045
8,12,12,0,32,"plot39",4.56
8,12,12,0,44,"plot39",11.56
8,12,12,0,30,"plot39",4.405
8,12,12,0,53,"plot39",14.3033333333333
8,12,12,0,49,"plot39",13.305
8,12,12,0,48,"plot39",14.0833333333333
8,12,12,0,43,"plot39",5.42666666666667
8,12,12,0,42,"plot39",5.09833333333333
8,12,12,0,52,"plot39",7.85
8,12,12,0,36,"plot39",9.045
8,12,12,0,40,"plot39",4.53333333333333
8,12,12,0,51,"plot39",10.1933333333333
8,12,12,0,41,"plot39",4.40333333333333
8,12,12,0,47,"plot39",10.63
8,12,12,0,39,"plot39",7.01666666666667
8,12,12,0,45,"plot39",17.2516666666667
8,12,12,0,38,"plot39",9.90333333333333
8,12,12,30,4,"plot39",5.31
8,12,12,30,8,"plot39",9.216
8,12,12,30,6,"plot39",7.84333333333333
8,12,12,30,22,"plot39",6.1
8,12,12,30,20,"plot39",10.4216666666667
8,12,12,30,9,"plot39",7.25833333333333
8,12,12,30,14,"plot39",21.4333333333333
8,12,12,30,15,"plot39",21.125
8,12,12,30,23,"plot39",8.598
8,12,12,30,24,"plot39",7.77
8,12,12,30,2,"plot39",4.77
8,12,12,30,7,"plot39",7.89
8,12,12,30,3,"plot39",4.445
8,12,12,30,1,"plot39",5.0675
8,12,12,30,29,"plot39",4.31
8,12,12,30,28,"plot39",4.685
8,12,12,30,26,"plot39",4.52166666666667
8,12,12,30,25,"plot39",6.44
8,12,12,30,17,"plot39",28.0116666666667
8,12,12,30,12,"plot39",8.5975
8,12,12,30,16,"plot39",19.1616666666667
8,12,12,30,21,"plot39",6.24333333333333
8,12,12,30,19,"plot39",27.648
8,12,12,30,5,"plot39",7.49166666666667
8,12,12,30,11,"plot39",5.64666666666667
8,12,12,30,27,"plot39",5.2
8,12,12,30,13,"plot39",22.18
8,12,12,30,10,"plot39",10.075
8,12,12,30,0,"plot39",6.165
8,12,12,30,18,"plot39",31
8,12,13,0,46,"plot39",3.8375
8,12,13,0,47,"plot39",4.27
8,12,13,0,48,"plot39",4.00833333333333
8,12,13,0,38,"plot39",9.19666666666667
8,12,13,0,53,"plot39",3.896
8,12,13,0,57,"plot39",3.84
8,12,13,0,52,"plot39",4.1
8,12,13,0,51,"plot39",4.33166666666667
8,12,13,0,56,"plot39",3.83166666666667
8,12,13,0,37,"plot39",5.93833333333333
8,12,13,0,44,"plot39",6.84166666666667
8,12,13,0,49,"plot39",4.79666666666667
8,12,13,0,35,"plot39",7.5825
8,12,13,0,59,"plot39",3.84
8,12,13,0,54,"plot39",3.85
8,12,13,0,31,"plot39",13.21
8,12,13,0,50,"plot39",4.87
8,12,13,0,33,"plot39",4.24166666666667
8,12,13,0,55,"plot39",3.845
8,12,13,0,39,"plot39",7.60333333333333
8,12,13,0,34,"plot39",6.11833333333333
8,12,13,0,43,"plot39",8.98
8,12,13,0,36,"plot39",6.13
8,12,13,0,42,"plot39",5.23
8,12,13,0,45,"plot39",4.41
8,12,13,0,40,"plot39",5.73
8,12,13,0,41,"plot39",4.14
8,12,13,0,32,"plot39",5.99333333333333
8,12,13,0,58,"plot39",3.82
8,12,13,30,1,"plot39",4.24
8,12,13,30,5,"plot39",4.35833333333333
8,12,13,30,13,"plot39",4.45
8,12,13,30,2,"plot39",4.21666666666667
8,12,13,30,4,"plot39",4.385
8,12,13,30,15,"plot39",4.19333333333333
8,12,13,30,23,"plot39",4.60666666666667
8,12,13,30,0,"plot39",4.36666666666667
8,12,13,30,29,"plot39",14.175
8,12,13,30,3,"plot39",4.24333333333333
8,12,13,30,9,"plot39",4.22666666666667
8,12,13,30,24,"plot39",4.47666666666667
8,12,13,30,22,"plot39",4.48333333333333
8,12,13,30,6,"plot39",4.39333333333333
8,12,13,30,12,"plot39",4.30666666666667
8,12,13,30,25,"plot39",4.97
8,12,13,30,17,"plot39",4.21833333333333
8,12,13,30,10,"plot39",4.25
8,12,13,30,14,"plot39",4.29666666666667
8,12,13,30,18,"plot39",4.3
8,12,13,30,28,"plot39",15.8116666666667
8,12,13,30,16,"plot39",4.13833333333333
8,12,13,30,20,"plot39",4.21
8,12,13,30,7,"plot39",4.23166666666667
8,12,13,30,21,"plot39",4.655
8,12,13,30,26,"plot39",5.23
8,12,13,30,11,"plot39",4.30666666666667
8,12,13,30,27,"plot39",5.335
8,12,8,0,46,"plot39",3.12333333333333
8,12,8,0,48,"plot39",3.76333333333333
8,12,8,0,58,"plot39",1.005
8,12,8,0,52,"plot39",1.785
8,12,8,0,51,"plot39",1.39666666666667
8,12,8,0,41,"plot39",0.35
8,12,8,0,40,"plot39",0.348333333333333
8,12,8,0,45,"plot39",2.22666666666667
8,12,8,0,44,"plot39",1.02
8,12,8,0,35,"plot39",0.34
8,12,8,0,47,"plot39",3.17166666666667
8,12,8,0,56,"plot39",2.00333333333333
8,12,8,0,49,"plot39",3.035
8,12,8,0,39,"plot39",0.345
8,12,8,0,38,"plot39",0.355
8,12,8,0,34,"plot39",0.34
8,12,8,0,50,"plot39",0.4725
8,12,8,0,55,"plot39",3.12
8,12,8,0,59,"plot39",1.055
8,12,8,0,37,"plot39",1.43166666666667
8,12,8,0,43,"plot39",0.36
8,12,8,0,31,"plot39",0.336666666666667
8,12,8,0,54,"plot39",6.384
8,12,8,0,33,"plot39",0.35
8,12,8,0,30,"plot39",0.325
8,12,8,0,36,"plot39",0.721666666666667
8,12,8,0,42,"plot39",0.356666666666667
8,12,8,0,57,"plot39",1.01
8,12,8,0,53,"plot39",2.79833333333333
8,12,8,0,32,"plot39",0.34
8,12,8,30,19,"plot39",0.3
8,12,8,30,14,"plot39",0.295
8,12,8,30,7,"plot39",5.20333333333333
8,12,8,30,13,"plot39",0.29
8,12,8,30,2,"plot39",0.295
8,12,8,30,5,"plot39",7.07
8,12,8,30,4,"plot39",6.36333333333333
8,12,8,30,9,"plot39",0.3
8,12,8,30,17,"plot39",0.3
8,12,8,30,28,"plot39",4.1025
8,12,8,30,18,"plot39",0.3
8,12,8,30,27,"plot39",7.295
8,12,8,30,6,"plot39",6.325
8,12,8,30,21,"plot39",0.324
8,12,8,30,10,"plot39",0.284
8,12,8,30,20,"plot39",0.303333333333333
8,12,8,30,0,"plot39",0.3
