"plot","Month","Day","Hour","Minute","Half_min","volt","east","north"
16,10,3,10,41,0,0.27,453873.884652878,4431419.72516157
16,10,3,10,38,0,25.5,453873.884652878,4431419.72516157
16,10,3,10,45,0,0.25,453873.884652878,4431419.72516157
16,10,3,10,41,1,0.23,453873.884652878,4431419.72516157
16,10,3,10,46,0,0.256666666666667,453873.884652878,4431419.72516157
16,10,3,10,44,1,0.25,453873.884652878,4431419.72516157
16,10,3,10,47,0,0.26,453873.884652878,4431419.72516157
16,10,3,10,47,1,0.25,453873.884652878,4431419.72516157
16,10,3,10,48,0,0.25,453873.884652878,4431419.72516157
16,10,3,10,46,1,0.253333333333333,453873.884652878,4431419.72516157
16,10,3,10,31,0,20.87,453873.884652878,4431419.72516157
16,10,3,10,31,1,14.7866666666667,453873.884652878,4431419.72516157
16,10,3,10,32,0,9.05666666666667,453873.884652878,4431419.72516157
16,10,3,10,30,1,24.9633333333333,453873.884652878,4431419.72516157
16,10,3,10,33,0,9.62666666666667,453873.884652878,4431419.72516157
16,10,3,10,33,1,10.8,453873.884652878,4431419.72516157
16,10,3,10,34,0,9.04666666666667,453873.884652878,4431419.72516157
16,10,3,10,32,1,7.69666666666667,453873.884652878,4431419.72516157
16,10,3,10,35,0,7.85333333333333,453873.884652878,4431419.72516157
16,10,3,10,35,1,9.43,453873.884652878,4431419.72516157
16,10,3,10,36,0,13.4333333333333,453873.884652878,4431419.72516157
16,10,3,10,34,1,8.86,453873.884652878,4431419.72516157
16,10,3,10,37,0,25.47,453873.884652878,4431419.72516157
16,10,3,10,37,1,28.3233333333333,453873.884652878,4431419.72516157
16,10,3,10,57,1,29.1166666666667,453873.884652878,4431419.72516157
16,10,3,10,50,1,0.27,453873.884652878,4431419.72516157
16,10,3,10,38,1,21.6066666666667,453873.884652878,4431419.72516157
16,10,3,10,39,0,18.3933333333333,453873.884652878,4431419.72516157
16,10,3,10,39,1,13.09,453873.884652878,4431419.72516157
16,10,3,10,40,1,4.14333333333333,453873.884652878,4431419.72516157
16,10,3,10,40,0,9.09333333333333,453873.884652878,4431419.72516157
16,10,3,10,53,1,13.6766666666667,453873.884652878,4431419.72516157
16,10,3,10,54,0,16.3966666666667,453873.884652878,4431419.72516157
16,10,3,10,42,0,0.236666666666667,453873.884652878,4431419.72516157
16,10,3,10,36,1,20.3066666666667,453873.884652878,4431419.72516157
16,10,3,10,43,0,0.236666666666667,453873.884652878,4431419.72516157
16,10,3,10,43,1,0.24,453873.884652878,4431419.72516157
16,10,3,10,44,0,0.25,453873.884652878,4431419.72516157
16,10,3,10,57,0,31.22,453873.884652878,4431419.72516157
16,10,3,10,45,1,0.246666666666667,453873.884652878,4431419.72516157
16,10,3,10,51,1,0.266666666666667,453873.884652878,4431419.72516157
16,10,3,10,52,0,0.273333333333333,453873.884652878,4431419.72516157
16,10,3,10,52,1,2.65,453873.884652878,4431419.72516157
16,10,3,10,53,0,8.48333333333333,453873.884652878,4431419.72516157
16,10,3,10,59,1,19.0366666666667,453873.884652878,4431419.72516157
16,10,3,10,49,1,0.26,453873.884652878,4431419.72516157
16,10,3,10,48,1,0.246666666666667,453873.884652878,4431419.72516157
16,10,3,10,42,1,0.243333333333333,453873.884652878,4431419.72516157
16,10,3,10,30,0,26.6633333333333,453873.884652878,4431419.72516157
16,10,3,10,55,1,24.9333333333333,453873.884652878,4431419.72516157
16,10,3,10,50,0,0.266666666666667,453873.884652878,4431419.72516157
16,10,3,10,58,1,22.5166666666667,453873.884652878,4431419.72516157
16,10,3,10,51,0,0.263333333333333,453873.884652878,4431419.72516157
16,10,3,10,58,0,25.5466666666667,453873.884652878,4431419.72516157
16,10,3,10,54,1,15.9266666666667,453873.884652878,4431419.72516157
16,10,3,10,59,0,21.13,453873.884652878,4431419.72516157
16,10,3,10,56,0,28.89,453873.884652878,4431419.72516157
16,10,3,10,56,1,31.17,453873.884652878,4431419.72516157
16,10,3,10,55,0,18.65,453873.884652878,4431419.72516157
16,10,3,10,49,0,0.253333333333333,453873.884652878,4431419.72516157
16,10,3,10,18,0,4.97,453873.884652878,4431419.72516157
16,10,3,10,21,1,18.9166666666667,453873.884652878,4431419.72516157
16,10,3,10,28,0,27.0966666666667,453873.884652878,4431419.72516157
16,10,3,10,17,1,2.75333333333333,453873.884652878,4431419.72516157
16,10,3,10,17,0,0.92,453873.884652878,4431419.72516157
16,10,3,10,25,1,25.93,453873.884652878,4431419.72516157
16,10,3,10,24,1,27.3133333333333,453873.884652878,4431419.72516157
16,10,3,10,26,1,25.2666666666667,453873.884652878,4431419.72516157
16,10,3,10,27,0,24.9333333333333,453873.884652878,4431419.72516157
16,10,3,10,27,1,25.5033333333333,453873.884652878,4431419.72516157
16,10,3,10,26,0,25.22,453873.884652878,4431419.72516157
16,10,3,10,0,0,10.7666666666667,453873.884652878,4431419.72516157
16,10,3,10,22,0,19.02,453873.884652878,4431419.72516157
16,10,3,10,22,1,20.7633333333333,453873.884652878,4431419.72516157
16,10,3,10,21,0,15.7833333333333,453873.884652878,4431419.72516157
16,10,3,10,23,1,25.4033333333333,453873.884652878,4431419.72516157
16,10,3,10,24,0,26.7766666666667,453873.884652878,4431419.72516157
16,10,3,10,3,0,5.36,453873.884652878,4431419.72516157
16,10,3,10,3,1,10.08,453873.884652878,4431419.72516157
16,10,3,10,25,0,27.45,453873.884652878,4431419.72516157
16,10,3,10,4,1,19.9366666666667,453873.884652878,4431419.72516157
16,10,3,10,5,0,21.02,453873.884652878,4431419.72516157
16,10,3,10,5,1,19.3066666666667,453873.884652878,4431419.72516157
16,10,3,10,6,0,16.0733333333333,453873.884652878,4431419.72516157
16,10,3,10,6,1,13.4966666666667,453873.884652878,4431419.72516157
16,10,3,10,28,1,27.3433333333333,453873.884652878,4431419.72516157
16,10,3,10,29,0,27.1833333333333,453873.884652878,4431419.72516157
16,10,3,10,23,0,22.9333333333333,453873.884652878,4431419.72516157
16,10,3,10,9,0,6.86666666666667,453873.884652878,4431419.72516157
16,10,3,10,9,1,7.94666666666667,453873.884652878,4431419.72516157
16,10,3,10,10,0,9.45666666666667,453873.884652878,4431419.72516157
16,10,3,10,10,1,9.23333333333333,453873.884652878,4431419.72516157
16,10,3,10,11,0,8.99666666666667,453873.884652878,4431419.72516157
16,10,3,10,11,1,7.07666666666667,453873.884652878,4431419.72516157
16,10,3,10,12,0,3.17333333333333,453873.884652878,4431419.72516157
16,10,3,10,12,1,0.296666666666667,453873.884652878,4431419.72516157
16,10,3,10,13,0,0.246666666666667,453873.884652878,4431419.72516157
16,10,3,10,13,1,0.24,453873.884652878,4431419.72516157
16,10,3,10,14,0,0.243333333333333,453873.884652878,4431419.72516157
16,10,3,10,14,1,0.25,453873.884652878,4431419.72516157
16,10,3,10,15,0,0.246666666666667,453873.884652878,4431419.72516157
16,10,3,10,15,1,0.243333333333333,453873.884652878,4431419.72516157
16,10,3,10,16,0,0.293333333333333,453873.884652878,4431419.72516157
