"plot","Month","Day","Hour","Minute","Half_min","volt","east","north"
19,7,16,8,36,1,8.08,453923.068092924,4431403.70537108
19,7,16,8,42,0,16.5466666666667,453923.068092924,4431403.70537108
19,7,16,8,38,1,17.1166666666667,453923.068092924,4431403.70537108
19,7,16,8,37,1,11.7866666666667,453923.068092924,4431403.70537108
19,7,16,8,43,0,17.77,453923.068092924,4431403.70537108
19,7,16,8,36,0,5.99666666666667,453923.068092924,4431403.70537108
19,7,16,8,38,0,15.98,453923.068092924,4431403.70537108
19,7,16,8,59,1,11.2666666666667,453923.068092924,4431403.70537108
19,7,16,8,40,1,18.81,453923.068092924,4431403.70537108
19,7,16,8,41,0,18.1766666666667,453923.068092924,4431403.70537108
19,7,16,8,41,1,17.3266666666667,453923.068092924,4431403.70537108
19,7,16,8,37,0,9.16666666666667,453923.068092924,4431403.70537108
19,7,16,8,58,1,10.86,453923.068092924,4431403.70537108
19,7,16,8,59,0,11.55,453923.068092924,4431403.70537108
19,7,16,8,35,0,6.77666666666667,453923.068092924,4431403.70537108
19,7,16,8,42,1,16.6066666666667,453923.068092924,4431403.70537108
19,7,16,8,44,0,17.32,453923.068092924,4431403.70537108
19,7,16,8,47,1,0.35,453923.068092924,4431403.70537108
19,7,16,8,55,1,0.37,453923.068092924,4431403.70537108
19,7,16,8,43,1,18.47,453923.068092924,4431403.70537108
19,7,16,8,46,1,5.565,453923.068092924,4431403.70537108
19,7,16,8,56,1,0.37,453923.068092924,4431403.70537108
19,7,16,8,35,1,7.23333333333333,453923.068092924,4431403.70537108
19,7,16,8,32,1,12.21,453923.068092924,4431403.70537108
19,7,16,8,56,0,0.363333333333333,453923.068092924,4431403.70537108
19,7,16,8,33,0,11.5766666666667,453923.068092924,4431403.70537108
19,7,16,8,40,0,18.19,453923.068092924,4431403.70537108
19,7,16,8,53,0,0.37,453923.068092924,4431403.70537108
19,7,16,8,33,1,10.2233333333333,453923.068092924,4431403.70537108
19,7,16,8,45,1,6.30666666666667,453923.068092924,4431403.70537108
19,7,16,8,46,0,5.73333333333333,453923.068092924,4431403.70537108
19,7,16,8,58,0,5.73666666666667,453923.068092924,4431403.70537108
19,7,16,8,57,0,0.38,453923.068092924,4431403.70537108
19,7,16,8,34,1,9.23666666666667,453923.068092924,4431403.70537108
19,7,16,8,30,0,0.95,453923.068092924,4431403.70537108
19,7,16,8,54,1,0.36,453923.068092924,4431403.70537108
19,7,16,8,45,0,8.86666666666667,453923.068092924,4431403.70537108
