Page,Date,Species,Plot,Tag,Stms,Fl_straight,Fl_curled,Fl_done,Q,Note
81,7/28/20,Campanula rotundifolia,46,1636,1,0,0,0,,grazed
81,7/28/20,Campanula rotundifolia,47,1514,,0,0,1,,
81,7/28/20,Campanula rotundifolia,47,1587,,,,,,no pla in tag
81,7/28/20,Campanula rotundifolia,47,1645,,0,0,1,,
81,7/28/20,Campanula rotundifolia,47,1677,,0,0,1,,improve; tag is 1577
81,7/28/20,Campanula rotundifolia,48,1535,,0,0,12,,
81,7/28/20,Campanula rotundifolia,49,1551,4,0,0,12,,
81,7/28/20,Campanula rotundifolia,49,1621,1,0,1,1,,
81,7/28/20,Campanula rotundifolia,50,1501,2,0,0,2,,
81,7/28/20,Campanula rotundifolia,50,1505,,0,0,4,,
81,7/28/20,Campanula rotundifolia,50,1517,,,,,,no pla; tag collected
81,7/28/20,Campanula rotundifolia,50,1534,,,,,,no pla
81,7/28/20,Campanula rotundifolia,50,1538,1,0,0,1,,
81,7/28/20,Campanula rotundifolia,50,1581,2,0,0,2,,
81,7/28/20,Campanula rotundifolia,50,1585,5,0,1,1,,many buds
81,7/28/20,Campanula rotundifolia,50,1615,,0,1,1,,no sign of 2nd done
81,7/28/20,Campanula rotundifolia,50,1628,,2,0,1,,
81,7/28/20,Campanula rotundifolia,50,1647,1,0,0,1,,
81,7/28/20,Campanula rotundifolia,53,1519,,,,,,
81,7/28/20,Campanula rotundifolia,53,1523,,0,0,1,,
82,7/28/20,Campanula rotundifolia,53,1524,,0,2,1,,1 flw pv tomorrow
82,7/28/20,Campanula rotundifolia,53,1542,,0,1,1,,1pv
82,7/28/20,Campanula rotundifolia,53,1556,,0,0,1,,
82,7/28/20,Campanula rotundifolia,53,1584,,0,0,1,,mc
82,7/28/20,Campanula rotundifolia,53,1612,,0,0,1,,
82,7/28/20,Campanula rotundifolia,53,1626,,0,0,1,,
82,7/28/20,Campanula rotundifolia,53,1648,2,1,0,1,,
82,7/28/20,Campanula rotundifolia,53,1650,,0,0,1,,
82,7/28/20,Campanula rotundifolia,53,1664,2,1,0,1,,
82,7/28/20,Campanula rotundifolia,61,1662,,0,1,0,,OUTSIDE NW
82,7/28/20,Campanula rotundifolia,64,1674,,0,1,1,,
82,7/28/20,Campanula rotundifolia,68,1539,,0,0,1,,stem brown
82,7/28/20,Campanula rotundifolia,68,1545,,0,0,1,,seed gone
82,7/28/20,Campanula rotundifolia,68,1622,2,0,0,2,,
82,7/28/20,Campanula rotundifolia,68,1670,,0,3,0,,
82,7/28/20,Campanula rotundifolia,71,1512,,0,0,6,,1pv
82,7/28/20,Campanula rotundifolia,71,1520,,0,2,10,,
82,7/28/20,Campanula rotundifolia,71,1557,,0,0,6,,
82,7/28/20,Campanula rotundifolia,71,1567,2,0,1,4,,
82,7/28/20,Campanula rotundifolia,71,1579,,0,0,1,,
82,7/28/20,Campanula rotundifolia,71,1580,,0,0,2,,
82,7/28/20,Campanula rotundifolia,74,1599,,,,,,can't find
82,7/28/20,Campanula rotundifolia,74,1633,2,0,0,2,,
82,7/28/20,Campanula rotundifolia,74,1638,,0,0,2,,
82,7/28/20,Campanula rotundifolia,75,1632,,1,0,0,,grazed; 2pv
82,7/28/20,Campanula rotundifolia,78,1603,,0,1,1,,
82,7/28/20,Campanula rotundifolia,82,1668,,,,,,iggy
82,7/28/20,Campanula rotundifolia,85,1675,7,1,3,1,,
82,7/28/20,Campanula rotundifolia,86,1623,,0,0,1,,
82,7/28/20,Campanula rotundifolia,86,1625,3,0,0,2,,
82,7/28/20,Campanula rotundifolia,86,1683,3,-,-,2,,bud
