Page,Date,Species,Plot,Tag,Racemes,Infl_spread,Infl_done,Twist.ties,Q,Note
72,7/21/20,Thermopsis divaricarpa,30,1194,,0,8,,,
72,7/21/20,Thermopsis divaricarpa,42,1141,,,,,,can't find
72,7/21/20,Thermopsis divaricarpa,50,1183,,,,,,
72,7/21/20,Thermopsis divaricarpa,50,1247,,,,,,
72,7/21/20,Thermopsis divaricarpa,61,1303,,,,,,
72,7/21/20,Thermopsis divaricarpa,67,1204,,0,8,,,
72,7/21/20,Thermopsis divaricarpa,69,1305,,0,3,,,
