"","GlobInd","mean.gpl","x_e","y_n"
"117",192,0.949516939152921,453605.5,4431333.5
"118",193,0.986609836784665,453605.5,4431332.5
"119",194,0.978121763853513,453605.5,4431331.5
"120",195,0.945366684041444,453605.5,4431330.5
"121",196,0.866694646964161,453605.5,4431329.5
"122",197,0.788670714692364,453605.5,4431328.5
"123",198,0.708111911388633,453605.5,4431327.5
"124",199,0.750176492132868,453605.5,4431326.5
"125",200,0.769617903369015,453605.5,4431325.5
"126",201,0.694313530313793,453605.5,4431324.5
"127",202,0.670548486527148,453605.5,4431323.5
"128",203,0.700945872812778,453605.5,4431322.5
"129",204,0.717254532298125,453605.5,4431321.5
"130",205,0.722836913725317,453605.5,4431320.5
"131",206,0.750479935065003,453605.5,4431319.5
"132",207,0.809681391633618,453605.5,4431318.5
"133",208,0.799927171162188,453605.5,4431317.5
"134",209,0.790165730319324,453605.5,4431316.5
"135",210,0.872936075980374,453605.5,4431315.5
"136",211,0.865047526038942,453605.5,4431314.5
"137",212,0.776531865600676,453605.5,4431313.5
"138",213,0.753134352508123,453605.5,4431312.5
"139",214,0.684392367641065,453605.5,4431311.5
"140",215,0.608285083886687,453605.5,4431310.5
"141",216,0.524871755690563,453605.5,4431309.5
"142",217,0.556420561450528,453605.5,4431308.5
"143",218,0.592006661002082,453605.5,4431307.5
"144",219,0.479596198234423,453605.5,4431306.5
"145",220,0.493647286254544,453605.5,4431305.5
"146",221,0.496868066309309,453605.5,4431304.5
"147",222,0.517800528735703,453605.5,4431303.5
"148",223,0.468094924785341,453605.5,4431302.5
"149",224,0.495623204818474,453605.5,4431301.5
"150",225,0.437360270227952,453605.5,4431300.5
"151",226,0.439204361150194,453605.5,4431299.5
"152",227,0.436070490144819,453605.5,4431298.5
"153",228,0.472683724517451,453605.5,4431297.5
"154",229,0.488069978379425,453605.5,4431296.5
"155",230,0.501624950210874,453605.5,4431295.5
"156",231,0.565830438777153,453605.5,4431294.5
"157",232,0.518052740094231,453605.5,4431293.5
"158",233,0.481176223242753,453605.5,4431292.5
"159",234,0.535971990603195,453605.5,4431291.5
"160",235,0.630391990837641,453605.5,4431290.5
"161",236,0.76482694232316,453605.5,4431289.5
"162",237,0.812525281642317,453605.5,4431288.5
"163",238,0.81181262753223,453605.5,4431287.5
"164",239,0.796936982099926,453605.5,4431286.5
"165",240,0.777168163569186,453605.5,4431285.5
"166",241,0.766282097298901,453605.5,4431284.5
"167",242,0.88620477899662,453605.5,4431283.5
"168",243,0.852366740767088,453605.5,4431282.5
"169",244,0.7180070482288,453605.5,4431281.5
"170",245,0.558611928864715,453605.5,4431280.5
"171",246,0.537970613328611,453605.5,4431279.5
"172",247,0.510950518870235,453605.5,4431278.5
"173",248,0.56771532453351,453605.5,4431277.5
"174",249,0.689571620199444,453605.5,4431276.5
"175",250,0.715010800813676,453605.5,4431275.5
"176",443,0.473510939406651,453606.5,4431449.5
"177",444,0.435446351652651,453606.5,4431448.5
"178",445,0.537327943656694,453606.5,4431447.5
"179",446,0.615840295855103,453606.5,4431446.5
"180",447,0.591256178831885,453606.5,4431445.5
"181",448,0.474168859925896,453606.5,4431444.5
"182",449,0.486729997730811,453606.5,4431443.5
"183",450,0.482665469222824,453606.5,4431442.5
"184",451,0.514742121006491,453606.5,4431441.5
"185",452,0.603488825872074,453606.5,4431440.5
"186",453,0.518507409851966,453606.5,4431439.5
"187",454,0.53403913270504,453606.5,4431438.5
"188",455,0.603292272479697,453606.5,4431437.5
"189",456,0.701023624153995,453606.5,4431436.5
"190",457,0.690149480058546,453606.5,4431435.5
"191",458,0.674471206389237,453606.5,4431434.5
"192",459,0.657959150830213,453606.5,4431433.5
"193",460,0.636570463703916,453606.5,4431432.5
"194",461,0.580653887344346,453606.5,4431431.5
"195",462,0.47264436700871,453606.5,4431430.5
"196",463,0.397439485249957,453606.5,4431429.5
"197",464,0.362117721018551,453606.5,4431428.5
"198",465,0.310700366695903,453606.5,4431427.5
"199",466,0.403082068023246,453606.5,4431426.5
"200",467,0.70828752936199,453606.5,4431425.5
"201",468,0.712497963360286,453606.5,4431424.5
"202",469,0.699884503716011,453606.5,4431423.5
"203",470,0.758411256413935,453606.5,4431422.5
"204",471,0.6915962367394,453606.5,4431421.5
"205",472,0.568562341717493,453606.5,4431420.5
"206",473,0.492938931343087,453606.5,4431419.5
"207",474,0.595297117806331,453606.5,4431418.5
"208",475,0.62459036222575,453606.5,4431417.5
"209",476,0.62249229930551,453606.5,4431416.5
"210",477,0.641657584110763,453606.5,4431415.5
"211",478,0.647396190467702,453606.5,4431414.5
"212",479,0.6952379794099,453606.5,4431413.5
"213",480,0.625727767713939,453606.5,4431412.5
"214",481,0.488478043506348,453606.5,4431411.5
"215",482,0.53458815820647,453606.5,4431410.5
"216",483,0.620942874441009,453606.5,4431409.5
"217",484,0.71535511665727,453606.5,4431408.5
"218",485,0.659618058211532,453606.5,4431407.5
"219",486,0.730322145251124,453606.5,4431406.5
"220",487,0.688754238063853,453606.5,4431405.5
"221",488,0.701027859573326,453606.5,4431404.5
"222",489,0.658118612145921,453606.5,4431403.5
"223",490,0.652446912311875,453606.5,4431402.5
"224",491,0.715288111269248,453606.5,4431401.5
"225",492,0.709007570178144,453606.5,4431400.5
"226",493,0.722283808316556,453606.5,4431399.5
"227",494,0.737012396690116,453606.5,4431398.5
"228",495,0.716574134497979,453606.5,4431397.5
"229",496,0.790221568616743,453606.5,4431396.5
"230",497,0.849989437557837,453606.5,4431395.5
"231",498,0.921956923968905,453606.5,4431394.5
"232",499,0.987049645507243,453606.5,4431393.5
"233",500,0.994962243589429,453606.5,4431392.5
"234",501,0.997866780643908,453606.5,4431391.5
"235",502,0.999891959451301,453606.5,4431390.5
"236",503,0.999725022181695,453606.5,4431389.5
"237",504,0.998582503823398,453606.5,4431388.5
"238",505,0.932868118191133,453606.5,4431387.5
"239",506,0.888366108878399,453606.5,4431386.5
"240",507,0.819640813323394,453606.5,4431385.5
"241",508,0.755322446125957,453606.5,4431384.5
"242",509,0.716708670283947,453606.5,4431383.5
"243",510,0.683260719825346,453606.5,4431382.5
"244",511,0.760676637446872,453606.5,4431381.5
"245",512,0.690002420289178,453606.5,4431380.5
"246",513,0.76879172829198,453606.5,4431379.5
"247",514,0.919451554011647,453606.5,4431378.5
"248",515,0.974982597320518,453606.5,4431377.5
"249",516,0.939047040806276,453606.5,4431376.5
"250",517,0.8455606582617,453606.5,4431375.5
"251",518,0.826478919362913,453606.5,4431374.5
"252",519,0.965525515003834,453606.5,4431373.5
"253",520,0.993992035568502,453606.5,4431372.5
"254",521,0.999734669900476,453606.5,4431371.5
"255",522,0.999919773626077,453606.5,4431370.5
"256",523,1,453606.5,4431369.5
"257",524,0.999986494931413,453606.5,4431368.5
"258",525,0.999072322861258,453606.5,4431367.5
"259",526,0.994182313464049,453606.5,4431366.5
"260",527,0.972243469033274,453606.5,4431365.5
"261",528,0.953441545772169,453606.5,4431364.5
"262",529,0.907537189631525,453606.5,4431363.5
"263",530,0.971861402348063,453606.5,4431362.5
"264",531,0.992480221434311,453606.5,4431361.5
"265",532,0.89988683402782,453606.5,4431360.5
"266",533,0.84747710002944,453606.5,4431359.5
"267",534,0.816264266487026,453606.5,4431358.5
"268",535,0.780971944363528,453606.5,4431357.5
"269",536,0.885395919263378,453606.5,4431356.5
"270",537,0.890824519661838,453606.5,4431355.5
"271",538,0.967801235078194,453606.5,4431354.5
"272",539,0.932312648743648,453606.5,4431353.5
"273",540,0.91380067982142,453606.5,4431352.5
"274",541,0.912542065542253,453606.5,4431351.5
"275",542,0.715870544947559,453606.5,4431350.5
"276",543,0.639490444599317,453606.5,4431349.5
"277",544,0.59198009573728,453606.5,4431348.5
"278",545,0.536039611727976,453606.5,4431347.5
"279",546,0.569465096629657,453606.5,4431346.5
"280",547,0.5560001230405,453606.5,4431345.5
"281",548,0.517430858365845,453606.5,4431344.5
"282",549,0.497451826994236,453606.5,4431343.5
"283",550,0.477219401635779,453606.5,4431342.5
"284",551,0.43778718768508,453606.5,4431341.5
"285",552,0.518804664338464,453606.5,4431340.5
"286",553,0.526906904113319,453606.5,4431339.5
"287",554,0.607016911065249,453606.5,4431338.5
"288",555,0.704787701924383,453606.5,4431337.5
"289",556,0.791697516911702,453606.5,4431336.5
"290",557,0.783313870345413,453606.5,4431335.5
"291",558,0.878063956840021,453606.5,4431334.5
"292",559,0.955322651934293,453606.5,4431333.5
"293",560,0.97144151945663,453606.5,4431332.5
"294",561,0.93229013225047,453606.5,4431331.5
"295",562,0.872801708532174,453606.5,4431330.5
"296",563,0.803784696523246,453606.5,4431329.5
"297",564,0.768414979426219,453606.5,4431328.5
"298",565,0.761631455757708,453606.5,4431327.5
"299",566,0.790713970488558,453606.5,4431326.5
"300",567,0.790449188424957,453606.5,4431325.5
"301",568,0.74012682584493,453606.5,4431324.5
"302",569,0.698708400530347,453606.5,4431323.5
"303",570,0.761346544561488,453606.5,4431322.5
"304",571,0.756322993314682,453606.5,4431321.5
"305",572,0.778166318454185,453606.5,4431320.5
"306",573,0.709291965764824,453606.5,4431319.5
"307",574,0.730148065248322,453606.5,4431318.5
"308",575,0.763653685353335,453606.5,4431317.5
"309",576,0.808859533168349,453606.5,4431316.5
"310",577,0.876437826617255,453606.5,4431315.5
"311",578,0.915453501579561,453606.5,4431314.5
"312",579,0.913622789191249,453606.5,4431313.5
"313",580,0.841351038175721,453606.5,4431312.5
"314",581,0.66255993514856,453606.5,4431311.5
"315",582,0.501623509927103,453606.5,4431310.5
"316",583,0.370071460823132,453606.5,4431309.5
"317",584,0.411688373275193,453606.5,4431308.5
"318",585,0.448959747355223,453606.5,4431307.5
"319",586,0.493642925689025,453606.5,4431306.5
"320",587,0.484348011007574,453606.5,4431305.5
"321",588,0.477084267262698,453606.5,4431304.5
"322",589,0.51107979499111,453606.5,4431303.5
"323",590,0.542017041666412,453606.5,4431302.5
"324",591,0.533309454287453,453606.5,4431301.5
"325",592,0.521438372810221,453606.5,4431300.5
"326",593,0.432648150301256,453606.5,4431299.5
"327",594,0.474001626261472,453606.5,4431298.5
"328",595,0.462948093587419,453606.5,4431297.5
"329",596,0.496723180372651,453606.5,4431296.5
"330",597,0.561305547425729,453606.5,4431295.5
"331",598,0.545549415437378,453606.5,4431294.5
"332",599,0.484269431988925,453606.5,4431293.5
"333",600,0.512796093297173,453606.5,4431292.5
"334",601,0.591195704235761,453606.5,4431291.5
"335",602,0.698703807153142,453606.5,4431290.5
"336",603,0.869926537893098,453606.5,4431289.5
"337",604,0.879591119727301,453606.5,4431288.5
"338",605,0.875572724096328,453606.5,4431287.5
"339",606,0.852123338752553,453606.5,4431286.5
"340",607,0.814547239760667,453606.5,4431285.5
"341",608,0.727770205270344,453606.5,4431284.5
"342",609,0.742689009229311,453606.5,4431283.5
"343",610,0.806438606759469,453606.5,4431282.5
"344",611,0.708526639058152,453606.5,4431281.5
"345",612,0.48970341387656,453606.5,4431280.5
"346",613,0.463342933778566,453606.5,4431279.5
"347",614,0.507508259626435,453606.5,4431278.5
"348",615,0.530947881821904,453606.5,4431277.5
"349",616,0.598696973320369,453606.5,4431276.5
"350",617,0.661070866195744,453606.5,4431275.5
"351",810,0.340763955288533,453607.5,4431449.5
"352",811,0.384065613853379,453607.5,4431448.5
"353",812,0.551403680635476,453607.5,4431447.5
"354",813,0.637169632430727,453607.5,4431446.5
"355",814,0.51512003761504,453607.5,4431445.5
"356",815,0.493558959120429,453607.5,4431444.5
"357",816,0.523267865010331,453607.5,4431443.5
"358",817,0.51448027318994,453607.5,4431442.5
"359",818,0.553926540139974,453607.5,4431441.5
"360",819,0.550692685660149,453607.5,4431440.5
"361",820,0.539062543100592,453607.5,4431439.5
"362",821,0.583055378462524,453607.5,4431438.5
"363",822,0.623666322858448,453607.5,4431437.5
"364",823,0.727757711571081,453607.5,4431436.5
"365",824,0.762014760035554,453607.5,4431435.5
"366",825,0.692003168420872,453607.5,4431434.5
"367",826,0.619358539438454,453607.5,4431433.5
"368",827,0.678967360893914,453607.5,4431432.5
"369",828,0.513089954428223,453607.5,4431431.5
"370",829,0.413257954175825,453607.5,4431430.5
"371",830,0.362074732714943,453607.5,4431429.5
"372",831,0.362226906709279,453607.5,4431428.5
"373",832,0.4022060303407,453607.5,4431427.5
"374",833,0.459210143400464,453607.5,4431426.5
"375",834,0.561687538717536,453607.5,4431425.5
"376",835,0.650009038863795,453607.5,4431424.5
"377",836,0.632333739086878,453607.5,4431423.5
"378",837,0.564185815748991,453607.5,4431422.5
"379",838,0.523216697954722,453607.5,4431421.5
"380",839,0.454763120522868,453607.5,4431420.5
"381",840,0.482190826884564,453607.5,4431419.5
"382",841,0.589442343256269,453607.5,4431418.5
"383",842,0.692555639795355,453607.5,4431417.5
"384",843,0.644992350527867,453607.5,4431416.5
"385",844,0.65432720399926,453607.5,4431415.5
"386",845,0.68922486656555,453607.5,4431414.5
"387",846,0.700079059590818,453607.5,4431413.5
"388",847,0.601161862272092,453607.5,4431412.5
"389",848,0.462155812771781,453607.5,4431411.5
"390",849,0.52818671522392,453607.5,4431410.5
"391",850,0.566652852731394,453607.5,4431409.5
"392",851,0.684586408511724,453607.5,4431408.5
"393",852,0.656747910010774,453607.5,4431407.5
"394",853,0.775006788620574,453607.5,4431406.5
"395",854,0.723213504053874,453607.5,4431405.5
"396",855,0.737577042886726,453607.5,4431404.5
"397",856,0.772080248813078,453607.5,4431403.5
"398",857,0.695717320916571,453607.5,4431402.5
"399",858,0.733361994048933,453607.5,4431401.5
"400",859,0.759435528442845,453607.5,4431400.5
"401",860,0.743783711409542,453607.5,4431399.5
"402",861,0.794472128598276,453607.5,4431398.5
"403",862,0.69967140485374,453607.5,4431397.5
"404",863,0.75108585563913,453607.5,4431396.5
"405",864,0.788326048184781,453607.5,4431395.5
"406",865,0.903566374648269,453607.5,4431394.5
"407",866,0.974826007321575,453607.5,4431393.5
"408",867,0.990260152327598,453607.5,4431392.5
"409",868,0.988459318492708,453607.5,4431391.5
"410",869,0.99857643721172,453607.5,4431390.5
"411",870,0.997437988657547,453607.5,4431389.5
"412",871,0.998184794933167,453607.5,4431388.5
"413",872,0.986434124087758,453607.5,4431387.5
"414",873,0.964944118246616,453607.5,4431386.5
"415",874,0.810919262632063,453607.5,4431385.5
"416",875,0.688618516622902,453607.5,4431384.5
"417",876,0.672485517392348,453607.5,4431383.5
"418",877,0.716190496249793,453607.5,4431382.5
"419",878,0.714798676436338,453607.5,4431381.5
"420",879,0.720851690421992,453607.5,4431380.5
"421",880,0.900055417870465,453607.5,4431379.5
"422",881,0.979193185143732,453607.5,4431378.5
"423",882,0.995914110276208,453607.5,4431377.5
"424",883,0.972303812601302,453607.5,4431376.5
"425",884,0.874917656963139,453607.5,4431375.5
"426",885,0.934572249993142,453607.5,4431374.5
"427",886,0.983309979031438,453607.5,4431373.5
"428",887,0.989594413042602,453607.5,4431372.5
"429",888,0.998751983796978,453607.5,4431371.5
"430",889,0.999691540339852,453607.5,4431370.5
"431",890,1,453607.5,4431369.5
"432",891,0.999986494931413,453607.5,4431368.5
"433",892,0.980824227935362,453607.5,4431367.5
"434",893,0.943096856126542,453607.5,4431366.5
"435",894,0.951419798518281,453607.5,4431365.5
"436",895,0.915894260572281,453607.5,4431364.5
"437",896,0.956670673357163,453607.5,4431363.5
"438",897,0.993308317911893,453607.5,4431362.5
"439",898,0.980814216668525,453607.5,4431361.5
"440",899,0.899492589743289,453607.5,4431360.5
"441",900,0.829539594696206,453607.5,4431359.5
"442",901,0.811383033443881,453607.5,4431358.5
"443",902,0.782094635072028,453607.5,4431357.5
"444",903,0.804025559888077,453607.5,4431356.5
"445",904,0.869715277103223,453607.5,4431355.5
"446",905,0.874984853860862,453607.5,4431354.5
"447",906,0.880937160990612,453607.5,4431353.5
"448",907,0.858764730295237,453607.5,4431352.5
"449",908,0.827520752821537,453607.5,4431351.5
"450",909,0.782106203688994,453607.5,4431350.5
"451",910,0.702554350556442,453607.5,4431349.5
"452",911,0.671165095078216,453607.5,4431348.5
"453",912,0.546382007531609,453607.5,4431347.5
"454",913,0.5995905503715,453607.5,4431346.5
"455",914,0.537639458022402,453607.5,4431345.5
"456",915,0.506145732735553,453607.5,4431344.5
"457",916,0.479743925188838,453607.5,4431343.5
"458",917,0.4650474016809,453607.5,4431342.5
"459",918,0.392787907323287,453607.5,4431341.5
"460",919,0.439543889367446,453607.5,4431340.5
"461",920,0.54416358690003,453607.5,4431339.5
"462",921,0.583802264585319,453607.5,4431338.5
"463",922,0.755851291059843,453607.5,4431337.5
"464",923,0.871973949289123,453607.5,4431336.5
"465",924,0.834724589834539,453607.5,4431335.5
"466",925,0.899805623888313,453607.5,4431334.5
"467",926,0.961746242104575,453607.5,4431333.5
"468",927,0.954625454343967,453607.5,4431332.5
"469",928,0.945607812065027,453607.5,4431331.5
"470",929,0.856865803813256,453607.5,4431330.5
"471",930,0.803550660081206,453607.5,4431329.5
"472",931,0.792247913884957,453607.5,4431328.5
"473",932,0.815162307783145,453607.5,4431327.5
"474",933,0.827488518278552,453607.5,4431326.5
"475",934,0.850973586898705,453607.5,4431325.5
"476",935,0.781666494744052,453607.5,4431324.5
"477",936,0.749426668802416,453607.5,4431323.5
"478",937,0.677865149538712,453607.5,4431322.5
"479",938,0.670906323089317,453607.5,4431321.5
"480",939,0.758324318166141,453607.5,4431320.5
"481",940,0.729714215453198,453607.5,4431319.5
"482",941,0.71757489070273,453607.5,4431318.5
"483",942,0.80447578777208,453607.5,4431317.5
"484",943,0.865996684514586,453607.5,4431316.5
"485",944,0.922014087750364,453607.5,4431315.5
"486",945,0.93020357452415,453607.5,4431314.5
"487",946,0.927482757546984,453607.5,4431313.5
"488",947,0.841572799602417,453607.5,4431312.5
"489",948,0.668472580175351,453607.5,4431311.5
"490",949,0.492370216554379,453607.5,4431310.5
"491",950,0.381377584976613,453607.5,4431309.5
"492",951,0.430430541979673,453607.5,4431308.5
"493",952,0.442538766699568,453607.5,4431307.5
