Date,Plot,Tag,Fl_stems,Fl_open,Fl_done,Q,Page,Note
9/14/21,2,1564,2,0,3,,79,
9/14/21,10,1633,,,,,79,gone w/ tag pulled
9/14/21,21,1681,1,0,2,,79,
9/14/21,39,1778,1,3,1,,79,
9/14/21,40,1852,1,2,0,,79,
9/14/21,70,1533,1,0,6,,79,
9/14/21,74,1714,,,,,79,
